startDate,ms_played,track_name_x,artist_name,album_name_x,track_id,type,sourceName,value,unit,endDate,Unnamed: 0,artists,album_name_y,track_name_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2023-11-23 00:10:00,281476,Aaye Tum Yaad Mujhe,Kishore Kumar,Mili,1J8wJATs02cTk55Zcbvhx4,StepCount,Casio G-Shock,30.0,count,11/23/23 0:17,,,,,,,,,,,,,,,,,,,,
2023-11-23 00:30:00,574,Paisa O Paisa,Kishore Kumar,Karz,3vcVhHWm2JXEpD9aqdyz9K,StepCount,Casio G-Shock,21.0,count,11/23/23 0:38,,,,,,,,,,,,,,,,,,,,
2023-11-23 00:50:00,5045,Tere Bina Zindagi Se,Lata Mangeshkar,Lata Mangeshkar Songs Geet,4isclMhMivnZzlpBAeXrK7,StepCount,iPhone 4s,21.0,count,11/23/23 0:52,,,,,,,,,,,,,,,,,,,,
2023-11-23 01:30:00,1332,Jaane Kyon,Madan Mohan,Veer - Zaara,2UWIOwIxG63aqXK1TDiWVr,StepCount,iPhone 4s,21.0,count,11/23/23 1:40,,,,,,,,,,,,,,,,,,,,
2023-11-23 01:50:00,1354,Paisa,Manak-E,De Dana Dan,5waPZcxgliOcZxCjswryDb,StepCount,iPhone 4s,12.0,count,11/23/23 1:52,,,,,,,,,,,,,,,,,,,,
2023-11-23 02:00:00,229435,Ucha Lamba Kad,Anand Raj Anand,Welcome,2hyYqX8IVVxFEFIUf0zZam,StepCount,Casio G-Shock,12.0,count,11/23/23 2:05,,,,,,,,,,,,,,,,,,,,
2023-11-26 01:40:00,56260,Titliaan Warga,Harrdy Sandhu,Titliaan Warga,37TjLqLaiOX1QmcKPgb3TC,StepCount,Casio G-Shock,8.0,count,11/26/23 1:43,,,,,,,,,,,,,,,,,,,,
2023-11-27 19:50:00,85641,Dil Tod Ke,Rochak Kohli,Dil Tod Ke,71OoohX1NBG4ez6eijgaWE,StepCount,Casio G-Shock,9.0,count,11/27/23 20:01,,,,,,,,,,,,,,,,,,,,
2023-11-27 20:10:00,286093,Chhaliya,Vishal-Shekhar,Tashan,70r85LQ7Hcof30PJmksilm,StepCount,iPhone 4s,712.0,count,11/27/23 20:25,,,,,,,,,,,,,,,,,,,,
2023-11-27 20:20:00,1503,Genda Phool,Rekha Bhardwaj,Delhi-6,15Vuw407y6UWIPUfGrpJ1e,StepCount,iPhone 4s,599.0,count,11/27/23 20:33,80450.0,Rekha Bhardwaj,Delhi-6,Genda Phool,61.0,168240.0,False,0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922,4.0,pop-film
2023-11-27 20:30:00,241448,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",Palak Muchhal,Best Of Palak Muchhal,1q6pMQBRILzkz0g4rKEXdM,StepCount,Casio G-Shock,119.0,count,11/27/23 20:39,,,,,,,,,,,,,,,,,,,,
2023-11-27 20:40:00,300719,"Mere Nishaan (From ""Oh My God"")",Kailash Kher,Best Of Kailash Kher,7y2LdSannuZhlHK3eTOyly,StepCount,Casio G-Shock,63.0,count,11/27/23 20:52,34139.0,Kailash Kher;Meet Bros Anjjan,Best Of Kailash Kher,"Mere Nishaan (From ""Oh My God"")",49.0,300719.0,False,0.586,0.524,1.0,-8.576,1.0,0.0436,0.74,2.98e-06,0.136,0.529,98.077,4.0,folk
2023-11-27 20:40:00,300719,"Mere Nishaan (From ""Oh My God"")",Kailash Kher,Best Of Kailash Kher,7y2LdSannuZhlHK3eTOyly,StepCount,Casio G-Shock,63.0,count,11/27/23 20:52,55548.0,Kailash Kher;Meet Bros Anjjan,Best Of Kailash Kher,"Mere Nishaan (From ""Oh My God"")",49.0,300719.0,False,0.586,0.524,1.0,-8.576,1.0,0.0436,0.74,2.98e-06,0.136,0.529,98.077,4.0,indian
2023-11-27 21:00:00,4043,Tere Naal,Tulsi Kumar,Tere Naal,2Vw94w6FxCyaYwyCivi9Py,StepCount,Casio G-Shock,74.0,count,11/27/23 21:13,80383.0,Tulsi Kumar;Darshan Raval,Tere Naal,Tere Naal,62.0,198344.0,False,0.315,0.491,11.0,-7.0,1.0,0.0311,0.748,0.0,0.128,0.245,109.966,4.0,pop-film
2023-11-27 21:10:00,187942,Pichle Saat Dinon Mein (Album Version),Farhan Akhtar,Rock On,1QQqHS80CpR8tA2lR8O65y,StepCount,iPhone 4s,46.0,count,11/27/23 21:14,,,,,,,,,,,,,,,,,,,,
2023-11-27 21:20:00,1109,O Sanam,Lucky Ali,Sunoh,5oYRr51VatOtkFeEOursuZ,StepCount,iPhone 4s,10.0,count,11/27/23 21:28,80157.0,Lucky Ali,Sunoh,O Sanam,65.0,223027.0,False,0.76,0.555,7.0,-10.165,1.0,0.0465,0.409,0.213,0.0822,0.52,98.066,4.0,pop-film
2023-11-27 21:20:00,1109,O Sanam,Lucky Ali,Sunoh,5oYRr51VatOtkFeEOursuZ,StepCount,iPhone 4s,10.0,count,11/27/23 21:28,81860.0,Lucky Ali,Sunoh,O Sanam,65.0,223027.0,False,0.76,0.555,7.0,-10.165,1.0,0.0465,0.409,0.213,0.0822,0.52,98.066,4.0,pop
2023-11-27 21:30:00,269200,Daaru Desi,Benny Dayal,Cocktail (Original Motion Picture Soundtrack),5pAo2q7eVt65OSkwYgqhHl,StepCount,Casio G-Shock,74.0,count,11/27/23 21:43,51552.0,Benny Dayal;Shalmali Kholgade,Cocktail (Original Motion Picture Soundtrack),Daaru Desi,59.0,269200.0,False,0.703,0.781,8.0,-6.876,0.0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4.0,hip-hop
2023-11-27 21:30:00,269200,Daaru Desi,Benny Dayal,Cocktail (Original Motion Picture Soundtrack),5pAo2q7eVt65OSkwYgqhHl,StepCount,Casio G-Shock,74.0,count,11/27/23 21:43,80551.0,Benny Dayal;Shalmali Kholgade,Cocktail (Original Motion Picture Soundtrack),Daaru Desi,59.0,269200.0,False,0.703,0.781,8.0,-6.876,0.0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4.0,pop-film
2023-11-27 21:40:00,949,Socha Hai,Farhan Akhtar,Rock On,7IjnfuMNfdrAXbefurdIIR,StepCount,iPhone 4s,93.0,count,11/27/23 21:53,,,,,,,,,,,,,,,,,,,,
2023-11-27 21:50:00,317000,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,4hLShJ4RCa2KhqVHD7MRDn,StepCount,Casio G-Shock,80.0,count,11/27/23 22:02,80298.0,Abhijeet,Sensational Duets (Abhijeet & Alka Yagnik),"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",64.0,317000.0,False,0.77,0.485,7.0,-11.612,1.0,0.0463,0.166,0.000196,0.289,0.932,121.685,4.0,pop-film
2023-11-27 22:00:00,331676,Tere Liye,Madan Mohan,Veer - Zaara,3i11e2jzUtO3jChiFl3v9x,StepCount,iPhone 4s,16.0,count,11/27/23 22:07,55129.0,Madan Mohan;Lata Mangeshkar;Roop Kumar Rathod;Javed Akhtar,Veer - Zaara,Tere Liye,63.0,331676.0,False,0.525,0.46,1.0,-8.594,0.0,0.0246,0.826,0.00202,0.139,0.33,98.007,4.0,indian
2023-11-27 22:00:00,331676,Tere Liye,Madan Mohan,Veer - Zaara,3i11e2jzUtO3jChiFl3v9x,StepCount,iPhone 4s,16.0,count,11/27/23 22:07,80411.0,Madan Mohan;Lata Mangeshkar;Roop Kumar Rathod;Javed Akhtar,Veer - Zaara,Tere Liye,63.0,331676.0,False,0.525,0.46,1.0,-8.594,0.0,0.0246,0.826,0.00202,0.139,0.33,98.007,4.0,pop-film
2023-11-27 22:10:00,287213,Teri Yaadon Mein,KK,The Killer,4ZVfIGaZP93t0stmBj4FqA,StepCount,Casio G-Shock,69.0,count,11/27/23 22:24,80951.0,KK;Shreya Ghoshal,The Killer,Teri Yaadon Mein,56.0,287213.0,False,0.576,0.735,11.0,-5.811,0.0,0.0352,0.0233,0.00118,0.188,0.301,105.058,4.0,pop-film
2023-11-27 22:20:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,3OAFzjwWionh8OfM4kgf2R,StepCount,iPhone 4s,17.0,count,11/27/23 22:20,55086.0,Madan Mohan;Udit Narayan;Javed Akhtar,Veer - Zaara,Main Yahaan Hoon,66.0,295157.0,False,0.484,0.788,4.0,-7.625,0.0,0.0565,0.69,0.0132,0.0939,0.741,171.973,4.0,indian
2023-11-27 22:20:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,3OAFzjwWionh8OfM4kgf2R,StepCount,iPhone 4s,17.0,count,11/27/23 22:20,80215.0,Madan Mohan;Udit Narayan;Javed Akhtar,Veer - Zaara,Main Yahaan Hoon,66.0,295157.0,False,0.484,0.788,4.0,-7.625,0.0,0.0565,0.69,0.0132,0.0939,0.741,171.973,4.0,pop-film
2023-11-27 22:20:00,295157,Main Yahaan Hoon,Madan Mohan,Veer - Zaara,3OAFzjwWionh8OfM4kgf2R,StepCount,iPhone 4s,17.0,count,11/27/23 22:20,81972.0,Madan Mohan;Udit Narayan;Javed Akhtar,Veer - Zaara,Main Yahaan Hoon,66.0,295157.0,False,0.484,0.788,4.0,-7.625,0.0,0.0565,0.69,0.0132,0.0939,0.741,171.973,4.0,pop
2023-11-27 22:30:00,3174,Jab Koi Baat - Recreated,Atif Aslam,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,StepCount,Casio G-Shock,53.0,count,11/27/23 22:38,80166.0,Atif Aslam;Shirley Setia;Dj Chetas,Jab Koi Baat - Recreated,Jab Koi Baat - Recreated,66.0,192228.0,False,0.667,0.621,5.0,-5.697,1.0,0.0271,0.47,4.15e-05,0.13,0.451,106.032,4.0,pop-film
2023-11-27 22:30:00,3174,Jab Koi Baat - Recreated,Atif Aslam,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,StepCount,Casio G-Shock,53.0,count,11/27/23 22:38,81732.0,Atif Aslam;Shirley Setia;Dj Chetas,Jab Koi Baat - Recreated,Jab Koi Baat - Recreated,66.0,192228.0,False,0.667,0.621,5.0,-5.697,1.0,0.0271,0.47,4.15e-05,0.13,0.451,106.032,4.0,pop
2023-11-27 23:00:00,306133,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,2tO0QPdCA0jgDBshTuYYkc,StepCount,iPhone 4s,47.0,count,11/27/23 23:09,80317.0,Shaan;Kavita Krishnamurthy,Dil Chahta Hai,Woh Ladki Hai Kahan,62.0,306133.0,False,0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,4.0,pop-film
2023-11-28 00:40:00,276715,Aye Udi Udi Udi,A.R. Rahman,Saathiya,6K0Ea7pq2trf6SwsfEKkOp,StepCount,Casio G-Shock,3.0,count,11/28/23 0:44,,,,,,,,,,,,,,,,,,,,
2023-11-28 01:30:00,293840,Aashiqui Mein Teri,Himesh Reshammiya,36 China Town - Original Motion Picture Soundtrack,1VGt7ZmY4iPfrabXjIMHo4,StepCount,Casio G-Shock,8.0,count,11/28/23 1:38,,,,,,,,,,,,,,,,,,,,
2023-11-28 21:40:00,1546,In Dino,Pritam,Life In A Metro (Original Motion Picture Soundtrack),6YycppSAeGtSvwmu8qCcr2,StepCount,iPhone 4s,608.0,count,11/28/23 21:56,55213.0,Pritam;Soham,Life In A Metro (Original Motion Picture Soundtrack),In Dino,58.0,397026.0,False,0.41,0.633,0.0,-6.989,1.0,0.0378,0.513,0.0,0.116,0.344,101.461,4.0,indian
2023-11-28 22:00:00,2858,Paisa,Manak-E,De Dana Dan,5waPZcxgliOcZxCjswryDb,StepCount,iPhone 4s,216.0,count,11/28/23 22:10,,,,,,,,,,,,,,,,,,,,
2023-11-28 22:20:00,7277,Le Le Mazaa Le,Suzanne,Wanted,0V6i9XZ7NOfXQAygSaswnM,StepCount,iPhone 4s,232.0,count,11/28/23 22:32,,,,,,,,,,,,,,,,,,,,
2023-11-28 22:30:00,1024,Hoth Rasiley,Anand Raj Anand,Welcome,5abF4FI366vQdn3ALwBmLS,StepCount,iPhone 4s,22.0,count,11/28/23 22:41,,,,,,,,,,,,,,,,,,,,
2023-11-28 23:00:00,353880,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3rsx3pDYM3a08O0Yu3Tq6V,StepCount,Casio G-Shock,58.0,count,11/28/23 23:05,,,,,,,,,,,,,,,,,,,,
2023-11-29 17:30:00,5940,Rishte Naate - Remix Version,Kunal Ganjawala,De Dana Dan,2YWCcUKKnm3DDdoyzz0Wm3,StepCount,Casio G-Shock,2.0,count,11/29/23 17:37,,,,,,,,,,,,,,,,,,,,
2023-11-29 17:40:00,5130,Papa Jag Jayega,Ritu Pathak,Housefull,0F04XRwhkYDkx2HVHtaqHt,StepCount,Casio G-Shock,17.0,count,11/29/23 17:40,,,,,,,,,,,,,,,,,,,,
2023-11-29 18:00:00,120540,Kuch Kuch Hota Hai - Lofi Remix,DJ Nyk,Kuch Kuch Hota Hai,5NBIQcR0HX1SWsE2W9JSvK,StepCount,Casio G-Shock,16.0,count,11/29/23 18:05,,,,,,,,,,,,,,,,,,,,
2023-11-29 18:20:00,305583,Sajde,Pritam,Khatta Meetha,4N66qcycDiFLJGjnXiKbKX,StepCount,Casio G-Shock,31.0,count,11/29/23 18:32,55128.0,Pritam;KK;Sunidhi Chauhan,Khatta Meetha,Sajde,62.0,305583.0,False,0.693,0.638,11.0,-6.715,1.0,0.0498,0.354,3.32e-06,0.0972,0.747,90.005,4.0,indian
2023-11-29 18:40:00,93370,Tum Ho Mera Pyar,KK,Haunted,2EN5aTDtX8852Ih3ss8Rih,StepCount,Casio G-Shock,58.0,count,11/29/23 18:45,80961.0,KK;Suzanne,Haunted,Tum Ho Mera Pyar,55.0,305500.0,False,0.56,0.702,1.0,-9.343,0.0,0.0366,0.173,0.0,0.125,0.562,149.934,4.0,pop-film
2023-11-29 20:10:00,343066,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,7sSYkaAXRgnzoQYrGgrvlX,StepCount,Casio G-Shock,517.0,count,11/29/23 20:28,55346.0,Madan Mohan;Lata Mangeshkar;Udit Narayan;Javed Akhtar,Veer - Zaara,Yeh Hum Aa Gaye Hain Kahaan,54.0,343066.0,False,0.48,0.753,5.0,-7.33,0.0,0.0454,0.347,0.000335,0.315,0.462,90.027,4.0,indian
2023-11-29 20:20:00,261013,Soni De Nakhre,Wajid,Partner,4tBMbRwLJa5BjwJ6FrBlks,StepCount,Casio G-Shock,831.0,count,11/29/23 20:38,51471.0,Wajid;Labh Janjua;Sneha Pant,Partner,Soni De Nakhre,61.0,261013.0,False,0.829,0.852,6.0,-5.4,1.0,0.0477,0.00698,0.000278,0.055,0.912,131.989,4.0,hip-hop
2023-11-29 20:30:00,395082,Aankhein Khuli,Jatin-Lalit,Mohabbatein,16XEVyPh5NT31CAAqPbxQF,StepCount,Casio G-Shock,145.0,count,11/29/23 20:48,80417.0,Jatin-Lalit;Lata Mangeshkar;Udit Narayan;Anand Bakshi,Mohabbatein,Aankhein Khuli,62.0,422713.0,False,0.792,0.635,7.0,-13.94,0.0,0.0863,0.349,5.92e-06,0.324,0.648,122.004,4.0,pop-film
2023-11-29 20:40:00,329600,Barso Re,A.R. Rahman,Guru (Original Motion Picture Soundtrack),32DWojMZeZebVrfBkhAkKy,StepCount,Casio G-Shock,177.0,count,11/29/23 20:53,80923.0,A.R. Rahman;Shreya Ghoshal;Uday Mazumdar,Guru (Original Motion Picture Soundtrack),Barso Re,57.0,329600.0,False,0.879,0.487,0.0,-9.441,1.0,0.148,0.337,0.000284,0.0706,0.338,116.991,4.0,pop-film
2023-11-29 20:50:00,370,Ishq Samundar,Sunidhi Chauhan,Kaante,26AwzkDNxx9D0KXmBhY0Gd,StepCount,iPhone 4s,37.0,count,11/29/23 21:02,,,,,,,,,,,,,,,,,,,,
2023-11-29 21:00:00,4850,Prem Ki Naiyya,Neeraj Shridhar,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,2JDsi7S0UmtGoyVPTda0ao,StepCount,Casio G-Shock,17.0,count,11/29/23 21:14,,,,,,,,,,,,,,,,,,,,
2023-11-29 21:10:00,353880,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3rsx3pDYM3a08O0Yu3Tq6V,StepCount,iPhone 4s,19.0,count,11/29/23 21:17,,,,,,,,,,,,,,,,,,,,
2023-11-29 21:20:00,416613,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,StepCount,iPhone 4s,33.0,count,11/29/23 21:35,51667.0,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60.0,416613.0,False,0.786,0.579,2.0,-14.913,1.0,0.142,0.186,0.0,0.118,0.481,90.012,4.0,hip-hop
2023-11-29 21:20:00,416613,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,StepCount,iPhone 4s,33.0,count,11/29/23 21:35,80610.0,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60.0,416613.0,False,0.786,0.579,2.0,-14.913,1.0,0.142,0.186,0.0,0.118,0.481,90.012,4.0,pop-film
2023-11-29 21:30:00,196556,Tumhi Dekho Naa,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),2ILhVeTkbDAYEvesCCBsNo,StepCount,Casio G-Shock,44.0,count,11/29/23 21:41,80461.0,Shankar-Ehsaan-Loy;Sonu Nigam;Alka Yagnik,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Tumhi Dekho Naa,61.0,347453.0,False,0.525,0.448,2.0,-10.365,0.0,0.0391,0.572,1.51e-05,0.107,0.356,81.131,4.0,pop-film
2023-11-30 03:50:00,286840,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3hCUkos0NxuSFl73oOHJzb,StepCount,Casio G-Shock,24.0,count,11/30/23 3:59,,,,,,,,,,,,,,,,,,,,
2023-11-30 18:30:00,12186,Allah Maaf Kare (Remix),Pritam,Desi Boyz,3S2AoVDyMao30pG3jpm0yE,StepCount,Casio G-Shock,115.0,count,11/30/23 18:36,,,,,,,,,,,,,,,,,,,,
2023-11-30 18:40:00,273078,Sheila Ki Jawani,Sunidhi Chauhan,Tees Maar Khan,6VbmeIWTbNHM5uqoW7GTE4,StepCount,Casio G-Shock,87.0,count,11/30/23 18:47,80470.0,Sunidhi Chauhan;Vishal Dadlani,Tees Maar Khan,Sheila Ki Jawani,63.0,281707.0,False,0.803,0.859,6.0,-4.405,0.0,0.185,0.305,6.18e-05,0.553,0.631,101.007,4.0,pop-film
2023-11-30 18:50:00,308733,Mujhse Shaadi Karogi,Sonu Nigam,Mujhse Shaadi Karogi,6E6UhpF6vV6Cu1VFbrlVM2,StepCount,Casio G-Shock,38.0,count,11/30/23 18:54,,,,,,,,,,,,,,,,,,,,
2023-11-30 20:50:00,28807,Bheegey Hont,Kunal Ganjawala,Murder,3GXnz7MM5tMl7bvkTPx8WQ,StepCount,iPhone 4s,76.0,count,11/30/23 20:59,,,,,,,,,,,,,,,,,,,,
2023-11-30 21:00:00,3410,Dilko Tumse Pyar Hua,Roop Kumar Rathod,Rehnaa Hai Terre Dil Mein,4zlgBHkw0HL6JTcZBbnzqx,StepCount,Casio G-Shock,34.0,count,11/30/23 21:12,,,,,,,,,,,,,,,,,,,,
2023-12-01 19:50:00,291790,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,23gpA0ZDwhkizbU0NMyMsW,StepCount,Casio G-Shock,17.0,count,12/1/23 19:58,80608.0,Shreya Ghoshal,Zeher,Agar Tum Mil Jao,58.0,360437.0,False,0.567,0.793,11.0,-5.715,0.0,0.052,0.254,4.24e-05,0.0378,0.395,158.083,4.0,pop-film
2023-12-01 20:30:00,1440,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,0kWWPtEWjmQVEu4V0esXJ8,StepCount,Casio G-Shock,16.0,count,12/1/23 20:35,,,,,,,,,,,,,,,,,,,,
2023-12-01 20:50:00,300640,Mere Sapnon Ki Rani,Kishore Kumar,Kishore Kumar Masti Ki Chakri,7esbB2vqT7jJPY9wUp83yU,StepCount,Casio G-Shock,62.0,count,12/1/23 20:54,,,,,,,,,,,,,,,,,,,,
2023-12-01 21:10:00,210789,Dil Chori,Yo Yo Honey Singh,Sonu Ke Titu Ki Sweety,6zojSFiUNySBy3Kd1JVCXb,StepCount,iPhone 4s,24.0,count,12/1/23 21:22,,,,,,,,,,,,,,,,,,,,
2023-12-01 21:30:00,38290,Makhna,Yo Yo Honey Singh,Makhna,7A9zMoPZw4fN7zSVXINeEF,StepCount,iPhone 4s,64.0,count,12/1/23 21:43,,,,,,,,,,,,,,,,,,,,
2023-12-01 21:40:00,1020,One Thousand Miles,Yo Yo Honey Singh,Desi Kalakaar,7FQTRGEYNU9vyR03xVHDrd,StepCount,Casio G-Shock,196.0,count,12/1/23 21:50,,,,,,,,,,,,,,,,,,,,
2023-12-01 21:50:00,207789,"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",1sZFDDmmBVkcHOpV6AB0Nx,StepCount,iPhone 4s,39.0,count,12/1/23 22:03,,,,,,,,,,,,,,,,,,,,
2023-12-01 22:20:00,35660,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,1QZRCi2Z1DQQaR6bGAzhtN,StepCount,Casio G-Shock,22.0,count,12/1/23 22:30,51065.0,Yo Yo Honey Singh,Desi Kalakaar,Love Dose,69.0,224444.0,False,0.843,0.768,11.0,-4.554,0.0,0.117,0.256,0.0,0.614,0.662,139.998,4.0,hip-hop
2023-12-01 22:20:00,35660,Love Dose,Yo Yo Honey Singh,Desi Kalakaar,1QZRCi2Z1DQQaR6bGAzhtN,StepCount,Casio G-Shock,22.0,count,12/1/23 22:30,81359.0,Yo Yo Honey Singh,Desi Kalakaar,Love Dose,69.0,224444.0,False,0.843,0.768,11.0,-4.554,0.0,0.117,0.256,0.0,0.614,0.662,139.998,4.0,pop
2023-12-02 23:10:00,47950,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,StepCount,Casio G-Shock,45.0,count,12/2/23 23:17,,,,,,,,,,,,,,,,,,,,
2023-12-05 18:50:00,329386,Dil Ibaadat,Pritam,Yaad Aayenge Ye Pal,5IICsgzOIQsCykvzGpApsb,StepCount,Casio G-Shock,20.0,count,12/5/23 18:56,,,,,,,,,,,,,,,,,,,,
2023-12-05 19:20:00,1493,Banda Bindas,KK,Tribute To K.K. - A Legacy,3P3RbtgGA2bSaRvjnQ75Zh,StepCount,Casio G-Shock,19.0,count,12/5/23 19:29,,,,,,,,,,,,,,,,,,,,
2023-12-05 20:20:00,7924,"Hum to Deewane Huye (From ""Baadshah"")",Abhijeet,Sensational Duets,5qG6jYnBmGMdKS1WiZBgj5,StepCount,iPhone 4s,56.0,count,12/5/23 20:29,,,,,,,,,,,,,,,,,,,,
2023-12-05 20:30:00,3012,Genda Phool,Rekha Bhardwaj,Delhi-6,15Vuw407y6UWIPUfGrpJ1e,StepCount,Casio G-Shock,33.0,count,12/5/23 20:38,80450.0,Rekha Bhardwaj,Delhi-6,Genda Phool,61.0,168240.0,False,0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922,4.0,pop-film
2023-12-05 20:40:00,298184,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,0dJacN6K3mSGLE9p7QE0lO,StepCount,iPhone 4s,12.0,count,12/5/23 20:49,,,,,,,,,,,,,,,,,,,,
2023-12-06 19:30:00,158216,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),6f3C6rJo7zvmfr1h5SRvxg,StepCount,Casio G-Shock,820.0,count,12/6/23 19:48,80424.0,Kumar Sanu;Alka Yagnik,Kuch Kuch Hota Hai,Ladki Badi Anjani Hai,63.0,381706.0,False,0.637,0.774,7.0,-9.327,1.0,0.056,0.522,0.0001,0.0901,0.731,121.108,4.0,pop-film
2023-12-06 19:40:00,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),251PNRmJU9KcUnFQAB5t6I,StepCount,iPhone 4s,92.0,count,12/6/23 19:55,80210.0,Shankar-Ehsaan-Loy;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kal Ho Naa Ho,67.0,321240.0,False,0.532,0.529,0.0,-8.402,1.0,0.0352,0.334,0.000144,0.078,0.295,81.989,4.0,pop-film
2023-12-06 19:40:00,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),251PNRmJU9KcUnFQAB5t6I,StepCount,iPhone 4s,92.0,count,12/6/23 19:55,81963.0,Shankar-Ehsaan-Loy;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kal Ho Naa Ho,67.0,321240.0,False,0.532,0.529,0.0,-8.402,1.0,0.0352,0.334,0.000144,0.078,0.295,81.989,4.0,pop
2023-12-06 20:50:00,62180,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",1Wmhz6pAesAAKh6Oy3zknL,StepCount,Casio G-Shock,44.0,count,12/6/23 20:56,,,,,,,,,,,,,,,,,,,,
2023-12-06 21:10:00,353816,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3rsx3pDYM3a08O0Yu3Tq6V,StepCount,Casio G-Shock,23.0,count,12/6/23 21:19,,,,,,,,,,,,,,,,,,,,
2023-12-06 21:30:00,457819,Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),4uXShFWajd1PTQzlW3P4jj,StepCount,Casio G-Shock,24.0,count,12/6/23 21:37,80829.0,Shankar-Ehsaan-Loy;Sonu Nigam;Alka Yagnik,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Kabhi Alvida Naa Kehna,58.0,483920.0,False,0.365,0.407,5.0,-10.352,1.0,0.0424,0.752,0.00129,0.212,0.464,149.161,4.0,pop-film
2023-12-06 22:10:00,324817,Badi Mushkil Hai,Abhijeet Bhattcharya,Anjaam - Original Motion Picture Soundtrack,1jk1tdtftNDbynHJ2H3X8Z,StepCount,Casio G-Shock,4.0,count,12/6/23 22:12,,,,,,,,,,,,,,,,,,,,
2023-12-06 22:50:00,36422,Kya Hua (Loveria),Alka Yagnik,Raju Ban Gaya Gentleman - Original Motion Picture Soundtrack,7jlkMcwjLJvqkSlI2MtaLY,StepCount,iPhone 4s,40.0,count,12/6/23 22:54,,,,,,,,,,,,,,,,,,,,
