startDate,ms_played,track_name_x,artist_name,album_name_x,track_id,value,unit,endDate,artists,album_name_y,track_name_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
12/5/23 4:20,329386,Dil Ibaadat,Pritam,Remembering KK,7mUyFnFlxaXysRUN8wbFz2,61,count/min,12/5/23 4:28,,,,,,,,,,,,,,,,,
12/5/23 4:40,74032,Haan Tu Hain,Pritam,Remembering KK,4gWjmMP47JvAefYEtE5a92,59,count/min,12/5/23 4:47,,,,,,,,,,,,,,,,,
12/5/23 18:00,29206,Mat Aazma Re,Pritam,Remembering KK,1Z1flr6SYvnIF6Td0ySs2t,84,count/min,12/5/23 18:08,,,,,,,,,,,,,,,,,
12/5/23 18:10,15680,Jannatein Kahan,Pritam,Remembering KK,6KRRIxuHUOfg8WEqHrdJal,86,count/min,12/5/23 18:14,,,,,,,,,,,,,,,,,
12/5/23 18:20,230023,O Meri Jaan,Pritam,Remembering KK,2TDVVoyNR3qNROyZN1UjLQ,79,count/min,12/5/23 18:27,,,,,,,,,,,,,,,,,
12/5/23 18:30,10236,Pyaar Ke Pal,KK,Yaad Aayenge Ye Pal,1xnbMu7FeNI5sp2FaRQdw0,81,count/min,12/5/23 18:39,,,,,,,,,,,,,,,,,
12/5/23 18:40,466348,Alvida,Pritam,Remembering KK,23AY6ZIIpTi8a5cvcCYbZ2,79,count/min,12/5/23 18:45,,,,,,,,,,,,,,,,,
12/5/23 18:50,329386,Dil Ibaadat,Pritam,Yaad Aayenge Ye Pal,5IICsgzOIQsCykvzGpApsb,81.7721,count/min,12/5/23 18:59,,,,,,,,,,,,,,,,,
12/5/23 19:00,324880,Haan Tu Hain,Pritam,Yaad Aayenge Ye Pal,5ynmMeB95xzQ4lSVPzyVHh,81,count/min,12/5/23 19:08,,,,,,,,,,,,,,,,,
12/5/23 19:10,54089,O Meri Jaan,Pritam,Yaad Aayenge Ye Pal,3l5fTs3Ww4MKDMsxfAXIou,79,count/min,12/5/23 19:18,,,,,,,,,,,,,,,,,
12/5/23 19:20,1493,Banda Bindas,KK,Tribute To K.K. - A Legacy,3P3RbtgGA2bSaRvjnQ75Zh,81,count/min,12/5/23 19:28,,,,,,,,,,,,,,,,,
12/5/23 19:30,35328,Na Sone Ka Bangla,Anuradha Sriram,Tribute To K.K. - A Legacy,36YYACz9Dfbc3LiDaKSASL,71,count/min,12/5/23 19:39,,,,,,,,,,,,,,,,,
12/5/23 19:40,189,Kasam Ki Kasam,K. S. Chithra,Artist Special - Chithra,4KR0pOhDDuhHEmETCumhis,75,count/min,12/5/23 19:49,,,,,,,,,,,,,,,,,
12/5/23 19:50,252185,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,85,count/min,12/5/23 19:55,,,,,,,,,,,,,,,,,
12/5/23 20:00,241530,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,2RgvvnMwtP0R2OkVZmFvnV,80,count/min,12/5/23 20:06,KK,Zindagi Do Pal Ki - K.K. All Time Hits,"Ajab Si (From ""Om Shanti Om"")",65,241668,FALSE,0.697,0.438,8,-8.411,1,0.0289,0.399,0,0.293,0.58,117.955
12/5/23 20:20,7924,"Hum to Deewane Huye (From ""Baadshah"")",Abhijeet,Sensational Duets,5qG6jYnBmGMdKS1WiZBgj5,78,count/min,12/5/23 20:25,,,,,,,,,,,,,,,,,
12/5/23 20:30,3012,Genda Phool,Rekha Bhardwaj,Delhi-6,15Vuw407y6UWIPUfGrpJ1e,69,count/min,12/5/23 20:33,Rekha Bhardwaj,Delhi-6,Genda Phool,61,168240,FALSE,0.734,0.355,10,-10.605,0,0.083,0.296,0.000135,0.124,0.584,193.922
12/5/23 20:40,298184,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,0dJacN6K3mSGLE9p7QE0lO,80,count/min,12/5/23 20:49,,,,,,,,,,,,,,,,,
12/5/23 20:50,279144,You're My Love,Shaan,Partner,6D2ZnEZ92wUFTr38YXTCL5,93,count/min,12/5/23 20:55,,,,,,,,,,,,,,,,,
12/5/23 21:00,332984,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3hCUkos0NxuSFl73oOHJzb,106.265,count/min,12/5/23 21:08,,,,,,,,,,,,,,,,,
12/6/23 19:30,158216,Ladki Badi Anjani Hai,Jatin-Lalit,Kuch Kuch Hota Hai (Original Motion Picture Soundtrack),6f3C6rJo7zvmfr1h5SRvxg,86,count/min,12/6/23 19:35,Kumar Sanu;Alka Yagnik,Kuch Kuch Hota Hai,Ladki Badi Anjani Hai,63,381706,FALSE,0.637,0.774,7,-9.327,1,0.056,0.522,0.0001,0.0901,0.731,121.108
12/6/23 19:40,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),251PNRmJU9KcUnFQAB5t6I,105,count/min,12/6/23 19:46,Shankar-Ehsaan-Loy;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kal Ho Naa Ho,67,321240,FALSE,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989
12/6/23 19:40,285603,Kal Ho Naa Ho,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),251PNRmJU9KcUnFQAB5t6I,105,count/min,12/6/23 19:46,Shankar-Ehsaan-Loy;Sonu Nigam,Kal Ho Naa Ho (Original Motion Picture Soundtrack),Kal Ho Naa Ho,67,321240,FALSE,0.532,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989
12/6/23 20:30,32990,Jaadu Teri Nazar,Udit Narayan,Darr,6fIVkFeP4tk5CzFTPDf9PE,72,count/min,12/6/23 20:33,Udit Narayan,Darr,Jaadu Teri Nazar,60,279909,FALSE,0.604,0.689,6,-13.12,0,0.0459,0.401,4.45E-05,0.104,0.673,87.838
12/6/23 20:40,162846,Mehndi Laga Ke Rakhna,Lata Mangeshkar,Dilwale Dulhania Le Jayenge,1bqMVta76huBpSIzTIrDM0,79,count/min,12/6/23 20:49,,,,,,,,,,,,,,,,,
12/6/23 20:50,62180,"Phurrr (From ""Jab Harry Met Sejal"")",Diplo,"Phurrr (From ""Jab Harry Met Sejal"")",1Wmhz6pAesAAKh6Oy3zknL,73,count/min,12/6/23 20:53,,,,,,,,,,,,,,,,,
12/6/23 21:00,333027,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3hCUkos0NxuSFl73oOHJzb,80,count/min,12/6/23 21:08,,,,,,,,,,,,,,,,,
12/6/23 21:10,353816,Pretty Woman,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3rsx3pDYM3a08O0Yu3Tq6V,77,count/min,12/6/23 21:14,,,,,,,,,,,,,,,,,
12/6/23 21:20,302005,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,72,count/min,12/6/23 21:23,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60,416613,FALSE,0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012
12/6/23 21:20,302005,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,72,count/min,12/6/23 21:23,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60,416613,FALSE,0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012
12/6/23 21:30,457819,Kabhi Alvida Naa Kehna,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),4uXShFWajd1PTQzlW3P4jj,69,count/min,12/6/23 21:34,Shankar-Ehsaan-Loy;Sonu Nigam;Alka Yagnik,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Kabhi Alvida Naa Kehna,58,483920,FALSE,0.365,0.407,5,-10.352,1,0.0424,0.752,0.00129,0.212,0.464,149.161
12/6/23 21:40,220687,Baazigar O Baazigar,Kumar Sanu,Baazigar,56h75LnnsaBy4T8N8MSNgF,73,count/min,12/6/23 21:46,Kumar Sanu;Alka Yagnik,Baazigar (Original Motion Picture Soundtrack),Baazigar O Baazigar,57,459266,FALSE,0.484,0.671,4,-10.248,0,0.0371,0.52,2.35E-06,0.147,0.675,106.012
12/6/23 21:50,378065,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),6ECucSdJeJmSm3k1k3Vumv,79,count/min,12/6/23 21:58,,,,,,,,,,,,,,,,,
12/6/23 22:00,468304,Ye Kaali Kaali Aankhen,Kumar Sanu,Baazigar,0kGackDOW4tY8WZrUtQDHG,77,count/min,12/6/23 22:08,,,,,,,,,,,,,,,,,
12/6/23 22:10,324817,Badi Mushkil Hai,Abhijeet Bhattcharya,Anjaam - Original Motion Picture Soundtrack,1jk1tdtftNDbynHJ2H3X8Z,84,count/min,12/6/23 22:19,,,,,,,,,,,,,,,,,
12/6/23 22:30,184105,Tanhai Tanhai,Udit Narayan,Koyla - Original Motion Picture Soundtrack,6RpQ77faxeSNUt5uOfCH4N,79,count/min,12/6/23 22:38,,,,,,,,,,,,,,,,,
12/6/23 22:40,2340,"Beech Beech Mein (From ""Jab Harry Met Sejal"")",Pritam,"Beech Beech Mein (From ""Jab Harry Met Sejal"")",4PwjaQ5q9NwGhFXdmk5sU8,69,count/min,12/6/23 22:49,,,,,,,,,,,,,,,,,
12/6/23 22:50,36422,Kya Hua (Loveria),Alka Yagnik,Raju Ban Gaya Gentleman - Original Motion Picture Soundtrack,7jlkMcwjLJvqkSlI2MtaLY,76,count/min,12/6/23 22:58,,,,,,,,,,,,,,,,,
12/6/23 23:00,962,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),18YHbIhrleUkKKj2DvEp79,83,count/min,12/6/23 23:04,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Zara Sa,70,303680,FALSE,0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842
12/6/23 23:10,0,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",57jOEZtoLQK4zF2x55bdkp,77,count/min,12/6/23 23:19,Rochak Kohli;Arijit Singh;Neha Kakkar,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",72,200991,FALSE,0.718,0.382,7,-8.237,1,0.0466,0.585,0,0.128,0.499,87.029
12/6/23 23:20,298133,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,0dJacN6K3mSGLE9p7QE0lO,78,count/min,12/6/23 23:26,,,,,,,,,,,,,,,,,
12/7/23 18:30,408133,Bole Chudiyan,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),1uzkWkIaWaxzHJgJ4Fy5rO,89,count/min,12/7/23 18:35,Jatin-Lalit;Amit Kumar;Sonu Nigam;Alka Yagnik;Udit Narayan;Kavita Krishnamurthy,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Bole Chudiyan,65,408133,FALSE,0.59,0.875,5,-5.294,1,0.171,0.45,1.16E-05,0.164,0.737,96.915
12/7/23 18:40,16440,Ruk Ja O Dil Deewane,Udit Narayan,Dilwale Dulhania Le Jayenge,3LllvNPZFMxJ4vLWuUBAHG,86,count/min,12/7/23 18:43,,,,,,,,,,,,,,,,,
12/7/23 21:30,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,84,count/min,12/7/23 21:38,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60,416613,FALSE,0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012
12/7/23 21:30,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,84,count/min,12/7/23 21:38,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60,416613,FALSE,0.786,0.579,2,-14.913,1,0.142,0.186,0,0.118,0.481,90.012
12/7/23 21:40,102453,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),7EjatvVN2Y2GjpvKSyWJR4,75,count/min,12/7/23 21:43,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54,338586,FALSE,0.287,0.654,2,-5.57,1,0.0374,0.593,7.30E-06,0.11,0.241,84.015
12/7/23 21:50,338587,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),7EjatvVN2Y2GjpvKSyWJR4,78,count/min,12/7/23 21:58,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54,338586,FALSE,0.287,0.654,2,-5.57,1,0.0374,0.593,7.30E-06,0.11,0.241,84.015
12/7/23 22:00,721,Teri Yaadon Mein,KK,The Killer,4ZVfIGaZP93t0stmBj4FqA,90,count/min,12/7/23 22:07,KK;Shreya Ghoshal,The Killer,Teri Yaadon Mein,56,287213,FALSE,0.576,0.735,11,-5.811,0,0.0352,0.0233,0.00118,0.188,0.301,105.058
12/7/23 23:40,5700,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),7EjatvVN2Y2GjpvKSyWJR4,87,count/min,12/7/23 23:46,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54,338586,FALSE,0.287,0.654,2,-5.57,1,0.0374,0.593,7.30E-06,0.11,0.241,84.015
12/7/23 23:50,149900,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,74,count/min,12/7/23 23:55,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72,333583,FALSE,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936
12/7/23 23:50,149900,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,74,count/min,12/7/23 23:55,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72,333583,FALSE,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936
12/8/23 2:40,240175,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,2RgvvnMwtP0R2OkVZmFvnV,53,count/min,12/8/23 2:43,KK,Zindagi Do Pal Ki - K.K. All Time Hits,"Ajab Si (From ""Om Shanti Om"")",65,241668,FALSE,0.697,0.438,8,-8.411,1,0.0289,0.399,0,0.293,0.58,117.955
12/8/23 19:00,455,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),18YHbIhrleUkKKj2DvEp79,85,count/min,12/8/23 19:03,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Zara Sa,70,303680,FALSE,0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842
12/9/23 20:30,59005,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,83,count/min,12/9/23 20:39,KK,The Train,Beete Lamhein,64,298271,FALSE,0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127
12/9/23 20:40,39086,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),47l2Dd3XPBLio3kjbEMyDJ,98,count/min,12/9/23 20:43,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),Tujhe Sochta Hoon,60,313933,FALSE,0.579,0.712,0,-6.119,0,0.0308,0.259,0.000253,0.18,0.486,80.998
12/9/23 23:40,8994,Jannatein Kahan,Pritam,Jannat 2 (Original Motion Picture Soundtrack),62wnQra2VgCUyHO3BUIAcr,55,count/min,12/9/23 23:48,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),Jannatein Kahan,50,228093,FALSE,0.545,0.77,0,-6.102,1,0.0655,0.308,2.80E-05,0.167,0.696,159.975
12/9/23 23:50,34327,Waiting For You,KK,Oye,42XgH6kQAvTOiKODWMuD9p,55,count/min,12/9/23 23:58,,,,,,,,,,,,,,,,,
12/10/23 0:00,26885,Cheliya Cheliya,KK,Gharshanaa,0anBHV3eP4hiHsLQR5AZsm,55,count/min,12/10/23 0:08,,,,,,,,,,,,,,,,,
12/10/23 0:10,0,Olli Kuchi,Deva,Red,5O6JcBvS6FK1TkGDkQnInh,53,count/min,12/10/23 0:19,,,,,,,,,,,,,,,,,
12/10/23 0:20,254888,Laapata,Sohail Sen,Ek Tha Tiger,3G2I8KB7bTWmvE1tHSlMHg,57,count/min,12/10/23 0:29,,,,,,,,,,,,,,,,,
12/10/23 0:50,253218,Zindagi Do Pal Ki,KK,Kites,3s6H6UW7yPu2rsF8CGki60,54,count/min,12/10/23 0:58,KK,Kites,Zindagi Do Pal Ki,57,253200,FALSE,0.678,0.771,6,-2.849,1,0.0266,0.0277,0.00253,0.149,0.462,105.976
12/10/23 1:00,342640,Abhi Abhi,KK,Jism 2,1tKhy83q8OsdcpZaX9N4Z2,55,count/min,12/10/23 1:08,KK,Jism 2,Abhi Abhi,56,342668,FALSE,0.566,0.634,2,-5.551,1,0.0443,0.145,0.000716,0.0814,0.36,143.89
12/10/23 1:10,8194,Avunu Nijam,KK,Athadu,3CW0qWSqqqDvQWritNm7bC,54,count/min,12/10/23 1:18,,,,,,,,,,,,,,,,,
12/10/23 1:20,2553,Dil Se Re,A.R. Rahman,Dil Se,30yySOIXHZYx94sLAySy2j,51,count/min,12/10/23 1:28,,,,,,,,,,,,,,,,,
12/10/23 1:30,21271,Saawali Si Raat,Pritam,Barfi! (Original Motion Picture Soundtrack),4I5Xcdu5Hnki1aP0Uxbs4n,54,count/min,12/10/23 1:38,Pritam;Arijit Singh,Barfi! (Original Motion Picture Soundtrack),Saawali Si Raat,53,308253,FALSE,0.485,0.291,9,-15.485,1,0.04,0.616,0.000345,0.238,0.195,139.859
12/10/23 1:40,303678,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),18YHbIhrleUkKKj2DvEp79,58,count/min,12/10/23 1:48,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Zara Sa,70,303680,FALSE,0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842
12/10/23 1:50,543,Dil Ibaadat,Pritam,Tum Mile (Original Motion Picture Soundtrack),3Kl8p2PxVf8eAayLwTxOIm,60,count/min,12/10/23 1:58,Pritam;KK,Tum Mile (Original Motion Picture Soundtrack),Dil Ibaadat,69,329386,FALSE,0.59,0.859,2,-5.005,0,0.0416,0.633,0,0.286,0.634,149.966
12/10/23 2:00,286109,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,51,count/min,12/10/23 2:09,,,,,,,,,,,,,,,,,
12/10/23 2:10,212185,Zara Sa,Pritam,Remembering KK,0MBo68MtMOMNecfVhDZ3hH,54,count/min,12/10/23 2:19,,,,,,,,,,,,,,,,,
12/10/23 2:20,133543,Roop Tera Mastana,Kishore Kumar,Aradhana,1AlatlIkROgLvG6pgBBnAz,53,count/min,12/10/23 2:28,Kishore Kumar;S. D. Burman,Aradhana,Roop Tera Mastana,59,225213,FALSE,0.449,0.53,8,-8.787,0,0.0951,0.666,7.30E-06,0.234,0.543,83.362
12/10/23 2:30,21010,Commentry Tabassum And Dum Maro Dum Mit Jaye Gham - Hare Rama Hare Krishna,Tabassum,Flash Back - Asha Bhosle With Tabassum,1eVqJoWeulD9mR1Kp4XAWe,54,count/min,12/10/23 2:38,,,,,,,,,,,,,,,,,
12/10/23 17:00,1660,Sultan,Vishal-Shekhar,Sultan,3kSBSSsXtebECjCggW87yq,85,count/min,12/10/23 17:08,Vishal-Shekhar;Sukhwinder Singh;Shadab Faridi;Irshad Kamil,Sultan,Sultan,57,280137,FALSE,0.669,0.866,2,-6.628,1,0.0499,0.0589,0,0.0463,0.288,119.992
12/10/23 17:10,10930,SPACESHIP,AP Dhillon,HIDDEN GEMS,2PcGqmKToUz0s65q1Acg7d,78,count/min,12/10/23 17:18,AP Dhillon;Shinda Kahlon;Gminxr,HIDDEN GEMS,SPACESHIP,73,124498,FALSE,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088
12/10/23 17:10,10930,SPACESHIP,AP Dhillon,HIDDEN GEMS,2PcGqmKToUz0s65q1Acg7d,78,count/min,12/10/23 17:18,AP Dhillon;Shinda Kahlon;Gminxr,HIDDEN GEMS,SPACESHIP,73,124498,FALSE,0.69,0.683,5,-7.186,0,0.0968,0.076,0.000113,0.134,0.549,160.088
12/10/23 17:20,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,80,count/min,12/10/23 17:27,,,,,,,,,,,,,,,,,
12/10/23 17:30,149710,Chor Bazaari,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),4gqHEia13bp5EFWGitiKWx,75,count/min,12/10/23 17:39,Neeraj Shridhar;Sunidhi Chauhan,Love Aaj Kal (Original Motion Picture Soundtrack),Chor Bazaari,57,257440,FALSE,0.823,0.754,11,-5.03,1,0.0706,0.386,0.000142,0.131,0.973,100.014
12/10/23 23:30,2120,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),3hoXhwP0ub9LdSJV4olDIc,66,count/min,12/10/23 23:35,Shankar-Ehsaan-Loy;Shafqat Amanat Ali,My Name Is Khan (Original Motion Picture Soundtrack),Tere Naina,62,278546,FALSE,0.522,0.74,0,-7.018,1,0.0465,0.558,0,0.144,0.732,92.618
12/10/23 23:40,490,Bol Na Halke Halke,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,0u8wprNfOdcWpUlWnfMcpP,66,count/min,12/10/23 23:45,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Mahalakshmi Iyer;Gulzar,Jhoom Barabar Jhoom,Bol Na Halke Halke,68,306834,FALSE,0.637,0.573,11,-6.69,0,0.0491,0.279,3.46E-06,0.0617,0.704,90.017
12/10/23 23:40,490,Bol Na Halke Halke,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,0u8wprNfOdcWpUlWnfMcpP,66,count/min,12/10/23 23:45,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Mahalakshmi Iyer;Gulzar,Jhoom Barabar Jhoom,Bol Na Halke Halke,68,306834,FALSE,0.637,0.573,11,-6.69,0,0.0491,0.279,3.46E-06,0.0617,0.704,90.017
12/11/23 0:00,1251,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,62,count/min,12/11/23 0:08,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72,333583,FALSE,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936
12/11/23 0:00,1251,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,0gPgdRfB4jdGrlyXS0Vx78,62,count/min,12/11/23 0:08,Vishal-Shekhar;KK;Shilpa Rao,Bachna Ae Haseeno,Khuda Jaane,72,333583,FALSE,0.382,0.632,8,-6.393,1,0.0411,0.391,0.000486,0.0922,0.716,78.936
12/11/23 0:10,4629,Dil Ibaadat,Pritam,Yaad Aayenge Ye Pal,5IICsgzOIQsCykvzGpApsb,71,count/min,12/11/23 0:16,,,,,,,,,,,,,,,,,
12/11/23 0:20,324853,Haan Tu Hain,Pritam,Yaad Aayenge Ye Pal,5ynmMeB95xzQ4lSVPzyVHh,69,count/min,12/11/23 0:26,,,,,,,,,,,,,,,,,
12/11/23 15:10,13360,Adhoore,Vishal Dadlani,Break Ke Baad,298atiKYvG84VfbXNbZiX5,67,count/min,12/11/23 15:18,Vishal Dadlani;Alyssa Mendonsa,Break Ke Baad,Adhoore,60,264210,FALSE,0.799,0.542,0,-7.142,1,0.0308,0.0858,1.50E-06,0.126,0.673,107.993
12/11/23 15:10,13360,Adhoore,Vishal Dadlani,Break Ke Baad,298atiKYvG84VfbXNbZiX5,67,count/min,12/11/23 15:18,Vishal Dadlani;Alyssa Mendonsa,Break Ke Baad,Adhoore,60,264210,FALSE,0.799,0.542,0,-7.142,1,0.0308,0.0858,1.50E-06,0.126,0.673,107.993
12/11/23 15:20,246131,Socha Hai,Farhan Akhtar,Rock On,7IjnfuMNfdrAXbefurdIIR,80,count/min,12/11/23 15:29,,,,,,,,,,,,,,,,,
12/11/23 15:30,145407,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),4Yp8zw7b35bheMVTp39o5O,81,count/min,12/11/23 15:39,Shankar-Ehsaan-Loy;Clinton Cerejo;Dominique Cerejo;Loy Mendonsa,Wake Up Sid (Original Motion Picture Soundtrack),Kya Karoon?,56,236160,FALSE,0.594,0.548,9,-7.588,0,0.0267,0.611,0.00146,0.117,0.374,98.014
12/11/23 15:40,19950,Rock On!!,Farhan Akhtar,Rock On,6fABlNfAOylt7ZxfX8K1XL,88,count/min,12/11/23 15:46,,,,,,,,,,,,,,,,,
12/11/23 15:50,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,87,count/min,12/11/23 15:57,,,,,,,,,,,,,,,,,
12/11/23 16:00,302210,Kiya Kiya,Anand Raj Anand,Welcome,0YCPCY9WhQFMFtoSpj6dhL,82,count/min,12/11/23 16:05,Anand Raj Anand;Shweta Pandit,Welcome,Kiya Kiya,63,302210,FALSE,0.703,0.867,11,-6.721,1,0.0334,0.0944,2.55E-06,0.0675,0.904,120.013
12/11/23 16:10,279120,You're My Love,Shaan,Partner,6D2ZnEZ92wUFTr38YXTCL5,81,count/min,12/11/23 16:17,,,,,,,,,,,,,,,,,
12/11/23 16:20,231819,Rock On!!,Farhan Akhtar,Rock On,6fABlNfAOylt7ZxfX8K1XL,82,count/min,12/11/23 16:25,,,,,,,,,,,,,,,,,
12/11/23 16:30,285134,Dil De Diya Hai,Anand Raj Anand,Masti,2zT6KfK583MkcLIHLBO8De,80,count/min,12/11/23 16:39,Anand Raj Anand,Masti,Dil De Diya Hai,58,366746,FALSE,0.599,0.689,0,-5.668,0,0.0452,0.618,1.10E-05,0.119,0.537,86.927
12/11/23 17:20,98810,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,0dJacN6K3mSGLE9p7QE0lO,78,count/min,12/11/23 17:27,,,,,,,,,,,,,,,,,
12/11/23 18:00,1400,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,5Cdd8p9sxRczQX6GFC8CdH,77,count/min,12/11/23 18:08,,,,,,,,,,,,,,,,,
12/11/23 18:10,10173,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,71,count/min,12/11/23 18:15,,,,,,,,,,,,,,,,,
12/11/23 18:20,337085,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,125,count/min,12/11/23 18:29,,,,,,,,,,,,,,,,,
