Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
00:15:00.000-07:00,00:30:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
00:30:00.000-07:00,00:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
00:45:00.000-07:00,01:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
01:00:00.000-07:00,01:15:00.000-07:00,,18.744790957977525,,,,,,,,,,,,,,,,900000,
01:15:00.000-07:00,01:30:00.000-07:00,1,24.08754033210011,41.232696533203125,,,,,,,0.7207075953483582,0.7207075953483582,0.7207075953483582,68,,,,,826928,73072
01:30:00.000-07:00,01:45:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
01:45:00.000-07:00,02:00:00.000-07:00,,18.744792938232422,16.493080139160156,,,,,,,0.48622170090675354,0.48622170090675354,0.48622170090675354,32,,,,,900000,
02:00:00.000-07:00,02:15:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
02:15:00.000-07:00,02:30:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
02:30:00.000-07:00,02:45:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
02:45:00.000-07:00,03:00:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
03:00:00.000-07:00,03:15:00.000-07:00,,18.744792938232422,,,,,,,,,,,,,,,,900000,
03:15:00.000-07:00,03:30:00.000-07:00,,18.744792814748756,,,,,,,,,,,,,,,,900000,
03:30:00.000-07:00,03:45:00.000-07:00,,18.744792166480952,,,,,,,,,,,,,,,,900000,
03:45:00.000-07:00,04:00:00.000-07:00,1,18.744792210039016,38.483853340148926,,,,,,,0.5790047645568848,0.5790047645568848,0.5790047645568848,68,,,,,809142,
04:00:00.000-07:00,04:15:00.000-07:00,5,72.10663191698441,234.2147995118714,,,,,,,0.4413912253536905,1.1056500673294067,0.2634311020374298,407,,,,,22263,729815
04:15:00.000-07:00,04:30:00.000-07:00,2,18.744790409284636,64.74830473617547,,,,,,,0.589915420165617,0.6451509594917297,0.3785915672779083,103,,,,,900000,
04:30:00.000-07:00,04:45:00.000-07:00,3,18.744791051011,101.7073221206665,,,,,,,0.6330739604346381,0.8521208763122559,0.5639239549636841,180,,,,,233216,
04:45:00.000-07:00,05:00:00.000-07:00,,18.744790815961807,,,,,,,,,,,,,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,18.744790095476443,28.175676822662354,,,,,,,0.33188603818416595,0.37645208835601807,0.28731998801231384,72,,,,,728016,
05:15:00.000-07:00,05:30:00.000-07:00,1,18.74479031055765,36.42221713066101,,,,,,,0.6383513510227203,0.6850957274436951,0.5916069746017456,123,,,,,536187,
05:30:00.000-07:00,05:45:00.000-07:00,6,18.744790733237483,148.64303719997406,,,,,,,0.48195467876495635,0.789419949054718,0.309161901473999,276,,,,,158956,
05:45:00.000-07:00,06:00:00.000-07:00,1,18.744790979190142,47.515440583229065,,,,,,,0.7649511396884918,1.029177188873291,0.5007250905036926,71,,,,,410389,
06:00:00.000-07:00,06:15:00.000-07:00,2,24.381672381839714,80.38857364654541,,,,,,,0.6579870296366592,1.0450406074523926,0.3174220621585846,124,,,,,822906,77094
06:15:00.000-07:00,06:30:00.000-07:00,3,18.744790299715227,87.41066265106201,,,,,,,0.9031648901743641,1.1804999113082886,0.6979684829711914,148,,,,,900000,
06:30:00.000-07:00,06:45:00.000-07:00,2,18.744790299715227,103.56848562001083,,,,,,,0.5967247966812579,0.8151707649230957,0.5368603467941284,168,,,,,900000,
06:45:00.000-07:00,07:00:00.000-07:00,3,29.523234188071633,85.41471636057999,,,,,,,0.6191369075929745,0.8224940896034241,0.44945114850997925,133,,,,,752586,147414
07:00:00.000-07:00,07:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
07:15:00.000-07:00,07:30:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
07:30:00.000-07:00,07:45:00.000-07:00,,18.74479103088379,6.1849045753479,,,,,,,,,,17,,,,,900000,
07:45:00.000-07:00,08:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,10,,,,,900000,
08:00:00.000-07:00,08:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
08:15:00.000-07:00,08:30:00.000-07:00,,18.74479103088379,,,,,,,,,,,12,,,,,900000,
08:30:00.000-07:00,08:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
08:45:00.000-07:00,09:00:00.000-07:00,,18.744791023654475,7.559328079223633,,,,,,,0.6129140257835388,0.6129140257835388,0.6129140257835388,19,,,,,900000,
09:00:00.000-07:00,09:15:00.000-07:00,,18.744791022038417,,,,,,,,,,,,,,,,900000,
09:15:00.000-07:00,09:30:00.000-07:00,4,30.49072784336857,149.81213569641113,,,,,,,0.7661014294558888,0.9596415758132935,0.2969653904438019,235,,,,,621556,160646
09:30:00.000-07:00,09:45:00.000-07:00,,18.744789123535156,,,,,,,,,,,,,,,,900000,
09:45:00.000-07:00,10:00:00.000-07:00,,18.744789123535156,,,,,,,,,,,,,,,,900000,
10:00:00.000-07:00,10:15:00.000-07:00,,18.744789123535156,,,,,,,,,,,,,,,,900000,
10:15:00.000-07:00,10:30:00.000-07:00,,18.744789191422505,,,,,,,,,,,,,,,,900000,
10:30:00.000-07:00,10:45:00.000-07:00,,18.744789992425307,,,,,,,,,,,,,,,,900000,
10:45:00.000-07:00,11:00:00.000-07:00,1,23.75516374527605,46.426964415911485,,,,,,,0.6112149357795715,0.6998140215873718,0.5226158499717712,76,,,,,831474,68526
11:00:00.000-07:00,11:15:00.000-07:00,2,21.053384047100575,74.52228389799232,,,,,,,0.570095401798991,0.6745210289955139,0.43181121349334717,122,,,,,722468,31574
11:15:00.000-07:00,11:30:00.000-07:00,2,22.8405384728341,85.90145587921143,,,,,,,0.6784219055760217,0.8239957094192505,0.3948112428188324,133,,,,,634949,56016
11:30:00.000-07:00,11:45:00.000-07:00,,18.74479103088379,8.246540069580078,,,,,,,0.566349446773529,0.566349446773529,0.566349446773529,20,,,,,900000,
11:45:00.000-07:00,12:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
12:00:00.000-07:00,12:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
12:15:00.000-07:00,12:30:00.000-07:00,,18.744791030883786,,,,,,,,,,,,,,,,900000,
12:30:00.000-07:00,12:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
12:45:00.000-07:00,13:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
13:00:00.000-07:00,13:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
13:15:00.000-07:00,13:30:00.000-07:00,,18.744791030883786,,,,,,,,,,,,,,,,900000,
13:30:00.000-07:00,13:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
13:45:00.000-07:00,14:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
14:00:00.000-07:00,14:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
14:15:00.000-07:00,14:30:00.000-07:00,,18.744791030883786,,,,,,,,,,,,,,,,900000,
14:30:00.000-07:00,14:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
14:45:00.000-07:00,15:00:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
15:00:00.000-07:00,15:15:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
15:15:00.000-07:00,15:30:00.000-07:00,,18.744791030883786,,,,,,,,,,,,,,,,900000,
15:30:00.000-07:00,15:45:00.000-07:00,,18.74479103088379,,,,,,,,,,,,,,,,900000,
