Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,,18.74479034697862,24.052407264709473,,,,,,,0.6061729490756989,0.6576451659202576,0.5547007322311401,70,,,,,900000,
00:15:00.000-08:00,00:30:00.000-08:00,,18.74479034697862,1.3744232654571533,,,,,,,,,,10,,,,,900000,
00:30:00.000-08:00,00:45:00.000-08:00,,18.74479034697862,29.78398609161377,,,,,,,0.6426256895065308,0.6426256895065308,0.6426256895065308,85,,,,,900000,
00:45:00.000-08:00,01:00:00.000-08:00,1,18.74479034697862,41.232696533203125,,,,,,,0.3442375957965851,0.3442375957965851,0.3442375957965851,74,,,,,525890,
01:00:00.000-08:00,01:15:00.000-08:00,,18.74479034697862,2.7488465309143066,,,,,,,,,,4,,,,,268962,
01:15:00.000-08:00,01:30:00.000-08:00,1,25.28407294864185,21.990772247314453,,,,,,,0.9243695139884949,0.9243695139884949,0.9243695139884949,55,,,,,810564,89436
01:30:00.000-08:00,01:45:00.000-08:00,,18.74479080700065,17.18029022216797,,,,,,,0.2863381505012512,0.2863381505012512,0.2863381505012512,27,,,,,900000,
01:45:00.000-08:00,02:00:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
02:00:00.000-08:00,02:15:00.000-08:00,2,18.74479080700065,47.4176025390625,,,,,,,0.5080810934305191,0.6725564002990723,0.34360578656196594,77,,,,,806189,
02:15:00.000-08:00,02:30:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
02:30:00.000-08:00,02:45:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
02:45:00.000-08:00,03:00:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
03:00:00.000-08:00,03:15:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
03:15:00.000-08:00,03:30:00.000-08:00,,18.74479080700065,,,,,,,,,,,,,,,,900000,
