Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,1,23.87793256053337,134.40778636932373,,,,,,,0.32887789909644954,0.4436761736869812,0.27186039090156555,221,,,,,62626
00:15:00.000-07:00,00:30:00.000-07:00,1,18.914061669845825,21.007266998291016,,,,,,,1.04099440574646,1.04099440574646,1.04099440574646,45,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,1,18.914061669845825,25.446133613586426,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,50,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,1,18.914061669845825,29.360923767089844,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,45,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,3,18.914061669845825,72.95446405811458,,,,,,,0.3287164866924286,0.3312004804611206,0.3262324929237366,143,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,1,18.914061669845825,65.0294503171906,,,,,,,0.5353439450263977,0.7257290482521057,0.3449588418006897,107,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,18.914061669845825,,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,18.914061669845825,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,3,18.914062258531967,95.79865296160344,,,,,,,0.40950737454321473,0.4897436797618866,0.3262324631214142,147,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,3,31.1157158620291,158.47722173027523,,,,,,,0.35684646553974503,0.9016475677490234,0.26211512088775635,259,,,,,153941
02:30:00.000-07:00,02:45:00.000-07:00,6,33.26946963870403,232.29674837622767,,,,,,,0.5261020503908688,1.0218092203140259,0.3262324929237366,386,,,,,181113
02:45:00.000-07:00,03:00:00.000-07:00,5,28.112154642560935,138.50804442762117,,,,,,,0.6491778541762487,0.7983536124229431,0.3262324333190918,236,,,,,116047
03:00:00.000-07:00,03:15:00.000-07:00,1,21.578935022683975,61.33170986175537,,,,,,,0.29360923171043396,0.3262324929237366,0.26098597049713135,109,,,,,33621
03:15:00.000-07:00,03:30:00.000-07:00,,18.91406234103709,27.40353012084961,,,,,,,0.32679474353790283,0.32679474353790283,0.32679474353790283,42,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,18.91406234103709,,,,,,,,7.815890761481109,9.541166305541992,2.973149061203003,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,20.807873295319077,,,,,,,,5.0996012687683105,5.0996012687683105,5.0996012687683105,20,,,,,23893
04:00:00.000-07:00,04:15:00.000-07:00,,18.914062734743894,,,,,,,,3.9457024335861206,4.728299617767334,3.1631052494049072,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,18.914062734743894,,,,,,,,5.457536954341557,6.525259971618652,3.708784341812134,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,18.914062734743894,,,,,,,,,,,,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,,18.914062734743894,,,,,,,,,,,10,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,18.914062734743894,,,,,,,,,,,,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,1,28.68177538773335,37.19050407409668,,,,,,,0.36607247591018677,0.4394574463367462,0.2926875054836273,83,,,,,123233
05:30:00.000-07:00,05:45:00.000-07:00,,18.914061857205578,,,,,,,,,,,,,,,,
05:45:00.000-07:00,06:00:00.000-07:00,,18.914061857205578,4.67368248541552,,,,,,,,,,7,,,,,
06:00:00.000-07:00,06:15:00.000-07:00,2,26.890845903689343,84.714020456479,,,,,,,0.33591401570696383,0.5872184038162231,0.27186039090156555,104,,,,,100638
06:15:00.000-07:00,06:30:00.000-07:00,,18.91406043447072,,,,,,,,5.938174247741699,5.938174247741699,5.938174247741699,,,,,,
06:30:00.000-07:00,06:45:00.000-07:00,3,18.91406043447072,94.91602220588301,,,,,,,0.5307473350727202,0.8537954092025757,0.3262324631214142,211,,,,,
06:45:00.000-07:00,07:00:00.000-07:00,1,20.991121873962474,135.4041181559029,,,,,,,0.356539796840492,0.6609247922897339,0.30448365211486816,230,,,,24569,
07:00:00.000-07:00,07:15:00.000-07:00,15,94.9999937464727,,15.0,15,,,,,,,,,,,,900000,
07:15:00.000-07:00,07:30:00.000-07:00,,19.946042221559168,,,,,,,,,,,16,,,,12207,
07:30:00.000-07:00,07:45:00.000-07:00,3,18.914063386104715,158.79751205444336,,,,,,,0.5790610063819946,1.091157078742981,0.30448365211486816,247,,,,,
07:45:00.000-07:00,08:00:00.000-07:00,,18.914063386104715,24.141204833984375,,,,,,,0.3262324631214142,0.3262324631214142,0.3262324631214142,37,,,,,
