Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,11,67.00194520950318,333.6251001358032,,,,,,,0.5631909644389752,0.9739651679992676,0.13333332538604736,513,,,,660000,
00:15:00.000-07:00,00:30:00.000-07:00,6,31.90583257675171,218.71610164642334,,,,,,,0.49970709440915134,0.9784594178199768,0.03333333134651184,347,,,,180000,
00:30:00.000-07:00,00:45:00.000-07:00,7,58.227917432785034,221.41408729553223,,,,,,,0.3656468339905274,0.8499999642372131,0.1666666567325592,372,,,,540000,
00:45:00.000-07:00,01:00:00.000-07:00,8,73.24907400459051,268.0,,,,,,,0.47476822922377315,0.9190223217010498,0.3007728159427643,470,,,,780000,
01:00:00.000-07:00,01:15:00.000-07:00,12,80.16298758983612,360.0,,,,,,,0.40937183797359467,0.5049206614494324,0.31382301449775696,596,,,,840000,
01:15:00.000-07:00,01:30:00.000-07:00,9,62.61493146419525,393.16523027420044,1.0,1,,,,,0.5485781580209732,0.7833333015441895,0.31382301449775696,576,,,,600000,
01:30:00.000-07:00,01:45:00.000-07:00,11,66.1103563606739,347.2886962890625,,,,,,,0.4698630456943745,0.9636396765708923,0.11666665971279144,511,,,,539878,60122
01:45:00.000-07:00,02:00:00.000-07:00,2,45.066874504089355,89.0,,,,,,,0.18799395167140256,0.5166666507720947,0.04999999701976776,152,,,,360000,
02:00:00.000-07:00,02:15:00.000-07:00,6,52.12385917454958,163.0,,,,,,,0.3599285501282985,0.7291626930236816,0.23333331942558289,258,,,,480000,
02:15:00.000-07:00,02:30:00.000-07:00,8,50.09561420083046,289.21658658981323,,,,,,,0.393252722889819,0.6666666269302368,0.2499999850988388,432,,,,464201,
02:30:00.000-07:00,02:45:00.000-07:00,,23.131805044062,14.308174133300781,,,,,,,0.1576780080795288,0.24868935346603394,0.06666666269302368,23,,,,60000,
02:45:00.000-07:00,03:00:00.000-07:00,3,27.518819651700262,73.7386589050293,,,,,,,0.5263276364341971,1.099000334739685,0.29999998211860657,132,,,,120000,
03:00:00.000-07:00,03:15:00.000-07:00,,18.74479200019211,,,,,,,,,,,9,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,18.74479200019211,,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,18.74479200019211,,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,18.74479200019211,,,,,,,,,,,8,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,18.74479200019211,29.49936294555664,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,47,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,18.74479200019211,,,,,,,,,,,,,,,,
