Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,3,30.047785536784403,193.58337211608887,,,,,,,0.6716310638249113,1.0048668384552002,0.3473542034626007,347,,,,539644,154588,
00:15:00.000-08:00,00:30:00.000-08:00,5,28.77946059873581,179.17834434783578,,,,,,,0.5793445242738323,1.348135232925415,0.34360578656196594,333,,,,426213,,60968
00:30:00.000-08:00,00:45:00.000-08:00,11,18.744790624164352,399.7135520192373,,,,,,,0.5996735934678075,1.2182483673095703,0.34360578656196594,604,,,,,,
00:45:00.000-08:00,01:00:00.000-08:00,4,25.827991246678888,152.41294693946838,,,,,,,0.7614576210047188,0.9928104281425476,0.6830644607543945,265,,,,541737,96875,
01:00:00.000-08:00,01:15:00.000-08:00,,18.74479301567204,,,,,,,,,,,22,,,,900000,,
01:15:00.000-08:00,01:30:00.000-08:00,,18.74479301567204,,,,,,,,,,,3,,,,900000,,
01:30:00.000-08:00,01:45:00.000-08:00,6,18.74479301567204,208.6693766643457,,,,,,,0.7523488927673238,0.8756518959999084,0.5573123693466187,335,,,,619667,,
01:45:00.000-08:00,02:00:00.000-08:00,12,18.74479301567204,479.4262115299843,,,,,,,0.926538440154483,1.2926112413406372,0.5688649415969849,729,,,,646461,,
02:00:00.000-08:00,02:15:00.000-08:00,3,18.74479301567204,151.3149949441359,,,,,,,0.9978734313478127,1.1023136377334595,0.6799332499504089,234,,,,900000,,
02:15:00.000-08:00,02:30:00.000-08:00,,18.74479301567204,,,,,,,,,,,,,,,900000,,
02:30:00.000-08:00,02:45:00.000-08:00,,18.74479301567204,,,,,,,,,,,,,,,900000,,
02:45:00.000-08:00,03:00:00.000-08:00,4,25.955142081117064,138.1295404434204,,,,,,,0.4818066377619567,0.8441107273101807,0.2519775927066803,245,,,,801386,98614,
03:00:00.000-08:00,03:15:00.000-08:00,,18.744792304905204,,,,,,,,,,,,,,,900000,,
03:15:00.000-08:00,03:30:00.000-08:00,,18.744792304905204,,,,,,,,,,,,,,,900000,,
03:30:00.000-08:00,03:45:00.000-08:00,,18.744792304905204,,,,,,,,,,,,,,,900000,,
03:45:00.000-08:00,04:00:00.000-08:00,,18.744792304905204,33.67336964607239,,,,,,,0.5383965373039246,0.5383965373039246,0.5383965373039246,57,,,,826636,,
04:00:00.000-08:00,04:15:00.000-08:00,,18.744792304905204,,,,,,,,,,,,,,,853765,,
