Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
18:15:00.000-08:00,18:30:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
18:30:00.000-08:00,18:45:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
18:45:00.000-08:00,19:00:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
19:00:00.000-08:00,19:15:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
19:15:00.000-08:00,19:30:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
19:30:00.000-08:00,19:45:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
19:45:00.000-08:00,20:00:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
20:00:00.000-08:00,20:15:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
20:15:00.000-08:00,20:30:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
20:30:00.000-08:00,20:45:00.000-08:00,,18.744791157849964,,,,,,,,,,,,,,,,900000,
20:45:00.000-08:00,21:00:00.000-08:00,,18.744791157849964,,,,,,,,,,,12,,,,,900000,
21:00:00.000-08:00,21:15:00.000-08:00,,23.870285764020405,33.866856811015325,,,,,,,0.5453703254461288,0.7585883736610413,0.33215227723121643,65,,,,,829900,70100
21:15:00.000-08:00,21:30:00.000-08:00,,19.123565045252313,21.911236368060095,,,,,,,1.1548365354537964,1.1548365354537964,1.1548365354537964,55,,,,,894820,5180
21:30:00.000-08:00,21:45:00.000-08:00,,18.74479098852641,9.191729704530536,,,,,,,,,,13,,,,,900000,
21:45:00.000-08:00,22:00:00.000-08:00,,18.74479098852641,3.4360580444335938,,,,,,,,,,13,,,,,900000,
22:00:00.000-08:00,22:15:00.000-08:00,,18.74479098852641,,,,,,,,,,,,,,,,900000,
22:15:00.000-08:00,22:30:00.000-08:00,,18.74479098852641,,,,,,,,,,,,,,,,900000,
22:30:00.000-08:00,22:45:00.000-08:00,4,42.1435217448762,19.92913818359375,4.0,4,,,,,0.4464530646800995,0.4464530646800995,0.4464530646800995,37,,,,299748,558003,
22:45:00.000-08:00,23:00:00.000-08:00,2,28.838434990212036,51.18011140823364,2.0,2,,,,,0.7056446671485901,0.8520513772964478,0.5592379570007324,110,,,,129304,770696,
23:00:00.000-08:00,23:15:00.000-08:00,6,23.499436811600006,213.16612555386172,,,,,,,0.5819662845614146,1.0463131666183472,0.2519775927066803,342,,,,,639152,65028
23:15:00.000-08:00,23:30:00.000-08:00,1,18.744790261277622,56.209995967134375,,,,,,,0.7221173620406455,0.962640106678009,0.7078974843025208,90,,,,,833300,
23:30:00.000-08:00,23:45:00.000-08:00,5,18.744790261277622,220.21147501468658,,,,,,,0.841008995269617,1.32430100440979,0.4764992594718933,357,,,,,900000,
23:45:00.000-08:00,00:00:00.000-08:00,1,18.744790261277622,50.33615303039551,,,,,,,0.8511172533035278,0.8511172533035278,0.8511172533035278,98,,,,,900000,
