Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,20.190104042490322,15.897422136530114,,,,,,,0.2649570356088352,0.2649570356088352,0.2649570356088352,24,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,1,20.190104042490322,84.78625139482727,,,,,,,0.3598115135053997,0.5401271181208395,0.3091165415436411,128,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,20.190104042490322,29.807666505993964,,,,,,,0.2514651090469834,0.25391715912513374,0.24901305896883302,56,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
05:30:00.000-07:00,05:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
05:45:00.000-07:00,06:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
06:00:00.000-07:00,06:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
06:15:00.000-07:00,06:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
06:30:00.000-07:00,06:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
06:45:00.000-07:00,07:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
07:00:00.000-07:00,07:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
07:15:00.000-07:00,07:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
07:30:00.000-07:00,07:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
07:45:00.000-07:00,08:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
08:00:00.000-07:00,08:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
08:15:00.000-07:00,08:30:00.000-07:00,,20.190104042490322,20.534170259684732,,,,,,,0.33119628904096343,0.33119628904096343,0.33119628904096343,31,,,,,
08:30:00.000-07:00,08:45:00.000-07:00,,20.190104042490322,15.235029547508026,,,,,,,0.25391715912513374,0.25391715912513374,0.25391715912513374,30,,,,,
08:45:00.000-07:00,09:00:00.000-07:00,1,20.190104042490322,26.531552151908855,,,,,,,0.3311962717326497,0.3311962717326497,0.3311962717326497,40,,,,,
09:00:00.000-07:00,09:15:00.000-07:00,2,27.839438712853266,54.28034370878589,,,,,,,0.42301302692455295,0.42301302692455295,0.42301302692455295,89,,,,85510,
09:15:00.000-07:00,09:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
09:30:00.000-07:00,09:45:00.000-07:00,3,20.190104042490322,109.29477718864453,,,,,,,0.5745139569868939,0.7541322256721965,0.33119626864405416,165,,,,,
09:45:00.000-07:00,10:00:00.000-07:00,,20.190104042490322,54.13072597442758,,,,,,,0.35744937217704115,0.4218268985069848,0.25391715912513374,141,,,,,
10:00:00.000-07:00,10:15:00.000-07:00,,20.190104042490326,31.13245168403814,,,,,,,0.4792390302189555,0.6383216424105682,0.32015641802734257,54,,,,,
10:15:00.000-07:00,10:30:00.000-07:00,,20.190104042490326,32.45723686208231,,,,,,,0.2704769738506859,0.2759969120925367,0.2649570356088352,49,,,,,
10:30:00.000-07:00,10:45:00.000-07:00,8,56.858246700898164,442.04409498449456,4.0,4,,,,,1.203764630144489,1.3596651591407456,0.4780449424574479,640,,,,409904,
10:45:00.000-07:00,11:00:00.000-07:00,6,46.31192051478702,368.015744583496,4.0,4,,,,,0.9340851563859236,1.3298633419006551,0.4681053175427613,543,,,,292010,
11:00:00.000-07:00,11:15:00.000-07:00,9,68.18643494819797,583.4073506502004,5.0,5,,,,,0.8641065067934349,1.317540588403243,0.33119628713832666,843,,,,536538,
11:15:00.000-07:00,11:30:00.000-07:00,6,20.190104042490322,246.57425681709904,,,,,,,0.755970995360722,1.2402312321351623,0.3311962855861757,391,,,,,
11:30:00.000-07:00,11:45:00.000-07:00,10,69.42011631170844,455.08802574416427,1.0,1,,,,,0.7814619671345492,1.260545754990233,0.25391715912513374,687,,,,550330,
11:45:00.000-07:00,12:00:00.000-07:00,3,25.564855241173717,180.82328288946974,,,,,,,0.7715490614014161,1.1310386287083838,0.2980766650599396,287,,,,60083,
12:00:00.000-07:00,12:15:00.000-07:00,4,28.37238765520013,135.64400734008052,,,,,,,0.7118356613766574,1.085914472107976,0.33119627331448254,238,,,,91468,
12:15:00.000-07:00,12:30:00.000-07:00,4,35.054798290119535,204.7206711951708,,,,,,,0.7945625427086651,1.140484202022875,0.33119626458648743,299,,,,166169,
12:30:00.000-07:00,12:45:00.000-07:00,2,27.98069214163634,74.64919761004086,,,,,,,0.8591755730241282,1.087765121830332,0.7415772580055467,140,,,,87089,
12:45:00.000-07:00,13:00:00.000-07:00,,20.190104042490322,4.670814145189294,,,,,,,,,,7,,,,,
13:00:00.000-07:00,13:15:00.000-07:00,5,42.95452376493225,309.9834012150363,2.0,2,,,,,1.1151942505426635,1.4076645630582674,0.2759969120925367,427,,,,254478,
13:15:00.000-07:00,13:30:00.000-07:00,3,39.02387345927052,94.7221402301586,,,,,,,0.42842474887886733,0.5256532291136805,0.33119626864405416,143,,,,210538,
13:30:00.000-07:00,13:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
13:45:00.000-07:00,14:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
14:00:00.000-07:00,14:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
14:15:00.000-07:00,14:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
14:30:00.000-07:00,14:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
14:45:00.000-07:00,15:00:00.000-07:00,1,20.190104042490326,29.145273916971874,,,,,,,0.3311962790953627,0.3311962790953627,0.3311962790953627,44,,,,,
15:00:00.000-07:00,15:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
15:15:00.000-07:00,15:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
15:30:00.000-07:00,15:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
15:45:00.000-07:00,16:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
16:00:00.000-07:00,16:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
16:15:00.000-07:00,16:30:00.000-07:00,5,55.77189983811149,206.2212401384665,,,,,,,0.7645233220134728,1.2329881814879227,0.2980766650599396,328,,,,397760,
16:30:00.000-07:00,16:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
16:45:00.000-07:00,17:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
17:00:00.000-07:00,17:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
17:15:00.000-07:00,17:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
17:30:00.000-07:00,17:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
17:45:00.000-07:00,18:00:00.000-07:00,3,31.839975442981924,129.12716721768038,,,,,,,0.678563646536494,1.1013580944072443,0.3311962882305811,222,,,,130231,
18:00:00.000-07:00,18:15:00.000-07:00,12,96.11970919129087,691.3269649236473,3.0,3,,,,,0.9133637548878469,1.3072961779408971,0.3311962790953627,1015,,,,848798,
18:15:00.000-07:00,18:30:00.000-07:00,4,50.441786903964534,205.81424545861975,,,,,,,0.5757630252766344,1.3388041631644063,0.3091165415436411,331,,,,338176,
18:30:00.000-07:00,18:45:00.000-07:00,9,52.90315333426552,489.39530936440474,3.0,3,,,,,0.8977248333789692,1.390006106312226,0.331196274162345,699,,,,365691,
18:45:00.000-07:00,19:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
19:00:00.000-07:00,19:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
19:15:00.000-07:00,19:30:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
19:30:00.000-07:00,19:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
19:45:00.000-07:00,20:00:00.000-07:00,,33.62376021502697,27.8204887389277,,,,,,,0.3311962896661155,0.3311962896661155,0.3311962896661155,69,,,,,67710
20:00:00.000-07:00,20:15:00.000-07:00,14,79.0723582826143,817.7959805062654,6.0,6,,,,,1.019268671994278,1.3837740279025355,0.33119628453619127,1171,,,,658230,
20:15:00.000-07:00,20:30:00.000-07:00,2,27.68378624733542,68.19478743863449,,,,,,,0.6951726935634587,1.0591491080315547,0.3311962790953627,101,,,,83770,
20:30:00.000-07:00,20:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
20:45:00.000-07:00,21:00:00.000-07:00,3,20.190104042490326,108.40444373173446,,,,,,,0.7770349320204714,1.2126030374960233,0.3323772922329294,213,,,,,
21:00:00.000-07:00,21:15:00.000-07:00,,20.190104042490326,48.354658998612436,,,,,,,0.30911653252382765,0.3311962764714171,0.2870367885762382,80,,,,,
21:15:00.000-07:00,21:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,20,,,,,
21:30:00.000-07:00,21:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,,
21:45:00.000-07:00,22:00:00.000-07:00,,20.190104042490326,38.30854556214924,,,,,,,0.3311963075550832,0.3311963075550832,0.3311963075550832,68,,,,,
22:00:00.000-07:00,22:15:00.000-07:00,5,54.87135192410676,149.75921088291125,,,,,,,0.4935393124231367,1.204516752000737,0.29370166957922733,223,,,,387693,
22:15:00.000-07:00,22:30:00.000-07:00,2,31.169685831415684,56.303370066877484,,,,,,,0.3311962805462503,0.3311962805462503,0.3311962805462503,85,,,,122738,
22:30:00.000-07:00,22:45:00.000-07:00,1,23.53752660552367,44.92752621765386,,,,,,,0.7264687415525318,1.1217411985688723,0.33119628453619127,73,,,,37420,
22:45:00.000-07:00,23:00:00.000-07:00,,26.239438713857695,3.9743555341325285,,,,,,,0.2613992233499967,0.2613992233499967,0.2613992233499967,17,,,,67624,
23:00:00.000-07:00,23:15:00.000-07:00,3,32.009133467967985,176.93183425358183,1.0,1,,,,,1.2224575913604265,1.5600500157736756,0.6818075182797242,244,,,,132121,
23:15:00.000-07:00,23:30:00.000-07:00,2,30.35288241884558,70.60879865937136,,,,,,,0.36517405851890467,0.6863304091503384,0.2980766650599396,107,,,,113608,
23:30:00.000-07:00,23:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
23:45:00.000-07:00,00:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,,
