Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,3,18.74479187992932,124.58849954605103,,,,,,,0.49053895235165,0.6684027314186096,0.33433595299720764,223,,,,,,
00:15:00.000-08:00,00:30:00.000-08:00,4,18.74479187992932,165.90918614132244,,,,,,,0.47456904224673224,0.9071091413497925,0.34360578656196594,274,,,,,,
00:30:00.000-08:00,00:45:00.000-08:00,3,18.74479187992932,160.8449066712157,,,,,,,0.5543219096688211,0.7620599269866943,0.4183860421180725,293,,,,,,
00:45:00.000-08:00,01:00:00.000-08:00,3,26.618457175136257,126.69101071357727,,,,,,,0.650041432181721,0.9239801168441772,0.2805604338645935,247,,,,,107686,
01:00:00.000-08:00,01:15:00.000-08:00,1,18.744790771359746,37.10942840576172,,,,,,,0.34360581636428833,0.34360581636428833,0.34360581636428833,54,,,,,,
01:15:00.000-08:00,01:30:00.000-08:00,,18.744790771359746,,,,,,,,,,,,,,,,,
01:30:00.000-08:00,01:45:00.000-08:00,,18.744790771359746,27.24271011352539,,,,,,,0.8666046559810638,1.1877397298812866,0.5454695820808411,58,,,,,,
01:45:00.000-08:00,02:00:00.000-08:00,7,30.995707100865893,336.5925178527832,,,,,,,0.7483875877933042,1.29604971408844,0.25327345728874207,550,,,,,167553,
02:00:00.000-08:00,02:15:00.000-08:00,,18.744791005051837,,,,,,,,,,,,,,,,,
02:15:00.000-08:00,02:30:00.000-08:00,3,21.094914144688225,118.43480491638184,,,,,,,0.6842046165871869,0.8637471795082092,0.4291341304779053,195,,,,,32142,
02:30:00.000-08:00,02:45:00.000-08:00,5,42.39459839656152,342.71679638502565,2.0,2,,,,,1.1817554214847121,1.8039014339447021,0.37123867869377136,452,,,,,323452,
02:45:00.000-08:00,03:00:00.000-08:00,12,32.02548117841907,650.350915329969,2.0,2,,,,,1.0486588502753942,1.5496010780334473,0.2519775927066803,901,,,,,181636,
03:00:00.000-08:00,03:15:00.000-08:00,6,20.789139489609372,190.35565960000778,,,,,,,0.5793790037938762,1.2348699569702148,0.3093957304954529,301,,,,,27960,
03:15:00.000-08:00,03:30:00.000-08:00,3,18.744789747473472,103.30497074127197,,,,,,,0.6433709065354485,0.8935188055038452,0.31868109107017517,183,,,,,,
03:30:00.000-08:00,03:45:00.000-08:00,1,20.967764182264524,58.55820369720459,,,,,,,0.8427135944366455,1.3309177160263062,0.35450947284698486,152,,,,,30403,
03:45:00.000-08:00,04:00:00.000-08:00,7,24.31415813790127,231.8694944381714,,,,,,,0.6795883041709508,1.0716235637664795,0.2656403183937073,394,,,,,76171,
04:00:00.000-08:00,04:15:00.000-08:00,1,24.819180326141947,77.65491390228271,,,,,,,0.8240670263767242,0.9607681035995483,0.6873659491539001,126,,,,,83078,
04:15:00.000-08:00,04:30:00.000-08:00,9,38.60387780906688,366.0702595780129,,,,,,,0.8606901644602932,1.2916748523712158,0.5894887447357178,554,,,,,271608,
04:30:00.000-08:00,04:45:00.000-08:00,14,18.74478994365594,550.2932501186203,,,,,,,0.7237401864265292,1.322625756263733,0.3017423450946808,831,,,,,,
04:45:00.000-08:00,05:00:00.000-08:00,11,50.6037922673455,506.127448517173,,,19.8478253,75.3040557,19.8553115,75.3315191,0.7028583386607951,1.382771611213684,0.2977916896343231,722,,,,,90273,153464
05:00:00.000-08:00,05:15:00.000-08:00,11,31.808188138117465,375.6785107864196,,,19.8468848,75.2998541,19.855314,75.3315256,0.6089774890419445,1.460914134979248,0.2546530067920685,593,,,,,178665,
05:15:00.000-08:00,05:30:00.000-08:00,6,22.667902326350916,230.26494824754644,,,19.8553129,75.3315272,19.8553129,75.3315272,0.5324305248057237,0.9028765559196472,0.2748846411705017,366,,,,,53656,
05:30:00.000-08:00,05:45:00.000-08:00,9,50.6824640077216,452.51326379914576,,,19.847815,75.3005831,19.8553137,75.3315307,0.7742963321572616,1.4841115474700928,0.2634311020374298,669,,,,,436804,
05:45:00.000-08:00,06:00:00.000-08:00,6,31.86532520619904,287.9840852246732,,,,,,,1.1613179860950993,2.2399771213531494,0.2851988971233368,446,,,,,179446,
06:00:00.000-08:00,06:15:00.000-08:00,1,18.74479220214194,51.783936986628234,,,,,,,0.4933872371912002,0.6431686878204346,0.34360578656196594,88,,,,,,
06:15:00.000-08:00,06:30:00.000-08:00,,18.74479220214194,6.509334674176519,,,,,,,,,,20,,,,,,
06:30:00.000-08:00,06:45:00.000-08:00,,18.74479220214194,46.429887771606445,,,,,,,0.40273110568523407,0.5268291234970093,0.27863308787345886,106,,,,,,
06:45:00.000-08:00,07:00:00.000-08:00,,18.74479220214194,,,,,,,,,,,4,,,,,,
07:00:00.000-08:00,07:15:00.000-08:00,1,26.644440807256228,52.57307606064158,,,,,,,0.485532569317476,1.3068128824234009,0.309245228767395,73,,,,,108042,
07:15:00.000-08:00,07:30:00.000-08:00,,21.867904149566787,14.676008650433252,,,,,,,,,,20,,,,,42714,
07:30:00.000-08:00,07:45:00.000-08:00,,18.74478911892884,,,,,,,,,,,,,,,,,
07:45:00.000-08:00,08:00:00.000-08:00,,18.74478911892884,,,,,,,,,,,,,,,,,
08:00:00.000-08:00,08:15:00.000-08:00,2,18.74478911892884,110.11017847061157,,,,,,,0.38604934692462806,0.841921865940094,0.2678885757923126,246,,,,,,
08:15:00.000-08:00,08:30:00.000-08:00,,18.74478911892884,3.1595115661621094,,,,,,,,,,23,,,,,,
08:30:00.000-08:00,08:45:00.000-08:00,2,18.74478911892884,86.14792442321777,,,,,,,0.49133363768600563,1.4404852390289307,0.2863381505012512,154,,,,,,
08:45:00.000-08:00,09:00:00.000-08:00,,18.74478911892884,23.365196228027344,,,,,,,0.9040669202804565,0.9040669202804565,0.9040669202804565,47,,,,,,
09:00:00.000-08:00,09:15:00.000-08:00,,18.74478911892884,10.552351951599121,,,,,,,0.40553048253059387,0.40553048253059387,0.40553048253059387,44,,,,,,
09:15:00.000-08:00,09:30:00.000-08:00,2,18.74478911892884,55.664140701293945,,,,,,,0.6082361596588339,0.9150376319885254,0.4048759937286377,97,,,,,,
09:30:00.000-08:00,09:45:00.000-08:00,2,22.899863323239337,91.11795282363892,,,,,,,1.2510357499122622,1.3707057237625122,1.1313657760620117,161,,,,,56828,
09:45:00.000-08:00,10:00:00.000-08:00,,19.759652688067987,,,,,,,,,,,,,,,,13880,
10:00:00.000-08:00,10:15:00.000-08:00,,18.744790109985203,,,,,,,,,,,,,,,,,
10:15:00.000-08:00,10:30:00.000-08:00,6,21.123567643762566,181.02523231506348,,,,,,,1.0301941145967797,1.4772135019302368,0.4267379343509674,297,,,,,32534,
10:30:00.000-08:00,10:45:00.000-08:00,,18.744791212276596,,,,,,,,,,,,,,,,,
10:45:00.000-08:00,11:00:00.000-08:00,1,18.744791212276596,33.6650447311142,,,,,,,1.0972605049610138,1.3200000524520874,0.8745209574699402,63,,,,,,
11:00:00.000-08:00,11:15:00.000-08:00,3,18.744791212276596,98.96679978945465,,,,,,,0.6146671343494285,0.921793520450592,0.3486241102218628,203,,,,,,
11:15:00.000-08:00,11:30:00.000-08:00,,18.744791212276596,,,,,,,,,,,,,,,,,
11:30:00.000-08:00,11:45:00.000-08:00,,20.13064894838602,7.221360264019483,,,,,,,,,,11,,,,,18954,
11:45:00.000-08:00,12:00:00.000-08:00,4,36.05521843241722,129.97097772578763,,,,,,,0.7477655996283362,1.3207377195358276,0.309245228767395,232,,,,,236750,
12:00:00.000-08:00,12:15:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
12:15:00.000-08:00,12:30:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
12:30:00.000-08:00,12:45:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
12:45:00.000-08:00,13:00:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
13:00:00.000-08:00,13:15:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
13:15:00.000-08:00,13:30:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
13:30:00.000-08:00,13:45:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
13:45:00.000-08:00,14:00:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
14:00:00.000-08:00,14:15:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
14:15:00.000-08:00,14:30:00.000-08:00,,18.744792537203526,,,,,,,,,,,,,,,,,
