Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,7,18.744791829853423,267.34694655357805,,,,,,,0.4184578171075484,0.8371961116790771,0.2634311020374298,389,,,,,,
00:15:00.000-08:00,00:30:00.000-08:00,11,70.99396562936023,527.0748686790466,,,,,,,0.7294161561913739,1.5091239213943481,0.33215227723121643,737,,,,,714598,
00:30:00.000-08:00,00:45:00.000-08:00,,21.782651437355305,56.70696210861206,,,,,,,0.30836046467079614,0.346373587846756,0.27143001556396484,90,,,,,41548,
00:45:00.000-08:00,01:00:00.000-08:00,,18.744790728121792,7.267402095727361,,,,,,,0.5568596124649048,0.5568596124649048,0.5568596124649048,11,,,,,,
01:00:00.000-08:00,01:15:00.000-08:00,,18.744790728121792,44.273470478125176,,,,,,,0.5828292383335746,0.6518332362174988,0.5082003474235535,72,,,,,,
01:15:00.000-08:00,01:30:00.000-08:00,,18.744790728121792,9.263126373291016,,,,,,,,,,38,,,,,,
01:30:00.000-08:00,01:45:00.000-08:00,,18.744790728121792,3.0529732704162598,,,,,,,,,,12,,,,,,
01:45:00.000-08:00,02:00:00.000-08:00,,18.744790728121792,2.0616350173950195,,,,,,,,,,16,,,,,,
02:00:00.000-08:00,02:15:00.000-08:00,,18.744790728121792,,,,,,,,,,,5,,,,,,
02:15:00.000-08:00,02:30:00.000-08:00,1,18.744790728121792,77.79697227478027,,,,,,,0.5441238737536911,0.9545387029647827,0.34360581636428833,146,,,,,,
02:30:00.000-08:00,02:45:00.000-08:00,,18.744790728121792,,,,,,,,,,,,,,,,,
02:45:00.000-08:00,03:00:00.000-08:00,,18.744790728121792,,,,,,,,,,,,,,,,,
03:00:00.000-08:00,03:15:00.000-08:00,4,18.744790728121792,101.02011013031006,,,,,,,0.4188006690671133,0.6142110824584961,0.3422636389732361,164,,,,,,
03:15:00.000-08:00,03:30:00.000-08:00,,18.744790728121792,,,,,,,,,,,8,,,,,,
03:30:00.000-08:00,03:45:00.000-08:00,2,30.272108270439695,10.327584542675176,2.0,2,18.5915707,73.7961155,18.5915707,73.7961155,0.5145778656005859,0.5145778656005859,0.5145778656005859,32,,,,147670,,
03:45:00.000-08:00,04:00:00.000-08:00,15,88.99999346453481,6.75544070043399,15.0,15,18.5915593,73.7960667,18.5915593,73.7960667,0.004785657394677401,0.004785657394677401,0.004785657394677401,,,,,900000,,
04:00:00.000-08:00,04:15:00.000-08:00,6,37.59621322366152,162.9546196200195,4.0,4,,,,,0.41347327961559427,0.8955135345458984,0.34360578656196594,98,,,,241495,,
04:15:00.000-08:00,04:30:00.000-08:00,3,18.744790820992296,143.89031234715978,,,,,,,0.8009859601082606,1.1313883066177368,0.24981051683425903,252,,,,,,
04:30:00.000-08:00,04:45:00.000-08:00,,18.744790820992296,2.4779425528188703,,,,,,,,,,3,,,,,,
04:45:00.000-08:00,05:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
05:00:00.000-08:00,05:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
05:15:00.000-08:00,05:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
05:30:00.000-08:00,05:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
05:45:00.000-08:00,06:00:00.000-08:00,2,18.744790820992296,104.62320983500966,,,,,,,0.6692378349905324,0.9783958792686462,0.4634585380554199,194,,,,,,
06:00:00.000-08:00,06:15:00.000-08:00,2,18.744790820992296,50.074545024914656,,,,,,,0.7270691692829132,0.7964975833892822,0.6576407551765442,106,,,,,,
06:15:00.000-08:00,06:30:00.000-08:00,,18.744790820992296,27.179486751556396,,,,,,,1.962105995431239,5.900216579437256,0.50479656457901,73,,,,,,
06:30:00.000-08:00,06:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,6,,,,,,
06:45:00.000-08:00,07:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
07:00:00.000-08:00,07:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
07:15:00.000-08:00,07:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
07:30:00.000-08:00,07:45:00.000-08:00,,18.744790820992296,8.933751106262207,,,,,,,0.32155126333236694,0.32155126333236694,0.32155126333236694,53,,,,,,
07:45:00.000-08:00,08:00:00.000-08:00,1,18.744790820992296,33.354987382888794,,,,,,,1.0022982358932495,1.0022982358932495,1.0022982358932495,83,,,,,,
08:00:00.000-08:00,08:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
08:15:00.000-08:00,08:30:00.000-08:00,,18.744790820992296,24.7396183013916,,,,,,,0.709609120764583,0.8636890649795532,0.5477215647697449,78,,,,,,
08:30:00.000-08:00,08:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,10,,,,,,
08:45:00.000-08:00,09:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
09:00:00.000-08:00,09:15:00.000-08:00,2,18.744790820992296,52.228084087371826,,,,,,,0.5690239667892456,0.7944421172142029,0.34360581636428833,92,,,,,,
09:15:00.000-08:00,09:30:00.000-08:00,,18.744790820992296,15.118656158447266,,,,,,,0.5277323126792908,0.5277323126792908,0.5277323126792908,30,,,,,,
09:30:00.000-08:00,09:45:00.000-08:00,,18.744790820992296,16.49307918548584,,,,,,,0.8590754866600037,0.8590754866600037,0.8590754866600037,40,,,,,,
09:45:00.000-08:00,10:00:00.000-08:00,,18.744790820992296,25.981280092164972,,,,,,,0.5055243670940399,0.7065547108650208,0.3044940233230591,54,,,,,,
10:00:00.000-08:00,10:15:00.000-08:00,,18.744790820992296,0.1327612362652051,,,,,,,,,,0,,,,,,
10:15:00.000-08:00,10:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
10:30:00.000-08:00,10:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
10:45:00.000-08:00,11:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
11:00:00.000-08:00,11:15:00.000-08:00,,18.744790820992296,4.123270034790039,,,,,,,,,,14,,,,,,
11:15:00.000-08:00,11:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
11:30:00.000-08:00,11:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
11:45:00.000-08:00,12:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
12:00:00.000-08:00,12:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
12:15:00.000-08:00,12:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
12:30:00.000-08:00,12:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
12:45:00.000-08:00,13:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
13:00:00.000-08:00,13:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
13:15:00.000-08:00,13:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
13:30:00.000-08:00,13:45:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
13:45:00.000-08:00,14:00:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
14:00:00.000-08:00,14:15:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
14:15:00.000-08:00,14:30:00.000-08:00,,18.744790820992296,,,,,,,,,,,,,,,,,
