Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Inactive duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
00:15:00.000-08:00,00:30:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
00:30:00.000-08:00,00:45:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
00:45:00.000-08:00,01:00:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
01:00:00.000-08:00,01:15:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
01:15:00.000-08:00,01:30:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
01:30:00.000-08:00,01:45:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
01:45:00.000-08:00,02:00:00.000-08:00,,18.744792407035106,,,,,,,,,,,9,,,,900000,,
02:00:00.000-08:00,02:15:00.000-08:00,,18.744792407035106,,,,,,,,,,,26,,,,900000,,
02:15:00.000-08:00,02:30:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
02:30:00.000-08:00,02:45:00.000-08:00,,18.744792407035106,2.2898406982421875,,,,,,,,,,11,,,,900000,,
02:45:00.000-08:00,03:00:00.000-08:00,2,18.744792407035106,116.2513074874878,,,,,,,0.48198459501106544,0.6422412395477295,0.32077157497406006,241,,,,900000,,
03:00:00.000-08:00,03:15:00.000-08:00,,18.744792407035106,7.8834115193763585,,,,,,,1.2023371609855233,1.6497178077697754,0.5613653659820557,34,,,,900000,,
03:15:00.000-08:00,03:30:00.000-08:00,,18.744792407035106,14.303415424974837,,,,,,,,,,28,,,,900000,,
03:30:00.000-08:00,03:45:00.000-08:00,,18.744792407035106,,,,,,,,,,,,,,,900000,,
