Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,18.744789458906535,,,,,,,,,,,10,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,18.744789458906535,,,,,,,,,,,17,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,18.744789458906535,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,18.744789458906535,,,,,,,,,,,9,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,20.745915073430623,44.668755531311035,,,,,,,0.31582733795405427,0.6747139096260071,0.2634311020374298,82,,,,27369
01:15:00.000-07:00,01:30:00.000-07:00,1,19.331845961181443,37.79663944244385,,,,,,,0.3343259394168854,0.40522077679634094,0.2634311020374298,66,,,,8029
01:30:00.000-07:00,01:45:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,18.744790417271822,,,,,,,,,,,13,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,18.744790417271822,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,18.744790417271822,,,,,,,,,,,38,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,18.744790417271822,31.61173439025879,,,,,,,0.34360581636428833,0.34360581636428833,0.34360581636428833,46,,,,
