Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,18.914061629917434,,,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,18.914061629917434,,,,,,,,,,,,,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,18.91406139105355,,,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,18.914061345683876,,,,,,,,,,,20,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,18.914061345683876,38.49543476104736,,,,,,,0.3036907911300659,0.3262324631214142,0.28114911913871765,69,,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,,18.914061345683876,,,,,,,,,,,,,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,18.914061345683876,,,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,18.914061345683876,,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,18.914061345683876,,,,,,,,,,,14,,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,18.914061345683876,,,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,18.914061345683876,1.3049299716949463,,,,,,,,,,29,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,18.914061345683876,,,,,,,,,,,11,,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,18.914061345683876,0.6524649858474731,,,,,,,10.570291519165039,10.570291519165039,10.570291519165039,1,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,1,18.914061345683876,50.333714962005615,,,,,,,0.3262324631214142,0.3262324631214142,0.3262324631214142,77,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,3,22.71095579672198,107.84432601928711,,,,,,,1.8474759755370835,6.5561370849609375,0.3262324929237366,182,,,,,47903,
03:45:00.000-07:00,04:00:00.000-07:00,,23.688416995384593,19.573949813842773,,,,,,,0.32495972514152527,0.32495972514152527,0.32495972514152527,,,,,,60235,
04:00:00.000-07:00,04:15:00.000-07:00,,18.914061803255137,,,,,,,,9.753232955932617,9.753232955932617,9.753232955932617,13,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,2,18.914061803255137,81.81365013122559,,,,,,,0.5285106187291961,1.0576151609420776,0.3262324929237366,140,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,6,23.8041107158761,171.5982904434204,,,,,,,0.40257600850870356,0.7549386024475098,0.26098597049713135,266,,,,,61695,
04:45:00.000-07:00,05:00:00.000-07:00,1,32.19237560523011,68.492591381073,,,,,,,0.3330113599870527,1.0117777585983276,0.27186039090156555,102,,,,,167524,
05:00:00.000-07:00,05:15:00.000-07:00,,18.91406250277167,,,,,,,,2.1214823722839355,2.1214823722839355,2.1214823722839355,,,,,,,
