Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,18.60156305879075,,,,,,,,,,,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,2,20.93222302013654,65.24649906158447,,,,,,,0.43765416122353606,0.564734160900116,0.2834908068180084,100,,,,,30489
03:00:00.000-07:00,03:15:00.000-07:00,,18.601560931927985,,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,18.601560931927985,,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,18.601561056403835,15.006694793701172,,,,,,,0.25011155009269714,0.25011155009269714,0.25011155009269714,45,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,18.601561322678403,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,18.601561322678403,31.31831932067871,,,,,,,0.3262324631214142,0.3262324631214142,0.3262324631214142,48,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,1,18.601561322678403,36.12708563241626,,,,,,,0.45558679080049314,0.5529364943504333,0.30448365211486816,55,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,3,18.601562006323842,77.40182309713695,,,,,,,0.5073422006107892,0.6419836282730103,0.3262324929237366,119,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,,18.601562167820898,,,,,,,,,,,,,,,,
