Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,18.91406304428599,,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,1,18.91406304428599,65.77914714813232,,,,,,,0.678346481452509,1.0304604768753052,0.3262324631214142,100,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,2,18.91406304428599,59.37431335449219,,,,,,,0.3276812583208084,0.32913005352020264,0.3262324631214142,91,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,18.91406304428599,,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,23.79336072730617,19.90126132965088,,,,,,,0.5549797415733337,0.5549797415733337,0.5549797415733337,30,,,,,61559
01:15:00.000-07:00,01:30:00.000-07:00,1,28.865424938283965,74.55028247833252,,,,,,,0.6934854631037883,0.9661852121353149,0.324260413646698,114,,,,,125550
01:30:00.000-07:00,01:45:00.000-07:00,,18.914062505197407,,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,18.914062505197407,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,18.914062505197407,,,,,,,,,,,,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,18.914062505197407,,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,5,29.057159854638115,148.26688194274902,,,,,,,0.5891334753303158,1.1496503353118896,0.32623252272605896,221,,,,,127969
02:45:00.000-07:00,03:00:00.000-07:00,,18.91406012932563,,,,,,,,,,,11,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,18.91406012932563,,,,,,,,,,,12,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,2,18.91406012932563,68.16911125183105,,,,,,,0.8770235180854798,0.9712517261505127,0.7827953100204468,122,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,18.91406012932563,,,,,,,,,,,,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,3,24.91793074499538,99.17467880249023,,,,,,,0.4262397374336222,0.6127801537513733,0.3063215911388397,162,,,,,75747
05:30:00.000-07:00,05:45:00.000-07:00,,18.914060453950253,,,,,,,,,,,,,,,,
05:45:00.000-07:00,06:00:00.000-07:00,,18.914060453950253,,,,,,,,,,,,,,,,
06:00:00.000-07:00,06:15:00.000-07:00,,18.914060453950253,,,,,,,,,,,,,,,,
06:15:00.000-07:00,06:30:00.000-07:00,,18.914060453950253,,,,,,,,,,,13,,,,,
06:30:00.000-07:00,06:45:00.000-07:00,2,18.91406081304651,121.40577030181885,,,,,,,0.8957868232722564,0.9796638488769531,0.7605420351028442,195,,,,,
06:45:00.000-07:00,07:00:00.000-07:00,,18.914060911183142,,,,,,,,,,,16,,,,,
07:00:00.000-07:00,07:15:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
07:15:00.000-07:00,07:30:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
07:30:00.000-07:00,07:45:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
07:45:00.000-07:00,08:00:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
08:00:00.000-07:00,08:15:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
08:15:00.000-07:00,08:30:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
08:30:00.000-07:00,08:45:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
08:45:00.000-07:00,09:00:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
09:00:00.000-07:00,09:15:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
09:15:00.000-07:00,09:30:00.000-07:00,,18.91406091163456,,,,,,,,,,,,,,,,
09:30:00.000-07:00,09:45:00.000-07:00,,18.914060974981837,,,,,,,,,,,21,,,,,
09:45:00.000-07:00,10:00:00.000-07:00,,18.91406129337702,16.96409034729004,,,,,,,0.28273481130599976,0.28273481130599976,0.28273481130599976,27,,,,,
10:00:00.000-07:00,10:15:00.000-07:00,1,18.914061472909452,31.97078514099121,,,,,,,0.4246916174888611,0.4246916174888611,0.4246916174888611,70,,,,,
10:15:00.000-07:00,10:30:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
10:30:00.000-07:00,10:45:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
10:45:00.000-07:00,11:00:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
11:00:00.000-07:00,11:15:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
11:15:00.000-07:00,11:30:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
11:30:00.000-07:00,11:45:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
11:45:00.000-07:00,12:00:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
12:00:00.000-07:00,12:15:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
12:15:00.000-07:00,12:30:00.000-07:00,,18.91406150373695,,,,,,,,,,,,,,,,
12:30:00.000-07:00,12:45:00.000-07:00,,18.914061130226887,,,,,,,,,,,16,,,,,
12:45:00.000-07:00,13:00:00.000-07:00,,18.914060980059347,,,,,,,,,,,,,,,,
13:00:00.000-07:00,13:15:00.000-07:00,3,18.914060980059347,99.8271427154541,,,,,,,0.3164301676240631,0.5567107796669006,0.26098597049713135,153,,,,,
13:15:00.000-07:00,13:30:00.000-07:00,,18.914060980059347,,,,,,,,,,,,,,,,
13:30:00.000-07:00,13:45:00.000-07:00,,18.914061214569113,,,,,,,,,,,31,,,,,
13:45:00.000-07:00,14:00:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
14:00:00.000-07:00,14:15:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
14:15:00.000-07:00,14:30:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
14:30:00.000-07:00,14:45:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
14:45:00.000-07:00,15:00:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
15:00:00.000-07:00,15:15:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
15:15:00.000-07:00,15:30:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
15:30:00.000-07:00,15:45:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
15:45:00.000-07:00,16:00:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
16:00:00.000-07:00,16:15:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
16:15:00.000-07:00,16:30:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
16:30:00.000-07:00,16:45:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
16:45:00.000-07:00,17:00:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
17:00:00.000-07:00,17:15:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
17:15:00.000-07:00,17:30:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
17:30:00.000-07:00,17:45:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
17:45:00.000-07:00,18:00:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
18:00:00.000-07:00,18:15:00.000-07:00,,18.914061462297393,,,,,,,,,,,,,,,,
