Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,1,20.190104042490326,38.41877016328111,,,,,,,0.33119630035837183,0.33119630035837183,0.33119630035837183,58,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,20.190104042490322,,,,,,,,,,,35,,,,
01:15:00.000-07:00,01:30:00.000-07:00,,20.190104042490322,3.9743555341325285,,,,,,,0.3962143433076531,0.3962143433076531,0.3962143433076531,51,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,20.190104042490322,,,,,,,,,,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,20.190104042490326,20.534170259684732,,,,,,,0.33119628904096343,0.33119628904096343,0.33119628904096343,31,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,20.190104042490322,5.961533301198793,,,,,,,0.33624831352580264,0.33624831352580264,0.33624831352580264,24,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,20.190104042490322,20.534170259684732,,,,,,,0.33119628904096343,0.33119628904096343,0.33119628904096343,31,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,20.190104042490322,21.19656284870682,,,,,,,0.33119627331448254,0.33119627331448254,0.33119627331448254,32,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
05:30:00.000-07:00,05:45:00.000-07:00,,20.190104042490326,,,,,,,,,,,,,,,
