Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms),Running duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,5,19.122395833333332,146.67046011418677,,,,,,,0.4564328937069468,0.7196305520410504,0.25011157989501953,253,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,,19.122395833333332,25.446134567260742,,,,,,,0.3262325073006026,0.3262325073006026,0.3262325073006026,39,,,,,,
01:45:00.000-07:00,02:00:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,19.122395833333332,31.970784187316895,,,,,,,0.2664232015609741,0.271860408782959,0.2609859943389893,59,,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,,19.122395833333336,18.269020080566406,,,,,,,0.3579353421843521,0.3579353421843521,0.3579353421843521,61,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,19.122395833333332,,,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,23.208046442983218,51.40899891939122,,,,,,,0.2941880190918549,0.326232447596605,0.2609859943389893,79,,,,,50352,
04:45:00.000-07:00,05:00:00.000-07:00,,33.667549097969115,24.929403828716687,,,,,,,0.3044836680094401,0.3044836680094401,0.3044836680094401,84,,,,,44842,60312
05:00:00.000-07:00,05:15:00.000-07:00,,19.122395833333332,15.006694793701172,,,,,,,0.25011157989501953,0.25011157989501953,0.25011157989501953,55,,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,,19.122395833333332,8.48204517364502,,,,,,,,,,14,,,,,,
05:30:00.000-07:00,05:45:00.000-07:00,,19.122395833333332,,,,,,,,,,,33,,,,,,
05:45:00.000-07:00,06:00:00.000-07:00,,23.02839843604194,16.96409034729004,,,,,,,0.28273483912150066,0.28273483912150066,0.28273483912150066,53,,,,,48138,
06:00:00.000-07:00,06:15:00.000-07:00,,19.122395833333332,,,,,,,,,,,6,,,,,,
