Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms)
00:00:00.000-08:00,00:15:00.000-08:00,,19.122395833333332,2.2300375130099654,,,,,,,,,,3,,,,
00:15:00.000-08:00,00:30:00.000-08:00,5,19.122395833333332,105.42615961944655,,,,,,,0.35168992799651944,0.37714739166618977,0.3262324643268491,162,,,,
00:30:00.000-08:00,00:45:00.000-08:00,2,19.122395833333332,80.51647567488234,,,,,,,0.9416449997907361,0.9416449997907361,0.9416449997907361,122,,,,
00:45:00.000-08:00,01:00:00.000-08:00,,19.122395833333332,,,,,,,,,,,5,,,,
01:00:00.000-08:00,01:15:00.000-08:00,,19.122395833333332,16.31162496434152,,,,,,,0.5863682461811259,0.6572449619331747,0.5154915304290772,46,,,,
01:15:00.000-08:00,01:30:00.000-08:00,,19.122395833333332,,,,,,,,,,,11,,,,
01:30:00.000-08:00,01:45:00.000-08:00,,19.122395833333332,,,,,,,,,,,,,,,
01:45:00.000-08:00,02:00:00.000-08:00,,19.122395833333332,9.786974978604912,,,,,,,0.2752498321917449,0.2752498321917449,0.2752498321917449,15,,,,
02:00:00.000-08:00,02:15:00.000-08:00,,19.122395833333332,,,,,,,,,,,,,,,
02:15:00.000-08:00,02:30:00.000-08:00,,19.122395833333332,,,,,,,,,,,,,,,
02:30:00.000-08:00,02:45:00.000-08:00,1,19.122395833333332,38.49543491584599,,,,,,,0.3262324738075213,0.3262324738075213,0.3262324738075213,59,,,,
02:45:00.000-08:00,03:00:00.000-08:00,5,19.122395833333332,205.890210115454,,,,,,,0.7613185731475298,1.0951621567435772,0.32623248410219113,314,,,,
03:00:00.000-08:00,03:15:00.000-08:00,13,19.122395833333332,504.8472457984842,,,,,,,0.7074023979561778,1.2137901481841427,0.30448366600104165,782,,,,
03:15:00.000-08:00,03:30:00.000-08:00,8,28.834280341679612,319.19225124673704,,,,,,,0.69962382877731,1.063659036656939,0.26564104466345956,549,,,,119690
03:30:00.000-08:00,03:45:00.000-08:00,9,46.94753571756675,438.9788826877873,2.0,2,,,,,0.7621335161236109,1.2811700254764613,0.25334662429682175,670,,,,342920
03:45:00.000-08:00,04:00:00.000-08:00,2,19.12239583333333,69.8137548473817,,,,,,,0.3262324852374912,0.3262324852374912,0.3262324852374912,124,,,,
04:00:00.000-08:00,04:15:00.000-08:00,1,19.12239583333333,46.92544370201686,,,,,,,0.3247508456151247,0.3262325059680721,0.32326918526217735,112,,,,
04:15:00.000-08:00,04:30:00.000-08:00,3,19.12239583333333,104.51705489474055,,,,,,,0.511052940246443,1.1520417488991819,0.3262325029986313,188,,,,
04:30:00.000-08:00,04:45:00.000-08:00,8,30.940315004326123,289.708550905379,,,,,,,0.6675846042305956,1.3313608389133678,0.3262325072406896,439,,,,145645
04:45:00.000-08:00,05:00:00.000-08:00,8,68.62472531018518,341.5744254507645,,,,,,,0.7809946239470457,1.3143036336531377,0.32623250202504417,507,,,,610072
05:00:00.000-08:00,05:15:00.000-08:00,7,52.189757694785825,384.6834981860012,2.0,2,,,,,1.0181623766586165,1.400961192596124,0.46058397644923765,556,,,,407526
05:15:00.000-08:00,05:30:00.000-08:00,9,92.15,473.9723537889866,3.0,3,,,,,0.76141674973862,1.2642789560649774,0.3262325029986313,711,,,,900000
05:30:00.000-08:00,05:45:00.000-08:00,4,30.504502330923202,176.72299264358892,,,,,,,0.8613004637221255,1.1452718072495545,0.6027230141832972,278,,,,140274
05:45:00.000-08:00,06:00:00.000-08:00,5,19.122395833333336,266.9630368449874,,,,,,,0.9278285771278687,1.222499815339775,0.6252969286440184,399,,,,
06:00:00.000-08:00,06:15:00.000-08:00,,19.122395833333336,,,,,,,,,,,,,,,
06:15:00.000-08:00,06:30:00.000-08:00,,19.122395833333336,,,,,,,,,,,,,,,
06:30:00.000-08:00,06:45:00.000-08:00,7,35.32849537738739,329.71004081140495,,,,,,,0.8010717097910208,1.0754057785617535,0.32623250202504417,496,,,,199726
