Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Walking duration (ms),Running duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,19.122393699496065,,,,,,,,,,,,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,2,23.739361576356984,51.13900527285476,,,,,,,0.3096616119146347,0.3262324929237366,0.29309073090553284,78,,,,56900,
00:30:00.000-07:00,00:45:00.000-07:00,,21.184775181228563,7.073107153903056,,,,,,,,,,10,,,,25417,
00:45:00.000-07:00,01:00:00.000-07:00,,19.122394310502084,18.92148530483246,,,,,,,0.28273481130599976,0.28273481130599976,0.28273481130599976,40,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,,19.122394310502084,,,,,,,,,,,36,,,,,
01:15:00.000-07:00,01:30:00.000-07:00,3,19.122394310502084,62.79801505709724,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,109,,,,,
01:30:00.000-07:00,01:45:00.000-07:00,4,21.840805705807842,158.5354736456768,,,,,,,0.5471526556670747,1.0316672325134277,0.3262324631214142,262,,,,33502,
01:45:00.000-07:00,02:00:00.000-07:00,,19.122393904347334,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,,22.95277262512898,31.97078514099121,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,49,,,,47206,
02:15:00.000-07:00,02:30:00.000-07:00,,19.122394600054864,,,,,,,,,,,,,,,,
02:30:00.000-07:00,02:45:00.000-07:00,,19.122394600054864,,,,,,,,,,,,,,,,
02:45:00.000-07:00,03:00:00.000-07:00,,19.122394600054864,,,,,,,,,,,21,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,19.122394600054864,,,,,,,,,,,,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,1,19.12239494893211,36.53804016113281,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,56,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,19.122395192908947,,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,19.122395192908947,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,19.122395192908947,,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,19.122395192908947,,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,19.122395192908947,,,,,,,,,,,,,,,,
04:45:00.000-07:00,05:00:00.000-07:00,1,19.122395192908947,42.41022300720215,,,,,,,0.30992086231708527,0.3262324929237366,0.29360923171043396,76,,,,,
05:00:00.000-07:00,05:15:00.000-07:00,,19.122395192908947,,,,,,,,,,,13,,,,,
05:15:00.000-07:00,05:30:00.000-07:00,,19.12239502925265,35.88557434082031,,,,,,,0.29904642701148987,0.3262324631214142,0.27186039090156555,55,,,,,
05:30:00.000-07:00,05:45:00.000-07:00,,19.122394749026544,,,,,,,,,,,,,,,,
05:45:00.000-07:00,06:00:00.000-07:00,,19.122394749026544,,,,,,,,,,,19,,,,,
06:00:00.000-07:00,06:15:00.000-07:00,,19.122394749026544,9.786974906921387,,,,,,,0.6455788016319275,0.6455788016319275,0.6455788016319275,46,,,,,
06:15:00.000-07:00,06:30:00.000-07:00,,19.122394781528442,,,,,,,,,,,16,,,,,
06:30:00.000-07:00,06:45:00.000-07:00,,19.122394886912893,,,,,,,,,,,,,,,,
06:45:00.000-07:00,07:00:00.000-07:00,2,19.122394886912893,74.3861894607544,,,,,,,0.6204064191350923,0.9143316745758057,0.3262324929237366,114,,,,,
07:00:00.000-07:00,07:15:00.000-07:00,,19.122394886912893,,,,,,,,,,,,,,,,
07:15:00.000-07:00,07:30:00.000-07:00,5,34.1451456704651,219.11676639097487,1.0,1,,,,,0.6063991027019862,1.1538164615631104,0.3262324631214142,329,,,,185142,
07:30:00.000-07:00,07:45:00.000-07:00,10,61.89871659911498,640.2440114639446,8.0,8,,,,,1.10866275521516,1.2777371406555176,0.2798777222633362,918,,,,527180,
07:45:00.000-07:00,08:00:00.000-07:00,9,59.61279364661875,396.73595848755537,,,,,,,0.6892497451055554,1.2679367065429688,0.3262324929237366,636,,,,499008,
08:00:00.000-07:00,08:15:00.000-07:00,12,70.01830421763452,700.7698978243602,,,,,,,0.9261252251894807,1.1924962997436523,0.3262324631214142,1028,,,,627247,
08:15:00.000-07:00,08:30:00.000-07:00,2,21.251555587479327,42.86569806277914,,,,,,,0.7096418738365173,0.7096418738365173,0.7096418738365173,81,,,,26240,
08:30:00.000-07:00,08:45:00.000-07:00,,19.122395467523145,,,,,,,,,,,,,,,,
08:45:00.000-07:00,09:00:00.000-07:00,,19.122395467523145,,,,,,,,,,,,,,,,
09:00:00.000-07:00,09:15:00.000-07:00,,19.122395467523145,,,,,,,,,,,,,,,,
09:15:00.000-07:00,09:30:00.000-07:00,,19.122395467523145,28.70845925807953,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,44,,,,,
09:30:00.000-07:00,09:45:00.000-07:00,,19.122395467523145,15.006694793701172,,,,,,,0.25011155009269714,0.25011155009269714,0.25011155009269714,23,,,,,
09:45:00.000-07:00,10:00:00.000-07:00,,43.9635038789657,21.107250213623047,,,,,,,0.3517874777317047,0.3517874777317047,0.3517874777317047,27,,,,,137368
10:00:00.000-07:00,10:15:00.000-07:00,3,19.122395327644295,77.64333152770996,,,,,,,0.3514977693557739,0.3767630457878113,0.3262324929237366,137,,,,,
10:15:00.000-07:00,10:30:00.000-07:00,1,19.122395327644295,37.19050598144531,,,,,,,0.32623252272605896,0.32623252272605896,0.32623252272605896,57,,,,,
10:30:00.000-07:00,10:45:00.000-07:00,2,29.21659392013359,63.76399230957031,,,,,,,0.7099908143281937,1.0937491655349731,0.3262324631214142,107,,,,124402,
