Start time,End time,Move Minutes count,Calories (kcal),Distance (m),Heart Points,Heart Minutes,Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Cycling duration (ms),Walking duration (ms)
00:00:00.000-07:00,00:15:00.000-07:00,,19.122395512895025,,,,,,,,,,,13,,,,,
00:15:00.000-07:00,00:30:00.000-07:00,,19.122395341727312,,,,,,,,,,,,,,,,
00:30:00.000-07:00,00:45:00.000-07:00,1,19.122395341727312,43.11586570739746,,,,,,,0.7369116842746735,1.1475908756256104,0.3262324929237366,92,,,,,
00:45:00.000-07:00,01:00:00.000-07:00,,19.122395341727312,,,,,,,,,,,,,,,,
01:00:00.000-07:00,01:15:00.000-07:00,2,27.77373255496954,65.24649810791016,,,,,,,0.41328340768814087,0.5003343224525452,0.3262324929237366,106,,,,,106620
01:15:00.000-07:00,01:30:00.000-07:00,5,28.853772762371793,204.2417758119543,,,,,,,0.36086672137384757,0.6273701786994934,0.26098597049713135,328,,,,,119931
01:30:00.000-07:00,01:45:00.000-07:00,5,44.522159256535545,155.51452177639408,,,,,,,0.5309382149911129,0.9020254015922546,0.30448365211486816,257,,,,,313029
01:45:00.000-07:00,02:00:00.000-07:00,,19.122393885814503,,,,,,,,,,,,,,,,
02:00:00.000-07:00,02:15:00.000-07:00,4,19.122393885814503,140.9990009729153,,,,,,,0.6111174208737651,1.0906524658203125,0.25011155009269714,229,,,,,
02:15:00.000-07:00,02:30:00.000-07:00,6,26.434404874426168,238.94482522566258,,,,,,,0.7084452519169245,1.0146334171295166,0.3262324929237366,422,,,,,90114
02:30:00.000-07:00,02:45:00.000-07:00,10,63.95611197156883,369.88861378672755,,,,,,,0.6333703556360817,1.2148239612579346,0.26705804467201233,601,,,,,552536
02:45:00.000-07:00,03:00:00.000-07:00,1,19.122394028907856,51.98496666905246,,,,,,,0.32623249292373663,0.3262324929237366,0.3262324929237366,110,,,,,
03:00:00.000-07:00,03:15:00.000-07:00,,19.122394028907856,20.22641372680664,,,,,,,0.3262324929237366,0.3262324929237366,0.3262324929237366,33,,,,,
03:15:00.000-07:00,03:30:00.000-07:00,,19.122393969221854,,,,,,,,,,,,,,,,
03:30:00.000-07:00,03:45:00.000-07:00,,19.122393669124854,,,,,,,,,,,,,,,,
03:45:00.000-07:00,04:00:00.000-07:00,,19.122393669124854,,,,,,,,,,,,,,,,
04:00:00.000-07:00,04:15:00.000-07:00,,19.122393669124854,,,,,,,,,,,,,,,,
04:15:00.000-07:00,04:30:00.000-07:00,,19.122393669124854,,,,,,,,,,,,,,,,
04:30:00.000-07:00,04:45:00.000-07:00,,19.122393669124854,,,,,,,,,,,,,,,,
