17576,community,feat,"Jul 6, 2024, 6:18:36 PM PST",Music
17162,community,w/,"Jul 14, 2024, 6:23:33 PM PST",Comedy
17169,trending,tiktok,"Jul 13, 2024, 5:31:48 PM PST",Music
17170,trending,new,"Jul 13, 2024, 3:03:16 PM PST",Music
17170,monetization,ad\b,"Jul 13, 2024, 3:03:16 PM PST",Music
17170,community,feat,"Jul 13, 2024, 3:03:16 PM PST",Music
17172,trending,trend(?:ing)?,"Jul 13, 2024, 2:59:32 PM PST",Music
17172,trending,new,"Jul 13, 2024, 2:59:32 PM PST",Music
17173,trending,latest,"Jul 13, 2024, 2:57:43 PM PST",Music
17174,trending,new,"Jul 13, 2024, 2:57:40 PM PST",Music
17175,trending,viral,"Jul 13, 2024, 8:30:56 AM PST",Comedy
17175,trending,shorts,"Jul 13, 2024, 8:30:56 AM PST",Comedy
17180,trending,shorts,"Jul 13, 2024, 8:29:52 AM PST",Entertainment
17182,community,feat,"Jul 13, 2024, 7:07:03 AM PST",Music
17616,trending,new,"Jul 6, 2024, 5:12:57 PM PST",Music
17616,monetization,ad\b,"Jul 6, 2024, 5:12:57 PM PST",Music
17190,trending,new,"Jul 13, 2024, 6:23:30 AM PST",Music
17190,monetization,ad\b,"Jul 13, 2024, 6:23:30 AM PST",Music
17192,monetization,ad\b,"Jul 13, 2024, 5:36:01 AM PST",Comedy
17193,monetization,ad\b,"Jul 13, 2024, 5:35:25 AM PST",Comedy
17625,community,with,"Jul 6, 2024, 4:51:48 PM PST",Entertainment
17195,trending,trend(?:ing)?,"Jul 12, 2024, 8:10:32 PM PST",Shorts
17195,trending,viral,"Jul 12, 2024, 8:10:32 PM PST",Shorts
17195,trending,shorts,"Jul 12, 2024, 8:10:32 PM PST",Shorts
17628,community,ft\.,"Jul 6, 2024, 9:39:11 AM PST",Music
17198,trending,shorts,"Jul 12, 2024, 8:09:20 PM PST",Shorts
17201,trending,shorts,"Jul 12, 2024, 8:08:36 PM PST",Shorts
17203,trending,shorts,"Jul 12, 2024, 8:07:41 PM PST",Shorts
17206,trending,shorts,"Jul 12, 2024, 8:06:34 PM PST",Shorts
17210,trending,viral,"Jul 12, 2024, 8:04:52 PM PST",Shorts
17210,trending,shorts,"Jul 12, 2024, 8:04:52 PM PST",Shorts
17643,community,feat,"Jul 6, 2024, 8:30:42 AM PST",Music
17647,community,with,"Jul 6, 2024, 7:56:58 AM PST",Entertainment
17214,trending,shorts,"Jul 12, 2024, 8:03:48 PM PST",Shorts
17218,trending,trend(?:ing)?,Robber Got Robbed By Former Marine Officer #trending #heros #superman,Entertainment
17220,trending,shorts,"Jul 12, 2024, 8:00:15 PM PST",Shorts
17657,monetization,ad\b,"Jul 6, 2024, 7:43:05 AM PST",Entertainment
17221,trending,new,"Jul 12, 2024, 8:00:13 PM PST",Entertainment
17222,community,ft\.,Maroon 5 - Girls Like You (Speed Up/Lyrics) ft. Cardi B,Music
17223,community,ft\.,Maroon 5 | Girls Like You (Lyrics) ft. Cardi B,Music
17667,monetization,ad\b,"Jul 6, 2024, 7:19:55 AM PST",Sports
17231,community,feat,"Jul 12, 2024, 7:05:33 PM PST",Music
17237,trending,latest,"Jul 12, 2024, 6:46:24 PM PST",Music
17239,community,ft\.,"Jul 12, 2024, 6:41:19 PM PST",Music
17241,community,feat,Martin Garrix feat. Bonn - High On Life (Official Video),Music
17690,series,episode\s*\d+,"Jul 6, 2024, 2:37:06 AM PST",Podcast
17691,series,episode\s*\d+,"Jul 6, 2024, 2:36:59 AM PST",Entertainment
17692,series,episode\s*\d+,"Jul 6, 2024, 1:50:00 AM PST",Podcast
17693,series,episode\s*\d+,"Jul 6, 2024, 1:49:15 AM PST",Podcast
17694,series,episode\s*\d+,"Jul 6, 2024, 1:47:06 AM PST",Podcast
17251,community,ft\.,Maroon 5 - Girls Like You ft. Cardi B (Official Music Video),Music
17695,series,episode\s*\d+,"Jul 6, 2024, 1:29:47 AM PST",Podcast
17695,trending,shorts,"Jul 6, 2024, 1:29:47 AM PST",Podcast
17695,monetization,promo,"Jul 6, 2024, 1:29:47 AM PST",Podcast
17254,community,with,"Jul 12, 2024, 4:18:44 PM PST",Gaming
17705,community,feat,"Jul 5, 2024, 5:26:44 PM PST",Music
17713,community,feat,"Jul 5, 2024, 4:24:27 PM PST",Music
17718,community,feat,"Jul 5, 2024, 4:22:12 PM PST",Music
17278,series,season,"Jul 12, 2024, 2:54:42 AM PST",Entertainment
17280,clickbait,amazing,"Jul 11, 2024, 7:15:59 PM PST",Entertainment
17293,trending,shorts,"Jul 11, 2024, 5:26:19 PM PST",Shorts
17294,trending,new,"Jul 11, 2024, 5:26:03 PM PST",Entertainment
17735,community,vs,"Jul 5, 2024, 4:33:58 AM PST",Entertainment
17295,trending,trend(?:ing)?,"Jul 11, 2024, 5:25:37 PM PST",Shorts
17295,trending,viral,"Jul 11, 2024, 5:25:37 PM PST",Shorts
17295,trending,shorts,"Jul 11, 2024, 5:25:37 PM PST",Shorts
17738,monetization,ad\b,"Jul 5, 2024, 4:32:15 AM PST",News
17742,community,w/,"Jul 5, 2024, 4:29:22 AM PST",Podcast
17742,community,vs,"Jul 5, 2024, 4:29:22 AM PST",Podcast
17307,community,feat,Julian Calor - No Fear Anymore (feat. Ava Silver) [Monstercat Release],Music
17308,monetization,ad\b,"Jul 11, 2024, 7:35:02 AM PST",Music
17310,community,feat,"Jul 11, 2024, 7:18:24 AM PST",Music
17319,community,feat,"Jul 10, 2024, 4:45:17 PM PST",Music
17323,community,feat,Julian Calor - No Fear Anymore (feat. Ava Silver) [Monstercat Release],Music
17327,community,feat,"Jul 10, 2024, 4:13:45 PM PST",Music
17332,community,feat,"Jul 10, 2024, 2:38:58 PM PST",Music
17335,community,feat,"Jul 10, 2024, 2:22:47 PM PST",Podcast
