8000,Hona Tha Pyar,"Nov 20, 2024, 7:59:00 AM PST",Music,Official Music Video,POSITIVE,0.5846976637840271,unknown,unknown,,0.853040874004364
8001,"Bulleya (From ""Sultan"")","Nov 20, 2024, 7:53:03 AM PST",Entertainment,,NEGATIVE,0.5769386291503906,reaction,storytelling,"dramatic,informative,funny,serious",0.19305051863193512
8002,Tum Tak,"Nov 20, 2024, 7:41:22 AM PST",Music,Official Music Video,POSITIVE,0.9107665419578552,unknown,unknown,,0.5015527009963989
8003,Phir Se Ud Chala,"Nov 20, 2024, 7:36:53 AM PST",Comedy,,NEGATIVE,0.6933549642562866,reaction,storytelling,"dramatic,informative,serious,funny,casual,personal,professional",0.8816737532615662
8004,Ay Hairathe,"Nov 20, 2024, 7:30:25 AM PST",Comedy,,NEGATIVE,0.9993833303451538,reaction,information,"dramatic,funny,serious,informative,personal",0.299274206161499
8005,Dil Nu,"Nov 20, 2024, 7:21:42 AM PST",Comedy,,POSITIVE,0.5036099553108215,reaction,information,"dramatic,serious,informative,casual,funny,professional,personal",0.36898285150527954
8006,Hang Up,"Nov 20, 2024, 7:21:41 AM PST",Reviews,,NEGATIVE,0.9879921674728394,reaction,information,"casual,dramatic,serious,personal,professional",0.34600043296813965
8007,Akhiyaan 2,"Nov 20, 2024, 7:21:39 AM PST",Entertainment,,POSITIVE,0.993206262588501,reaction,information,"dramatic,informative,serious,funny,professional",0.8132895231246948
8008,Shree Siddhivinayak Mantra And Aarti,"Nov 20, 2024, 7:21:36 AM PST",Music,Music Mix,POSITIVE,0.902162492275238,unknown,unknown,,0.916804850101471
8009,Porter Robinson - Cheerleader (Official Music Video),"Nov 20, 2024, 7:17:22 AM PST",Entertainment,,POSITIVE,0.9944370985031128,reaction,entertainment,"professional,informative,funny,dramatic",0.980226457118988
8010,Dil Se Dil Tak X Ve Haaniyaan X Satranga | Omy Visuals | Bollywood Mashup | 2024 Love Mashup,"Nov 20, 2024, 7:12:03 AM PST",Entertainment,,POSITIVE,0.9925650358200073,reaction,entertainment,"informative,dramatic,funny",0.9639210104942322
8011,Justh - Chor (Official Music Video),"Nov 20, 2024, 7:08:30 AM PST",Music,Official Music Video,NEGATIVE,0.9885584115982056,unknown,unknown,,0.9958816766738892
8012,https://music.youtube.com/watch?v=SCPeH9nMRog,"Nov 20, 2024, 7:03:17 AM PST",Music,Official Music Video,NEGATIVE,0.9821632504463196,unknown,unknown,,0.9795093536376953
8013,Ajab Si x Tera Hone Laga Hoon x Saudebaazi x Sky Full of Stars (SAVoustic ♥️),"Nov 20, 2024, 6:58:54 AM PST",Music,Music Mix,NEGATIVE,0.9567415118217468,unknown,unknown,,0.9943028688430786
8014,Sunday - Aditya A | Naalayak | Ronit Vinta,"Nov 20, 2024, 6:56:30 AM PST",Entertainment,,POSITIVE,0.9859011769294739,commentary,information,"informative,serious,dramatic,professional,funny,casual,personal",0.5955572128295898
8015,MITRAZ - Nadiyon sa (Official Video),"Nov 20, 2024, 6:53:47 AM PST",Technology,,POSITIVE,0.8624836206436157,reaction,entertainment,"dramatic,professional,informative,serious,funny",0.8872385621070862
8016,"Iqlipse Nova, Anubha Bajaj - Savera (Lyrics)","Iqlipse Nova, Anubha Bajaj - Savera (Lyrics)",Music,Lyric Video,NEGATIVE,0.8578339219093323,unknown,unknown,,0.9841645956039429
8017,The Chainsmokers - Hope ft. Winona Oak (Lyric Video),"Nov 19, 2024, 6:22:52 PM PST",Music,Lyric Video,POSITIVE,0.9930773973464966,unknown,unknown,,0.9963607788085938
8018,Jon Bellion - All Time Low (Official Music Video),"Nov 19, 2024, 5:32:05 PM PST",Music,Official Music Video,NEGATIVE,0.9995917677879333,unknown,unknown,,0.9973996877670288
8019,Artemas - i like the way you kiss me (official music video),"Nov 19, 2024, 4:33:49 PM PST",Music,Official Music Video,POSITIVE,0.9997121691703796,unknown,unknown,,0.9832192063331604
8020,"Sebastian Ingrosso, Tommy Trash, John Martin - Reload  (Official Video)","Sebastian Ingrosso, Tommy Trash, John Martin - Reload  (Official Video)",Music,Official Music Video,NEGATIVE,0.9829849600791931,unknown,unknown,,0.996299147605896
8021,Tiësto - Red Lights (Official Video),"Nov 19, 2024, 4:26:11 PM PST",Music,Official Music Video,POSITIVE,0.9687351584434509,unknown,unknown,,0.997394323348999
8022,Tiësto - Wasted ft. Matthew Koma,"Nov 19, 2024, 4:22:50 PM PST",Music,Cover Song,NEGATIVE,0.9981451034545898,unknown,unknown,,0.9976396560668945
8023,Distant Echoes & Fainted,"Nov 19, 2024, 4:22:34 PM PST",Entertainment,,NEGATIVE,0.9986341595649719,reaction,storytelling,"dramatic,informative,funny",0.29251500964164734
8024,Distant Echoes x Memory Reboot x Fainted,"Nov 19, 2024, 4:10:57 PM PST",Entertainment,,NEGATIVE,0.9993257522583008,reaction,storytelling,"dramatic,informative,serious",0.050288278609514236
8025,"3X MEMORY REBOOT | @NarventMusic, @voj_official, @VXLLAIN.MP3","Nov 19, 2024, 4:00:51 PM PST",Music,Music Review,NEGATIVE,0.993878185749054,unknown,unknown,,0.7737886309623718
8026,"Iqlipse Nova, Anubha Bajaj - Savera (Lyrics)","Iqlipse Nova, Anubha Bajaj - Savera (Lyrics)",Music,Lyric Video,NEGATIVE,0.8578339219093323,unknown,unknown,,0.9841645956039429
8027,Kudmayi x Apna Bana Le | Shybu Weddding Mashup,"Nov 19, 2024, 3:54:34 PM PST",Music,Music Mix,NEGATIVE,0.9900190830230713,unknown,unknown,,0.9750222563743591
8028,"Tu Hain Toh | Mr. & Mrs. Mahi | Rajkummar Rao, Janhvi Kapoor | Hunny, Bunny, Sagar | Team Jaani","Tu Hain Toh | Mr. & Mrs. Mahi | Rajkummar Rao, Janhvi Kapoor | Hunny, Bunny, Sagar | Team Jaani",Comedy,,POSITIVE,0.9649503827095032,reaction,storytelling,"funny,informative,dramatic,professional,serious",0.9428325891494751
8029,https://www.youtube.com/watch?v=Hf_pvv0F_qw,"Nov 19, 2024, 3:50:46 PM PST",Entertainment,,NEGATIVE,0.9682299494743347,reaction,information,"informative,funny,dramatic,serious,professional",0.7603392601013184
8030,ODETARI  - KEEP UP [Official Music Video],"Nov 19, 2024, 3:46:20 PM PST",Music,Official Music Video,POSITIVE,0.9992609620094299,unknown,unknown,,0.9965406060218811
8031,Katy Perry - Teenage Dream (Just A Lad's 80s Nightdrive Remix),"Nov 19, 2024, 3:32:47 PM PST",Music,Music Mix,NEGATIVE,0.6998138427734375,unknown,unknown,,0.9980453848838806
8032,Nightcore - Windows Down,"Nov 19, 2024, 3:29:22 PM PST",Entertainment,,NEGATIVE,0.9993091821670532,reaction,entertainment,"dramatic,serious,funny,informative",0.007331879809498787
8033,Nightcore - Windows Down,"Nov 19, 2024, 3:26:42 PM PST",Entertainment,,NEGATIVE,0.9993091821670532,reaction,entertainment,"dramatic,serious,funny,informative",0.007331879809498787
8034,Hardwell - Dare You (ft. Matthew Koma) [Official Video],"Nov 19, 2024, 3:26:15 PM PST",Music,Official Music Video,POSITIVE,0.9484152793884277,unknown,unknown,,0.9987080097198486
8035,Hardwell feat. Matthew Koma - Dare You (Official Music Video),"Nov 19, 2024, 3:22:35 PM PST",Music,Official Music Video,POSITIVE,0.9891515970230103,unknown,unknown,,0.9945108294487
8036,I Really Want to Stay at Your House,"Nov 19, 2024, 2:12:52 PM PST",Entertainment,,POSITIVE,0.9984897375106812,reaction,information,"personal,serious,informative,dramatic,funny",0.07421784847974777
