7000,trending,shorts,"Dec 8, 2024, 12:55:02 AM PST",Shorts
6001,trending,shorts,"Dec 23, 2024, 12:26:19 AM PST",Shorts
6007,community,ft\.,"Dec 22, 2024, 3:51:32 PM PST",Music
6008,community,feat,"Dec 22, 2024, 3:47:51 PM PST",Music
7008,trending,shorts,"Dec 7, 2024, 12:58:51 PM PST",Shorts
6011,community,ft\.,"Dec 22, 2024, 3:33:52 PM PST",Music
7010,trending,shorts,"Dec 7, 2024, 12:58:41 PM PST",Shorts
7011,trending,viral,"Dec 7, 2024, 12:58:01 PM PST",Gaming
7011,trending,shorts,"Dec 7, 2024, 12:58:01 PM PST",Gaming
6014,community,ft\.,"Dec 22, 2024, 3:21:24 PM PST",Music
7012,trending,viral,"Dec 7, 2024, 12:56:59 PM PST",Shorts
7012,trending,shorts,"Dec 7, 2024, 12:56:59 PM PST",Shorts
7013,trending,viral,"Dec 7, 2024, 12:56:08 PM PST",Comedy
6017,community,ft\.,"Dec 22, 2024, 3:10:15 PM PST",Music
7017,community,w/,"Dec 7, 2024, 12:04:18 PM PST",Music
6024,trending,shorts,"Dec 22, 2024, 2:15:45 PM PST",Shorts
7023,community,ft\.,"Dec 7, 2024, 2:14:55 AM PST",Music
7029,community,ft\.,"Dec 7, 2024, 1:53:26 AM PST",Music
6030,trending,viral,"Dec 22, 2024, 2:12:50 PM PST",Gaming
6030,trending,shorts,"Dec 22, 2024, 2:12:50 PM PST",Gaming
7034,clickbait,mind blown,"Dec 7, 2024, 1:43:49 AM PST",Entertainment
6036,trending,shorts,"Dec 21, 2024, 10:30:45 PM PST",Shorts
7039,community,ft\.,"Dec 6, 2024, 5:38:59 PM PST",Music
6038,trending,viral,"Dec 21, 2024, 10:29:36 PM PST",Gaming
6038,trending,shorts,"Dec 21, 2024, 10:29:36 PM PST",Gaming
6040,trending,shorts,"Dec 21, 2024, 10:28:24 PM PST",Comedy
7041,community,with,"Dec 6, 2024, 1:12:33 PM PST",Entertainment
6043,series,#\d+,"Dec 21, 2024, 4:50:36 PM PST",Gaming
7044,trending,shorts,"Dec 6, 2024, 1:11:25 PM PST",Shorts
7045,trending,viral,"Dec 6, 2024, 1:09:56 PM PST",Shorts
7045,trending,shorts,"Dec 6, 2024, 1:09:56 PM PST",Shorts
7045,monetization,ad\b,"Dec 6, 2024, 1:09:56 PM PST",Shorts
6044,trending,viral,"Dec 21, 2024, 4:50:11 PM PST",Gaming
6044,trending,shorts,"Dec 21, 2024, 4:50:11 PM PST",Gaming
7046,community,w/,"Dec 6, 2024, 1:09:46 PM PST",Podcast
7047,trending,shorts,"Dec 6, 2024, 1:08:45 PM PST",Shorts
7048,community,with,"Dec 6, 2024, 1:08:06 PM PST",Comedy
7049,community,with,"Dec 6, 2024, 1:07:52 PM PST",Gaming
6047,trending,shorts,"Dec 21, 2024, 4:48:31 PM PST",Shorts
6048,trending,shorts,"Dec 21, 2024, 4:48:13 PM PST",Shorts
6049,trending,shorts,"Dec 21, 2024, 4:47:56 PM PST",Shorts
7051,community,with,"Dec 6, 2024, 2:23:57 AM PST",Music
7053,community,ft\.,"Dec 6, 2024, 2:17:11 AM PST",Music
6051,community,vs,"Dec 21, 2024, 4:47:47 PM PST",Sports
7054,community,ft\.,"Dec 6, 2024, 2:13:49 AM PST",Music
6052,series,part\s*\d+,"Dec 21, 2024, 4:47:30 PM PST",Gaming
6053,monetization,ad\b,"Dec 21, 2024, 4:47:04 PM PST",Gaming
7056,monetization,ad\b,"Dec 6, 2024, 2:03:23 AM PST",Music
7057,community,ft\.,"Dec 6, 2024, 1:59:53 AM PST",Music
6055,trending,shorts,"Dec 21, 2024, 4:46:44 PM PST",Shorts
7058,community,vs,"Dec 6, 2024, 1:56:18 AM PST",Music
7059,community,feat,"Dec 6, 2024, 1:52:12 AM PST",Music
6058,trending,viral,"Dec 21, 2024, 4:45:28 PM PST",Shorts
6058,trending,shorts,"Dec 21, 2024, 4:45:28 PM PST",Shorts
6059,trending,trend(?:ing)?,"Dec 21, 2024, 4:45:13 PM PST",Entertainment
6059,community,vs,"Dec 21, 2024, 4:45:13 PM PST",Entertainment
7067,monetization,ad\b,"Dec 6, 2024, 1:07:58 AM PST",Gaming
6064,community,with,"Dec 21, 2024, 4:43:57 PM PST",Comedy
6065,trending,shorts,"Dec 21, 2024, 4:43:24 PM PST",Shorts
6066,community,with,"Dec 21, 2024, 4:42:59 PM PST",News
7070,trending,shorts,"Dec 6, 2024, 1:06:14 AM PST",Shorts
6067,community,vs,"Dec 21, 2024, 4:42:46 PM PST",Comedy
6068,trending,shorts,"Dec 21, 2024, 4:42:05 PM PST",Shorts
6069,trending,shorts,"Dec 21, 2024, 4:41:51 PM PST",Shorts
6070,clickbait,amazing,"Dec 21, 2024, 4:41:30 PM PST",Sports
7073,trending,shorts,"Dec 6, 2024, 1:04:53 AM PST",Shorts
6072,trending,shorts,"Dec 21, 2024, 4:40:44 PM PST",Shorts
7074,trending,new,"Dec 6, 2024, 1:04:52 AM PST",News
7074,community,with,"Dec 6, 2024, 1:04:52 AM PST",News
6073,community,vs,"Dec 21, 2024, 4:39:40 PM PST",Comedy
6074,trending,shorts,"Dec 21, 2024, 4:39:35 PM PST",Shorts
7075,trending,viral,"Dec 6, 2024, 1:04:23 AM PST",Gaming
7075,trending,shorts,"Dec 6, 2024, 1:04:23 AM PST",Gaming
6075,trending,viral,"Dec 21, 2024, 4:39:14 PM PST",Comedy
7076,series,part\s*\d+,"Dec 6, 2024, 1:03:10 AM PST",Tutorial
7076,community,w/,"Dec 6, 2024, 1:03:10 AM PST",Tutorial
6076,trending,viral,"Dec 21, 2024, 4:38:55 PM PST",Shorts
6076,trending,shorts,"Dec 21, 2024, 4:38:55 PM PST",Shorts
6076,monetization,ad\b,"Dec 21, 2024, 4:38:55 PM PST",Shorts
7081,community,ft\.,"Dec 6, 2024, 12:59:20 AM PST",Music
7082,community,with,"Dec 6, 2024, 12:55:29 AM PST",Music
6081,community,ft\.,"Dec 21, 2024, 4:37:11 PM PST",Gaming
6081,community,vs,"Dec 21, 2024, 4:37:11 PM PST",Gaming
6083,trending,viral,"Dec 21, 2024, 4:36:38 PM PST",Shorts
6083,trending,shorts,"Dec 21, 2024, 4:36:38 PM PST",Shorts
6084,trending,shorts,"Dec 21, 2024, 4:36:23 PM PST",Shorts
7088,community,ft\.,"Dec 5, 2024, 10:34:17 PM PST",Music
7091,community,ft\.,"Dec 5, 2024, 10:21:06 PM PST",Music
6088,trending,shorts,"Dec 21, 2024, 4:34:52 PM PST",Shorts
7092,community,feat,"Dec 5, 2024, 10:17:27 PM PST",Music
6089,trending,trend(?:ing)?,"Dec 21, 2024, 4:34:37 PM PST",Sports
7094,trending,shorts,"Dec 5, 2024, 10:12:29 PM PST",Shorts
7095,trending,shorts,"Dec 5, 2024, 10:11:56 PM PST",Shorts
7096,trending,shorts,"Dec 5, 2024, 10:11:21 PM PST",Shorts
7096,trending,new,"Dec 5, 2024, 10:11:21 PM PST",Shorts
7097,community,ft\.,"Dec 5, 2024, 9:21:39 PM PST",Music
6092,clickbait,amazing,"Dec 21, 2024, 4:33:32 PM PST",Technology
7098,community,ft\.,"Dec 5, 2024, 9:18:02 PM PST",Music
7100,monetization,ad\b,"Dec 5, 2024, 9:04:18 PM PST",Music
6097,trending,shorts,"Dec 21, 2024, 4:31:17 PM PST",Shorts
6098,trending,shorts,"Dec 21, 2024, 4:30:57 PM PST",Entertainment
7105,community,feat,"Dec 5, 2024, 8:24:01 PM PST",Music
7106,trending,shorts,"Dec 5, 2024, 3:34:35 PM PST",Shorts
6100,trending,shorts,"Dec 21, 2024, 4:29:51 PM PST",Gaming
6101,trending,trend(?:ing)?,"Dec 21, 2024, 4:29:24 PM PST",Shorts
6101,trending,shorts,"Dec 21, 2024, 4:29:24 PM PST",Shorts
6106,trending,new,"Dec 21, 2024, 4:27:32 PM PST",News
7112,series,#\d+,"Dec 5, 2024, 2:58:29 PM PST",Entertainment
6108,trending,shorts,"Dec 21, 2024, 4:26:10 PM PST",Sports
6109,trending,shorts,"Dec 21, 2024, 4:26:06 PM PST",Sports
6110,trending,viral,"Dec 21, 2024, 4:25:17 PM PST",Shorts
6110,trending,shorts,"Dec 21, 2024, 4:25:17 PM PST",Shorts
7117,trending,trend(?:ing)?,"Dec 5, 2024, 2:55:42 PM PST",Shorts
