12576,"Sep 23, 2024, 9:29:46 AM PST",Entertainment,"trending,informative,entertaining,viral,mature,family_friendly,educational","professional,studio_quality,high_production,edited,animated,live_recording","guide,reaction,showcase,podcast,compilation,commentary,stream_highlights,interview,highlights,review,walkthrough","social_commentary,personal_vlog,storytelling,skill_development,educational,promotional,entertainment,product_review,news"
12160,"Sep 28, 2024, 5:18:17 PM PST",Music,"controversial,trending,viral,entertaining","high_production,studio_quality,animated","showcase,documentary,reaction,stream_highlights,highlights,commentary","promotional,entertainment"
12161,"Sep 28, 2024, 5:15:42 PM PST",Music,"entertaining,viral,trending,informative,controversial","professional,high_production,animated","reaction,showcase,highlights","entertainment,promotional"
12577,"Sep 23, 2024, 9:28:59 AM PST",Comedy,"entertaining,family_friendly,viral,trending,informative","edited,high_production,animated","compilation,showcase,highlights,reaction,stream_highlights,guide","entertainment,storytelling"
12162,"Sep 28, 2024, 3:54:47 PM PST",Shorts,"informative,trending,educational,viral,controversial,entertaining","studio_quality,edited","guide,showcase,highlights,compilation,stream_highlights",educational
12578,"Sep 23, 2024, 9:28:56 AM PST",Music,"trending,entertaining,family_friendly,viral,informative,mature,educational","animated,high_production,studio_quality,edited","compilation,guide,showcase,reaction,highlights,stream_highlights","promotional,storytelling,entertainment,educational"
12163,"Sep 28, 2024, 3:54:16 PM PST",Tutorial,"trending,viral,informative,family_friendly,entertaining,educational,mature","high_production,animated","guide,showcase,highlights,tutorial","educational,news,promotional"
12579,"Sep 23, 2024, 9:28:32 AM PST",Music,"entertaining,trending,family_friendly,viral",edited,"compilation,highlights","promotional,entertainment"
12580,"Sep 23, 2024, 9:27:44 AM PST",Technology,"trending,entertaining,viral,informative,family_friendly,mature","edited,studio_quality,animated","reaction,compilation,highlights,guide,showcase,stream_highlights",promotional
12164,"Sep 28, 2024, 3:22:01 PM PST",Reviews,"trending,family_friendly,informative,entertaining,viral","edited,animated","showcase,highlights,guide",
12581,"Sep 23, 2024, 9:26:26 AM PST",Entertainment,"trending,family_friendly,entertaining,viral,informative,mature","animated,edited,studio_quality","compilation,highlights,reaction,showcase,guide,stream_highlights","promotional,entertainment"
12165,"Sep 28, 2024, 3:21:54 PM PST",Reviews,"informative,trending,family_friendly,entertaining,educational,mature,viral","studio_quality,edited","showcase,guide,compilation,highlights,stream_highlights","product_review,educational"
12582,"Sep 23, 2024, 9:26:20 AM PST",Comedy,"trending,entertaining,informative,viral,family_friendly,mature,educational,controversial","animated,professional","reaction,guide,compilation,showcase,commentary,highlights,analysis,tutorial,review,documentary,podcast","storytelling,entertainment,educational,analysis,promotional,skill_development"
12166,"Sep 28, 2024, 3:21:46 PM PST",Entertainment,"family_friendly,informative,entertaining,trending,viral",edited,"showcase,guide,highlights,stream_highlights",product_review
12583,"Sep 23, 2024, 9:26:20 AM PST",Comedy,"entertaining,trending,informative,viral,family_friendly,mature,educational,controversial","animated,professional","reaction,compilation,guide,commentary,showcase,highlights,documentary,review,analysis","storytelling,promotional,entertainment,educational,analysis"
12167,"Sep 28, 2024, 3:21:13 PM PST",Reviews,"trending,family_friendly,entertaining,informative,viral",,"showcase,highlights,guide,review,stream_highlights,compilation",product_review
12584,"Sep 23, 2024, 9:22:53 AM PST",Comedy,"family_friendly,entertaining,trending,informative,viral,mature,educational",animated,"reaction,compilation,commentary,guide,showcase,highlights","storytelling,promotional,entertainment,educational"
12585,"Sep 23, 2024, 9:20:31 AM PST",Comedy,"entertaining,informative,trending,mature,educational,viral",animated,"reaction,guide,commentary,showcase,highlights,compilation","storytelling,educational,entertainment"
12168,"Sep 28, 2024, 3:20:24 PM PST",Podcast,"informative,entertaining,trending,viral",professional,"showcase,highlights,stream_highlights",
12586,"Sep 23, 2024, 9:17:00 AM PST",Comedy,"trending,entertaining,viral,informative,mature,family_friendly,controversial,educational","animated,professional","showcase,reaction,compilation,guide,commentary,highlights,documentary,analysis,review,tutorial","storytelling,entertainment,educational,analysis,promotional,news"
12169,"Sep 28, 2024, 3:19:50 PM PST",Shorts,"trending,viral,entertaining,controversial,informative,family_friendly","animated,edited,high_production","reaction,commentary,showcase,compilation,highlights,guide","social_commentary,news,promotional,entertainment"
12587,"Sep 23, 2024, 9:15:56 AM PST",Music,"trending,entertaining,viral,informative,mature,controversial,family_friendly,educational","animated,edited,professional","reaction,compilation,guide,commentary,showcase,highlights,documentary,tutorial,analysis","storytelling,promotional,entertainment,educational,social_commentary,analysis"
12170,"Sep 28, 2024, 3:06:59 PM PST",Music,"informative,entertaining,trending,mature,viral,educational,family_friendly",professional,"compilation,showcase,guide,highlights",educational
12588,"Sep 23, 2024, 9:13:21 AM PST",Entertainment,"trending,controversial,viral,informative","edited,animated","reaction,commentary,compilation,guide,showcase,highlights,analysis,review","storytelling,news,social_commentary,analysis"
12171,"Sep 28, 2024, 3:04:59 PM PST",Music,"trending,mature,informative,viral,entertaining,educational,family_friendly,controversial","professional,animated,high_production","showcase,guide,reaction,highlights,commentary,compilation,analysis,documentary,tutorial,review","storytelling,educational,entertainment,skill_development,analysis,promotional"
12589,"Sep 23, 2024, 9:10:10 AM PST",Music,"trending,entertaining,mature,informative,viral,controversial,family_friendly,educational","animated,edited,professional,high_production","reaction,commentary,guide,compilation,highlights,showcase","storytelling,educational,entertainment,skill_development,social_commentary"
12172,"Sep 28, 2024, 3:03:01 PM PST",Entertainment,"trending,entertaining,informative,mature,viral,educational,family_friendly,controversial","professional,animated,edited","guide,showcase,reaction,highlights,compilation,commentary","storytelling,educational,entertainment,promotional,skill_development"
12590,"Sep 23, 2024, 9:08:28 AM PST",Music,"entertaining,trending,viral,informative,controversial","edited,animated","compilation,commentary,showcase,reaction,podcast,highlights","entertainment,storytelling,promotional,skill_development"
12173,"Sep 28, 2024, 2:56:46 PM PST",Comedy,"trending,informative,entertaining,viral,mature,controversial,educational,family_friendly","animated,professional","reaction,guide,compilation,commentary,showcase,highlights,analysis,review,tutorial","storytelling,analysis,educational,entertainment,skill_development,promotional"
12591,"Sep 23, 2024, 9:01:43 AM PST",Entertainment,"controversial,trending,family_friendly,viral,informative,entertaining,mature,educational","animated,professional,edited,high_production,studio_quality","reaction,guide,commentary,compilation,analysis,podcast,highlights,review,tutorial,showcase,walkthrough,interview,stream_highlights","storytelling,analysis,social_commentary,skill_development,promotional,entertainment,news,educational,personal_vlog"
12174,"Sep 28, 2024, 2:24:38 PM PST",Comedy,"trending,entertaining,viral,informative,controversial,family_friendly,educational,mature,clickbait","animated,professional","reaction,guide,commentary,showcase,highlights,compilation,analysis","storytelling,entertainment,promotional,educational,analysis"
12592,"Sep 23, 2024, 8:57:42 AM PST",Music,"trending,entertaining,informative,viral,controversial,mature",edited,"showcase,highlights,compilation,guide,reaction",
12175,"Sep 28, 2024, 2:19:10 PM PST",Music,"mature,trending,informative,entertaining,viral,controversial,educational","professional,edited,animated,high_production","reaction,analysis,guide,showcase,highlights,commentary,compilation,review","analysis,skill_development,educational,storytelling,entertainment"
12593,"Sep 23, 2024, 8:57:39 AM PST",Entertainment,"trending,entertaining,informative,mature,viral,controversial,educational,family_friendly","professional,edited,animated,high_production","reaction,compilation,guide,commentary,highlights,showcase,analysis,review,tutorial","storytelling,educational,skill_development,analysis,promotional,entertainment,social_commentary,news"
12176,"Sep 28, 2024, 2:16:02 PM PST",Comedy,"entertaining,informative,mature,trending,educational,family_friendly","professional,high_production","showcase,compilation,guide,highlights,commentary,reaction,documentary","storytelling,entertainment,social_commentary,educational"
12594,"Sep 22, 2024, 7:06:28 PM PST",Entertainment,"trending,entertaining,informative,mature,viral,controversial,educational,family_friendly","professional,edited,animated,high_production","reaction,compilation,guide,commentary,highlights,showcase,analysis,review,tutorial","storytelling,educational,skill_development,analysis,promotional,entertainment,social_commentary,news"
12177,"Sep 28, 2024, 2:13:10 PM PST",Comedy,"entertaining,informative,trending,educational,mature,viral,controversial,family_friendly",animated,"reaction,guide,commentary,showcase,compilation,highlights,analysis,review,podcast","storytelling,educational,entertainment,analysis"
12178,"Sep 28, 2024, 2:08:59 PM PST",Entertainment,"entertaining,trending,informative,viral,mature,family_friendly,controversial,educational","animated,professional","showcase,compilation,reaction,highlights,guide,commentary,documentary,review","entertainment,storytelling,promotional,educational"
12595,"Sep 22, 2024, 3:08:00 PM PST",Comedy,"entertaining,trending,informative,viral,mature,family_friendly,controversial,educational","high_production,studio_quality","guide,showcase,reaction,compilation,highlights,stream_highlights,commentary","storytelling,entertainment,educational"
12179,"Sep 28, 2024, 2:05:10 PM PST",Entertainment,"trending,mature,informative,entertaining,viral,family_friendly,controversial,educational","edited,animated","reaction,highlights,compilation,showcase,guide,commentary,review,interview","educational,storytelling,entertainment,skill_development"
12596,"Sep 22, 2024, 1:06:30 PM PST",Reviews,"family_friendly,trending,mature,entertaining,educational","edited,studio_quality,amateur,professional","compilation,guide,reaction,commentary,podcast,stream_highlights,review,highlights,showcase,interview,analysis,tutorial,walkthrough","social_commentary,product_review,skill_development,personal_vlog,analysis,storytelling,entertainment,promotional,educational"
12180,"Sep 28, 2024, 2:00:47 PM PST",Entertainment,"trending,entertaining,informative,viral,mature,controversial,educational,family_friendly","animated,professional,edited,high_production","reaction,guide,highlights,showcase,compilation,commentary,analysis,tutorial","entertainment,storytelling,educational,promotional,skill_development,news,analysis"
12597,"Sep 22, 2024, 1:02:16 PM PST",Music,"trending,entertaining,informative,mature,viral,controversial,family_friendly,educational","animated,professional,high_production,edited","reaction,compilation,guide,showcase,highlights,commentary","entertainment,storytelling,promotional,educational"
12181,"Sep 28, 2024, 2:00:06 PM PST",Music,"trending,entertaining,viral,informative,family_friendly,mature,educational,controversial","animated,professional,edited,high_production","reaction,showcase,highlights,compilation,guide,commentary,review","entertainment,storytelling,promotional,educational,skill_development"
