13000,Karpur Gauram Karunavataram,"Sep 16, 2024, 4:36:56 PM PST",Music,Official Music Video,POSITIVE,0.8772464990615845,unknown,unknown,,0.6834789514541626
13832,https://www.youtube.com/watch?v=v7cTHCekMb4,"Sep 8, 2024, 6:15:51 AM PST",Entertainment,,NEGATIVE,0.9498463869094849,reaction,information,"informative,funny,dramatic,serious,professional",0.7703832387924194
13416,🇺🇸🤗My GANPATI Festival🇮🇳#india #ganpatibappamorya #mumbai #tourist #travel #festival #culture #fyp,"Sep 11, 2024, 3:31:04 PM PST",Entertainment,,NEGATIVE,0.8009045720100403,reaction,information,"informative,personal,funny,dramatic,casual",0.3727376461029053
13833,Simple Tool To Protect Students,"Sep 8, 2024, 6:15:31 AM PST",Education,How-to Guide,POSITIVE,0.9921759963035583,guide,education,"informative,casual",0.8121650815010071
13417,Uplifting Urban Decay,Uplifting Urban Decay,Entertainment,,POSITIVE,0.9997574687004089,commentary,information,"informative,dramatic,funny",0.027895048260688782
13001,Lalbaug Rajachi Aarti | Lalbaugcha Raja Aarti Samuha | Ganesh Aarti |Abhijit Joshi|Ganesh Chaturthi,"Sep 16, 2024, 4:27:50 PM PST",Music,Live Performance,NEGATIVE,0.9305863976478577,unknown,unknown,,0.8906468749046326
13418,Guy Gets a Ticket After His Friend Ran From The Cops,"Sep 11, 2024, 3:29:09 PM PST",News,,POSITIVE,0.6195255517959595,news,information,"serious,dramatic,informative,funny,personal",0.9389180541038513
13834,Omen 200iq abyss gameplay Breach outplayed 발로란트 😈 #valorant #valorantomen #valorantclips,"Sep 8, 2024, 6:15:14 AM PST",Gaming,Gameplay,NEGATIVE,0.9787448644638062,gameplay,entertainment,"dramatic,funny,informative,serious,professional",0.4736481308937073
13002,My name is Optimus Prime! 😂😂😂,"Sep 16, 2024, 1:58:30 PM PST",Comedy,,POSITIVE,0.9903705716133118,reaction,comedy,"funny,dramatic,personal,informative",0.9572674036026001
13419,How Long to Be a Millionaire Investing $200/Month,"Sep 11, 2024, 3:29:07 PM PST",Technology,,NEGATIVE,0.9856970310211182,guide,information,"informative,serious,funny,professional,dramatic",0.13384050130844116
13003,optimus prime meme#shorts,"Sep 16, 2024, 1:58:26 PM PST",Shorts,,NEGATIVE,0.9892767667770386,reaction,entertainment,"casual,funny,informative,dramatic",0.9942540526390076
13835,How to properly align your texts in Adobe Illustrator 💫 #illustratortips #illustratortutorial,"Sep 8, 2024, 6:14:42 AM PST",Tutorial,,NEGATIVE,0.7809665203094482,tutorial,information,"informative,funny,professional,serious,dramatic",0.9760065674781799
13004,Optimum Pride Original Meme TikTok (Full),"Sep 16, 2024, 1:57:50 PM PST",Entertainment,,POSITIVE,0.9968560934066772,guide,entertainment,"funny,informative,professional,dramatic",0.8681272268295288
13420,coconut peda recipe - halwai style in 15 minutes | coconut malai milk peda | nariyal ka peda,"Sep 11, 2024, 3:28:27 PM PST",Technology,,NEGATIVE,0.9748907089233398,guide,information,"informative,dramatic",0.1477944254875183
13836,AWS Is So Good,"Sep 8, 2024, 6:14:39 AM PST",Technology,,POSITIVE,0.9998537302017212,news,information,"professional,informative,dramatic,serious,funny",0.9873429536819458
13005,Avril Lavigne - Complicated (Official Video),"Sep 16, 2024, 10:29:27 AM PST",Music,Official Music Video,NEGATIVE,0.9807747006416321,unknown,unknown,,0.9976168274879456
