5000,trending,shorts,"Jan 3, 2025, 11:09:59 PM PST",Shorts
4000,trending,tiktok,"Jan 18, 2025, 3:32:45 AM PST",Gaming
4000,trending,shorts,"Jan 18, 2025, 3:32:45 AM PST",Gaming
5002,trending,trend(?:ing)?,"Jan 3, 2025, 11:09:30 PM PST",Shorts
5002,trending,shorts,"Jan 3, 2025, 11:09:30 PM PST",Shorts
5003,series,#\d+,"Jan 3, 2025, 11:08:48 PM PST",Sports
4009,monetization,ad\b,"Jan 18, 2025, 3:27:27 AM PST",News
5008,trending,viral,"Jan 3, 2025, 11:05:54 PM PST",Shorts
5008,trending,shorts,"Jan 3, 2025, 11:05:54 PM PST",Shorts
5009,trending,trend(?:ing)?,"Jan 3, 2025, 11:05:10 PM PST",Comedy
4011,trending,viral,"Jan 18, 2025, 3:27:02 AM PST",Shorts
4011,trending,shorts,"Jan 18, 2025, 3:27:02 AM PST",Shorts
5010,series,#\d+,"Jan 3, 2025, 11:04:29 PM PST",Sports
5011,monetization,ad\b,"Jan 3, 2025, 11:03:40 PM PST",Sports
5013,trending,trend(?:ing)?,"Jan 3, 2025, 11:02:27 PM PST",Entertainment
5013,trending,viral,"Jan 3, 2025, 11:02:27 PM PST",Entertainment
5013,community,with,"Jan 3, 2025, 11:02:27 PM PST",Entertainment
4016,trending,shorts,"Jan 18, 2025, 3:24:02 AM PST",Entertainment
4016,monetization,ad\b,"Jan 18, 2025, 3:24:02 AM PST",Entertainment
5015,trending,viral,"Jan 3, 2025, 11:01:52 PM PST",Shorts
5015,trending,shorts,"Jan 3, 2025, 11:01:52 PM PST",Shorts
5016,trending,viral,"Jan 3, 2025, 11:01:13 PM PST",Entertainment
5016,trending,shorts,"Jan 3, 2025, 11:01:13 PM PST",Entertainment
5017,trending,shorts,"Jan 3, 2025, 10:59:50 PM PST",Shorts
4019,trending,shorts,"Jan 18, 2025, 3:21:57 AM PST",Shorts
5019,trending,viral,"Jan 3, 2025, 10:58:28 PM PST",Shorts
5019,trending,shorts,"Jan 3, 2025, 10:58:28 PM PST",Shorts
4024,trending,shorts,"Jan 18, 2025, 3:20:44 AM PST",Shorts
5022,trending,new,"Jan 3, 2025, 10:56:50 PM PST",Technology
5022,monetization,ad\b,"Jan 3, 2025, 10:56:50 PM PST",Technology
4028,clickbait,amazing,"Jan 18, 2025, 3:18:12 AM PST",Tutorial
5027,community,feat,"Jan 3, 2025, 4:22:36 AM PST",Music
4031,series,part\s*\d+,"Jan 18, 2025, 3:15:58 AM PST",Shorts
4031,trending,shorts,"Jan 18, 2025, 3:15:58 AM PST",Shorts
5030,community,ft\.,"Jan 3, 2025, 4:11:07 AM PST",Music
4032,series,#\d+,"Jan 18, 2025, 3:15:25 AM PST",Sports
4032,trending,viral,"Jan 18, 2025, 3:15:25 AM PST",Sports
4032,trending,shorts,"Jan 18, 2025, 3:15:25 AM PST",Sports
5033,community,feat,"Jan 3, 2025, 4:01:17 AM PST",Music
4034,community,vs,"Jan 18, 2025, 3:14:44 AM PST",Entertainment
5036,monetization,ad\b,"Jan 3, 2025, 3:47:52 AM PST",Music
5043,community,vs,"Jan 3, 2025, 3:28:15 AM PST",Entertainment
4043,trending,trend(?:ing)?,"Jan 18, 2025, 3:11:37 AM PST",Gaming
4044,trending,trend(?:ing)?,"Jan 18, 2025, 3:11:30 AM PST",Shorts
4044,trending,viral,"Jan 18, 2025, 3:11:30 AM PST",Shorts
4044,trending,shorts,"Jan 18, 2025, 3:11:30 AM PST",Shorts
4044,trending,new,"Jan 18, 2025, 3:11:30 AM PST",Shorts
4045,trending,viral,"Jan 18, 2025, 3:11:15 AM PST",Gaming
4045,trending,shorts,"Jan 18, 2025, 3:11:15 AM PST",Gaming
5046,community,ft\.,"Jan 3, 2025, 2:50:05 AM PST",Music
5047,trending,shorts,"Jan 3, 2025, 2:49:26 AM PST",Shorts
5048,trending,shorts,"Jan 3, 2025, 2:49:09 AM PST",Shorts
5048,community,with,"Jan 3, 2025, 2:49:09 AM PST",Shorts
5050,monetization,ad\b,"Jan 3, 2025, 2:47:37 AM PST",Reviews
4049,trending,trend(?:ing)?,"Jan 18, 2025, 3:09:54 AM PST",Shorts
4049,trending,viral,"Jan 18, 2025, 3:09:54 AM PST",Shorts
4049,trending,shorts,"Jan 18, 2025, 3:09:54 AM PST",Shorts
5052,trending,viral,"Jan 3, 2025, 2:47:17 AM PST",Shorts
5052,trending,shorts,"Jan 3, 2025, 2:47:17 AM PST",Shorts
5053,trending,trend(?:ing)?,"Jan 3, 2025, 2:46:55 AM PST",Technology
4053,trending,viral,"Jan 17, 2025, 10:38:06 PM PST",Gaming
4053,trending,shorts,"Jan 17, 2025, 10:38:06 PM PST",Gaming
5054,trending,shorts,"Jan 3, 2025, 2:46:04 AM PST",Shorts
5056,trending,shorts,"Jan 3, 2025, 2:45:16 AM PST",Shorts
4055,trending,shorts,"Jan 17, 2025, 10:36:55 PM PST",Shorts
4056,series,part\s*\d+,"Jan 17, 2025, 10:36:20 PM PST",Tutorial
5057,trending,shorts,"Jan 3, 2025, 2:44:24 AM PST",Shorts
4057,community,with,"Jan 17, 2025, 10:34:46 PM PST",News
4060,trending,viral,"Jan 17, 2025, 10:32:19 PM PST",Shorts
4060,trending,shorts,"Jan 17, 2025, 10:32:19 PM PST",Shorts
5063,series,#\d+,"Jan 3, 2025, 2:41:06 AM PST",Entertainment
4063,trending,shorts,"Jan 17, 2025, 10:28:58 PM PST",Gaming
5065,trending,shorts,"Jan 3, 2025, 2:40:16 AM PST",Shorts
5066,trending,shorts,"Jan 3, 2025, 2:39:29 AM PST",Shorts
4065,series,#\d+,"Jan 17, 2025, 10:28:12 PM PST",Gaming
4065,community,with,"Jan 17, 2025, 10:28:12 PM PST",Gaming
5070,trending,trend(?:ing)?,"Jan 3, 2025, 2:37:53 AM PST",Comedy
5072,trending,shorts,"Jan 3, 2025, 2:36:31 AM PST",Shorts
5073,trending,viral,"Jan 3, 2025, 2:35:43 AM PST",Shorts
5073,trending,shorts,"Jan 3, 2025, 2:35:43 AM PST",Shorts
5074,trending,viral,"Jan 3, 2025, 2:34:44 AM PST",Comedy
5075,monetization,ad\b,"Jan 3, 2025, 2:34:32 AM PST",Entertainment
5076,trending,challenge,"Jan 3, 2025, 2:34:31 AM PST",Gaming
5078,trending,shorts,"Jan 3, 2025, 2:33:55 AM PST",Shorts
5079,trending,shorts,"Jan 3, 2025, 2:33:28 AM PST",Shorts
5081,trending,shorts,"Jan 3, 2025, 2:31:36 AM PST",Shorts
5082,series,#\d+,"Jan 3, 2025, 2:31:02 AM PST",Sports
4084,trending,new,"Jan 17, 2025, 12:55:13 PM PST",Music
4084,monetization,ad\b,"Jan 17, 2025, 12:55:13 PM PST",Music
5083,trending,viral,"Jan 3, 2025, 2:30:07 AM PST",Shorts
5083,trending,shorts,"Jan 3, 2025, 2:30:07 AM PST",Shorts
5087,monetization,ad\b,"Jan 3, 2025, 2:23:02 AM PST",Technology
5088,trending,shorts,"Jan 3, 2025, 2:22:14 AM PST",Shorts
5092,trending,viral,"Jan 3, 2025, 2:18:58 AM PST",Shorts
5092,trending,shorts,"Jan 3, 2025, 2:18:58 AM PST",Shorts
5093,trending,viral,"Jan 3, 2025, 2:17:41 AM PST",Shorts
5093,trending,shorts,"Jan 3, 2025, 2:17:41 AM PST",Shorts
5099,trending,shorts,"Jan 2, 2025, 9:04:58 PM PST",Comedy
5099,community,with,"Jan 2, 2025, 9:04:58 PM PST",Comedy
5100,trending,shorts,"Jan 2, 2025, 9:04:32 PM PST",Shorts
4106,community,with,"Jan 17, 2025, 9:26:49 AM PST",Music
5103,community,feat,"Jan 2, 2025, 8:45:56 PM PST",Music
5108,monetization,ad\b,"Jan 2, 2025, 8:33:05 PM PST",Reviews
5108,monetization,partner,"Jan 2, 2025, 8:33:05 PM PST",Reviews
5108,community,with,"Jan 2, 2025, 8:33:05 PM PST",Reviews
5109,community,ft\.,"Jan 2, 2025, 8:31:43 PM PST",Music
4121,community,with,"Jan 17, 2025, 7:39:23 AM PST",Entertainment
5110,community,ft\.,"Jan 2, 2025, 8:28:13 PM PST",Music
5111,community,ft\.,"Jan 2, 2025, 8:24:06 PM PST",Music
4124,community,feat,"Jan 17, 2025, 7:29:31 AM PST",Music
5113,community,ft\.,"Jan 2, 2025, 8:16:01 PM PST",Music
4125,series,series,"Jan 17, 2025, 7:28:45 AM PST",Shorts
4125,trending,shorts,"Jan 17, 2025, 7:28:45 AM PST",Shorts
4125,community,vs,"Jan 17, 2025, 7:28:45 AM PST",Shorts
4127,community,with,"Jan 16, 2025, 11:14:35 PM PST",Tutorial
