timestamp,avg_score,category_diversity,positive_ratio,mental_health_index
2025-02-07 19:50:00+00:00,0.6103419992658827,9,1.0,3.244136799706353
2025-02-07 20:05:00+00:00,0.6653251059353351,14,1.0,4.766130042374134
2025-02-07 20:25:00+00:00,0.6802918187209538,14,1.0,4.772116727488381
2025-02-07 20:30:00+00:00,0.6314972776633042,13,1.0,4.452598911065321
2025-02-07 20:35:00+00:00,0.6322697947422663,12,0.0,3.852907917896906
2025-02-07 20:40:00+00:00,0.6063251547191454,14,1.0,4.742530061887658
2025-02-07 22:50:00+00:00,0.5015686750411987,2,1.0,1.1006274700164795
2025-02-07 22:55:00+00:00,0.6212859094142914,2,0.4,0.9685143637657165
2025-02-07 23:20:00+00:00,0.785516044166353,15,0.6666666666666666,5.014206417666541
2025-02-07 23:25:00+00:00,0.7428097304175881,15,0.8823529411764706,5.0618297745199765
2025-02-07 23:30:00+00:00,0.5693273593982061,6,1.0,2.327730943759282
2025-02-07 23:35:00+00:00,0.6430433169007301,12,1.0,4.157217326760292
2025-02-08 00:00:00+00:00,0.6177181117236614,6,0.25,2.1220872446894647
2025-02-08 00:05:00+00:00,0.6086905765898374,14,0.1836734693877551,4.498578271452262
2025-02-08 00:10:00+00:00,0.6177646018564701,15,0.175,4.799605840742588
2025-02-08 00:15:00+00:00,0.6994408618759465,15,0.05405405405405406,4.795992560966595
2025-02-08 00:20:00+00:00,0.5270073156465184,13,0.13636363636363635,4.151712017167698
2025-02-08 00:25:00+00:00,0.6159666396285358,15,0.32894736842105265,4.84507086637773
2025-02-08 00:30:00+00:00,0.6684857457876205,15,0.015151515151515152,4.771939752860503
2025-02-08 00:35:00+00:00,0.6554995335516383,15,0.2459016393442623,4.835970305223934
2025-02-08 00:40:00+00:00,0.635812801283759,15,0.17567567567567569,4.807027823216206
2025-02-08 00:45:00+00:00,0.6625332037607828,10,0.09523809523809523,3.2935847100757414
2025-02-08 00:50:00+00:00,0.5983106527063582,12,0.1111111111111111,3.8726575944158763
2025-02-08 00:55:00+00:00,0.6198690285285314,10,0.0,3.2479476114114125
2025-02-08 01:15:00+00:00,0.6074197505201612,4,1.0,1.7429679002080645
2025-02-08 01:20:00+00:00,0.544530431429545,3,0.0,1.117812172571818
2025-02-08 01:25:00+00:00,0.7456461936235428,10,1.0,3.598258477449417
2025-02-08 01:30:00+00:00,0.6280012130737305,10,1.0,3.551200485229492
2025-02-08 01:35:00+00:00,0.7420739937912334,11,1.0,3.896829597516493
2025-02-08 04:00:00+00:00,0.6361236691474914,15,1.0,5.054449467658997
2025-02-08 06:45:00+00:00,0.6862341707403009,11,0.0,3.57449366829612
2025-02-08 06:50:00+00:00,0.5336792469024658,5,0.0,1.7134716987609864
2025-02-08 15:00:00+00:00,0.7826028863588969,3,1.0,1.5130411545435587
2025-02-08 15:05:00+00:00,0.554101526466283,15,0.38181818181818183,4.836186065131968
2025-02-08 15:10:00+00:00,0.5838175415992737,3,0.0,1.1335270166397093
2025-02-08 15:30:00+00:00,0.7336832220489914,15,0.0,4.793473288819596
2025-02-08 15:35:00+00:00,0.5760443185766538,8,0.0,2.6304177274306615
2025-02-08 15:40:00+00:00,0.6768570848873683,15,0.14285714285714285,4.81359997681209
2025-02-08 15:45:00+00:00,0.6678077362477779,15,0.225,4.834623094499111
2025-02-08 15:55:00+00:00,0.5586894614001116,15,0.19444444444444445,4.781809117893379
2025-02-08 16:00:00+00:00,0.6444210903719068,15,0.3333333333333333,4.8577684361487625
2025-02-08 16:50:00+00:00,0.5552627146244049,4,1.0,1.722105085849762
2025-02-08 16:55:00+00:00,0.6455012993379072,8,1.0,2.9582005197351626
2025-02-08 17:00:00+00:00,0.622792087495327,4,0.0,1.4491168349981307
2025-02-08 17:35:00+00:00,0.6007210479842292,9,1.0,3.2402884191936914
2025-02-08 18:00:00+00:00,0.8314302265644073,2,0.0,0.932572090625763
2025-02-08 19:15:00+00:00,0.7927041053771973,2,0.0,0.917081642150879
2025-02-08 19:50:00+00:00,0.6238817617297172,14,0.1,4.479552704691887
2025-02-08 20:00:00+00:00,0.8523619174957275,2,1.0,1.240944766998291
2025-02-08 20:55:00+00:00,0.5890147465726604,14,0.08695652173913043,4.461692855150804
2025-02-08 21:10:00+00:00,0.7015513479709625,3,0.0,1.1806205391883848
2025-02-09 00:05:00+00:00,0.6182254820297926,15,0.20512820512820512,4.808828654350378
2025-02-09 00:15:00+00:00,0.6295442410251674,15,0.23529411764705882,4.822405931704185
2025-02-09 00:20:00+00:00,0.6234227989401137,15,0.5571428571428572,4.916511976718903
2025-02-09 00:25:00+00:00,0.5096062421798706,1,1.0,0.8038424968719482
2025-02-09 00:35:00+00:00,0.6139216458284726,15,0.3225806451612903,4.842342851879776
2025-02-09 00:40:00+00:00,0.6613499745726585,15,0.5119047619047619,4.918111418400492
2025-02-09 00:45:00+00:00,0.656236103602818,14,0.0,4.462494441441128
2025-02-09 00:50:00+00:00,0.6239783993134131,13,1.0,4.449591359725365
2025-02-09 00:55:00+00:00,0.7019515713055928,15,0.0,4.780780628522237
2025-02-09 01:10:00+00:00,0.5794462157147271,14,0.0,4.431778486285891
2025-02-09 02:45:00+00:00,0.6670926457101648,13,0.0,4.166837058284066
2025-02-09 03:25:00+00:00,0.5511292689724973,13,0.0,4.120451707588999
2025-02-09 03:30:00+00:00,0.6907479564348856,11,0.1111111111111111,3.609632515907287
2025-02-09 03:50:00+00:00,0.5755744457244873,5,1.0,2.0302297782897947
2025-02-09 03:55:00+00:00,0.8517589271068573,2,0.0,0.9407035708427429
2025-02-09 04:00:00+00:00,0.6287803090200191,15,0.024390243902439025,4.758829196778739
2025-02-09 04:05:00+00:00,0.6329461894929409,15,0.4107142857142857,4.876392761511462
2025-02-09 04:10:00+00:00,0.6036226232846578,15,0.5,4.891449049313864
2025-02-09 04:15:00+00:00,0.5986349540097373,14,0.08571428571428572,4.465168267318181
2025-02-09 04:20:00+00:00,0.602858300144608,13,0.6216216216216216,4.327629806544329
2025-02-09 04:25:00+00:00,0.5645108819007874,1,0.0,0.5258043527603149
2025-02-09 04:35:00+00:00,0.7119518717130026,2,0.0,0.8847807486852011
2025-02-09 10:00:00+00:00,0.7694641848405203,6,1.0,2.407785673936208
2025-02-09 12:50:00+00:00,0.7024362981319427,6,0.0,2.080974519252777
2025-02-09 14:05:00+00:00,0.6250164844095707,14,0.0,4.4500065937638285
2025-02-09 14:10:00+00:00,0.6297710590265893,13,0.08108108108108109,4.17623274793496
2025-02-09 14:15:00+00:00,0.6179843287210207,13,0.7027027027027027,4.358004542299219
2025-02-09 14:20:00+00:00,0.6796397426549126,15,0.4411764705882353,4.904208838238436
2025-02-09 14:25:00+00:00,0.6123022401332855,15,0.4,4.864920896053314
2025-02-09 20:55:00+00:00,0.7014240456951989,9,0.0,2.9805696182780794
2025-02-09 21:05:00+00:00,0.5475552380084991,5,1.0,2.0190220952033995
2025-02-09 21:25:00+00:00,0.5896875248068855,15,1.0,5.035875009922754
2025-02-09 21:30:00+00:00,0.5402645319700241,9,0.0,2.9161058127880093
2025-02-09 21:35:00+00:00,0.6501595218976338,15,0.0,4.760063808759053
2025-02-09 21:40:00+00:00,0.6969993700583775,15,0.5,4.928799748023351
2025-02-09 21:45:00+00:00,0.5910538136959076,3,0.0,1.136421525478363
2025-02-09 21:50:00+00:00,0.6160115003585815,15,0.3333333333333333,4.846404600143432
2025-02-09 23:15:00+00:00,0.724283758799235,15,0.0,4.789713503519694
2025-02-09 23:20:00+00:00,0.5910165786743165,3,0.4,1.2564066314697264
2025-02-09 23:25:00+00:00,0.5982879410529959,14,0.0,4.439315176421198
2025-02-10 01:15:00+00:00,0.5457785593138801,10,0.5555555555555556,3.3849780903922184
2025-02-10 01:25:00+00:00,0.6350170816435958,9,0.24242424242424243,3.026734105384711
2025-02-10 01:30:00+00:00,0.6938854254209078,15,0.35384615384615387,4.88370801632221
2025-02-10 01:35:00+00:00,0.8066161572933197,12,1.0,4.222646462917328
2025-02-10 03:20:00+00:00,0.6113197138676276,12,0.0,3.8445278855470506
2025-02-10 03:25:00+00:00,0.6364076509584788,15,0.43790849673202614,4.885935609403
2025-02-10 15:05:00+00:00,0.6361236691474914,15,1.0,5.054449467658997
2025-02-10 15:10:00+00:00,0.6362238015447345,7,1.0,2.6544895206178936
2025-02-10 15:15:00+00:00,0.5075943524187262,11,0.0,3.5030377409674904
2025-02-10 15:20:00+00:00,0.7167154062878002,11,1.0,3.8866861625151197
2025-02-10 15:25:00+00:00,0.6819434881210327,15,1.0,5.072777395248413
2025-02-10 15:30:00+00:00,0.6156163422957711,13,1.0,4.446246536918308
2025-02-10 15:35:00+00:00,0.6630111038684845,13,1.0,4.465204441547393
2025-02-10 15:40:00+00:00,0.6241857647895813,10,1.0,3.549674305915832
2025-02-10 15:45:00+00:00,0.5999688608081717,15,0.631578947368421,4.929461228533794
2025-02-10 16:25:00+00:00,0.542591106891632,4,0.0,1.4170364427566529
2025-02-10 16:40:00+00:00,0.5369494523514401,15,0.2727272727272727,4.796597962758758
2025-02-10 17:00:00+00:00,0.6046023806747125,14,0.6326530612244898,4.631636870637232
2025-02-10 17:20:00+00:00,0.6970312264230516,7,0.7777777777777778,2.612145823902554
2025-02-10 17:25:00+00:00,0.6484430615718548,15,0.038461538461538464,4.7709156861672035
2025-02-10 17:30:00+00:00,0.5475552380084991,5,1.0,2.0190220952033995
2025-02-10 17:35:00+00:00,0.6019107596948743,14,0.46875,4.58138930387795
2025-02-10 17:50:00+00:00,0.5597767382860184,6,1.0,2.323910695314407
2025-02-10 17:55:00+00:00,0.662683941423893,15,0.21875,4.830698576569557
2025-02-10 18:00:00+00:00,0.6654376530647278,14,0.0,4.466175061225892
2025-02-10 18:05:00+00:00,0.6455535502994761,15,0.0,4.75822142011979
2025-02-10 18:10:00+00:00,0.6101854056119919,10,1.0,3.5440741622447964
2025-02-10 18:20:00+00:00,0.6054579350683424,9,1.0,3.2421831740273364
2025-02-10 18:25:00+00:00,0.9051527619361878,15,1.0,5.162061104774475
2025-02-10 18:35:00+00:00,0.6306884753704071,15,1.0,5.0522753901481625
2025-02-10 18:40:00+00:00,0.6478197247751297,15,0.2903225806451613,4.8462246641036
2025-02-10 18:45:00+00:00,0.5565201310735,10,1.0,3.5226080524294
2025-02-10 18:50:00+00:00,0.5133630335330963,2,1.0,1.1053452134132384
2025-02-10 18:55:00+00:00,0.6200632200791285,13,0.0,4.1480252880316515
2025-02-10 19:00:00+00:00,0.646193265914917,4,1.0,1.7584773063659669
2025-02-10 19:10:00+00:00,0.5386823018391927,9,0.0,2.915472920735677
2025-02-10 19:15:00+00:00,0.8349705068838029,15,0.7142857142857143,5.048273917039236
2025-02-10 19:20:00+00:00,0.5519913136959076,11,0.0,3.520796525478363
2025-02-10 19:25:00+00:00,0.6843575835227966,2,1.0,1.1737430334091186
2025-02-10 19:30:00+00:00,0.4890384078025818,6,1.0,2.2956153631210325
2025-02-10 23:05:00+00:00,0.5178690478205681,12,0.0,3.807147619128227
2025-02-10 23:20:00+00:00,0.6708007236321767,15,1.0,5.0683202894528705
2025-02-10 23:25:00+00:00,0.6772898458517514,13,0.0,4.1709159383407
2025-02-10 23:30:00+00:00,0.6620694537957509,15,1.0,5.0648277815183
2025-02-10 23:35:00+00:00,0.655466613444415,15,0.3181818181818182,4.857641190832312
2025-02-10 23:40:00+00:00,0.5097168187300364,12,0.0,3.803886727492014
2025-02-10 23:55:00+00:00,0.6822281021338242,13,0.0,4.17289124085353
2025-02-11 00:00:00+00:00,0.6776028931140899,15,0.0,4.771041157245636
2025-02-11 00:15:00+00:00,0.6155663020908833,6,0.25,2.121226520836353
2025-02-11 00:20:00+00:00,0.620750285246793,15,0.8823529411764706,5.013005996451659
2025-02-11 00:25:00+00:00,0.5667848151463729,13,0.0,4.1267139260585495
2025-02-11 00:30:00+00:00,0.626449928420489,13,0.32786885245901637,4.2489406271059
2025-02-11 00:35:00+00:00,0.5896292672127108,13,0.35443037974683544,4.242180820809135
2025-02-11 00:40:00+00:00,0.6762645177121432,15,0.1320754716981132,4.810128448594291
2025-02-11 00:45:00+00:00,0.6097908770463553,15,0.07228915662650602,4.765603097806493
2025-02-11 00:50:00+00:00,0.6542551836063122,12,0.4482758620689655,3.9961848320632143
2025-02-11 04:25:00+00:00,0.7183461897075176,4,0.375,1.599838475883007
2025-02-11 07:55:00+00:00,0.4618082791566849,4,1.0,1.684723311662674
2025-02-11 08:00:00+00:00,0.5669365103046099,9,0.75,3.1517746041218437
2025-02-11 08:10:00+00:00,0.5360892514387766,9,1.0,3.2144357005755104
2025-02-11 08:15:00+00:00,0.7014240456951989,9,0.0,2.9805696182780794
2025-02-11 08:25:00+00:00,0.6258470557237926,14,1.0,4.750338822289517
2025-02-11 08:30:00+00:00,0.6042477091153463,3,1.0,1.4416990836461385
2025-02-11 08:35:00+00:00,0.7226259410381317,3,0.0,1.1890503764152527
2025-02-11 08:45:00+00:00,0.5926230028271675,4,0.0,1.437049201130867
2025-02-11 08:55:00+00:00,0.6064201444387436,6,0.0,2.0425680577754974
2025-02-11 09:00:00+00:00,0.5699696134437214,11,1.0,3.8279878453774883
2025-02-11 09:10:00+00:00,0.5163297397749764,7,0.0,2.3065318959099907
2025-02-11 09:15:00+00:00,0.7591141206877572,7,1.0,2.703645648275103
2025-02-11 14:40:00+00:00,0.6776028931140899,15,0.0,4.771041157245636
2025-02-11 14:45:00+00:00,0.5715679575999578,12,1.0,4.128627183039983
2025-02-11 14:50:00+00:00,0.6659735220752351,15,0.6164383561643836,4.95132091567941
2025-02-11 14:55:00+00:00,0.6484839022159576,15,1.0,5.059393560886383
2025-02-11 15:00:00+00:00,0.7954258223374685,6,1.0,2.418170328934987
2025-02-11 16:25:00+00:00,0.6247202714284261,15,1.0,5.049888108571371
2025-02-11 16:30:00+00:00,0.746464055776596,15,1.0,5.0985856223106385
2025-02-11 16:35:00+00:00,0.6388784680101607,14,0.5185185185185185,4.61110694275962
2025-02-11 16:40:00+00:00,0.6952100187540055,15,0.0,4.778084007501602
2025-02-11 17:25:00+00:00,0.6674750353160658,12,0.7894736842105263,4.103832119389583
2025-02-11 17:30:00+00:00,0.5970376854141554,8,0.16666666666666666,2.688815074165662
2025-02-11 17:35:00+00:00,0.5332620708565963,10,0.0,3.2133048283426384
2025-02-11 17:40:00+00:00,0.7583666660568931,15,0.0,4.803346666422757
2025-02-11 17:45:00+00:00,0.512150950729847,11,1.0,3.8048603802919385
2025-02-11 17:50:00+00:00,0.5791030600667,8,0.0,2.63164122402668
2025-02-11 17:55:00+00:00,0.6380605238179365,15,1.0,5.055224209527174
2025-02-11 18:00:00+00:00,0.6997714348328419,15,0.3076923076923077,4.872216266240828
2025-02-11 18:05:00+00:00,0.6979488799205193,13,1.0,4.479179551968207
2025-02-11 18:10:00+00:00,0.6925763229529063,15,0.0,4.777030529181163
2025-02-11 18:15:00+00:00,0.7840412761035719,15,1.0,5.113616510441429
2025-02-11 18:25:00+00:00,0.5519913136959076,11,0.0,3.520796525478363
2025-02-11 18:35:00+00:00,0.6585506570658514,15,0.49107142857142855,4.910741691397769
2025-02-11 18:40:00+00:00,0.6490698839936938,13,0.38095238095238093,4.273913667883192
2025-02-11 18:45:00+00:00,0.6009993819813979,14,1.0,4.740399752792559
2025-02-11 18:50:00+00:00,0.6847163364291191,15,1.0,5.073886534571647
2025-02-11 18:55:00+00:00,0.7289933080368853,15,1.0,5.091597323214754
2025-02-11 19:00:00+00:00,0.5415337544221145,8,0.46153846153846156,2.755075040230384
2025-02-11 19:15:00+00:00,0.673397262096405,15,1.0,5.069358904838562
2025-02-11 19:20:00+00:00,0.4900710474361073,11,0.0,3.4960284189744426
2025-02-11 19:25:00+00:00,0.5275551155209541,8,1.0,2.9110220462083816
2025-02-11 19:30:00+00:00,0.7420739937912334,11,1.0,3.896829597516493
2025-02-11 19:35:00+00:00,0.5584647456804911,12,1.0,4.123385898272196
2025-02-11 19:40:00+00:00,0.4998921925822894,8,0.6666666666666666,2.799956877032916
2025-02-11 19:45:00+00:00,0.6467811226844787,10,1.0,3.5587124490737914
2025-02-11 19:50:00+00:00,0.6934198814889659,15,0.34782608695652173,4.881715778682543
2025-02-11 20:00:00+00:00,0.5071688989798228,3,0.0,1.102867559591929
2025-02-11 22:40:00+00:00,0.6402948952856518,13,0.7619047619047619,4.3846893866856895
2025-02-11 22:45:00+00:00,0.6192188129342836,13,0.10344827586206896,4.178722007932334
2025-02-11 22:50:00+00:00,0.5545910852296012,8,0.38095238095238093,2.7361221483775546
2025-02-11 22:55:00+00:00,0.6371166986577651,14,1.0,4.754846679463106
2025-02-11 23:15:00+00:00,0.5152993450562159,5,0.0,1.7061197380224864
2025-02-12 01:10:00+00:00,0.7806375197001866,15,1.0,5.112255007880075
2025-02-12 01:20:00+00:00,0.6324373334646225,7,1.0,2.652974933385849
2025-02-12 02:00:00+00:00,0.5944867622521188,14,0.25,4.512794704900847
2025-02-12 02:05:00+00:00,0.5676701459391363,15,0.43103448275862066,4.856378403203241
2025-02-12 02:10:00+00:00,0.6639112939194936,15,0.21951219512195122,4.831418176104383
2025-02-12 02:15:00+00:00,0.5734085942569532,11,0.7894736842105263,3.766205542965939
2025-02-12 04:15:00+00:00,0.5982462629675865,8,0.2,2.6992985051870346
2025-02-12 04:20:00+00:00,0.5977551471103322,15,0.23636363636363636,4.810011149753224
2025-02-12 15:20:00+00:00,0.6270458837350209,15,1.0,5.050818353494008
2025-02-12 15:25:00+00:00,0.692829511868648,15,0.7692307692307693,5.00790103551669
2025-02-12 15:30:00+00:00,0.6162081923124925,15,0.7169811320754716,4.961577616547639
2025-02-12 15:35:00+00:00,0.6146093308925629,8,0.0,2.645843732357025
2025-02-12 15:40:00+00:00,0.6146506702899933,15,0.6,4.925860268115997
2025-02-12 15:45:00+00:00,0.6799315007833334,15,1.0,5.071972600313333
2025-02-12 15:50:00+00:00,0.6796507090330124,15,0.4105263157894737,4.895018178350047
2025-02-12 16:00:00+00:00,0.6525722314914068,15,1.0,5.061028892596562
2025-02-12 16:05:00+00:00,0.6753517786661783,15,1.0,5.070140711466471
2025-02-12 16:10:00+00:00,0.6157227385611761,13,1.0,4.44628909542447
2025-02-12 16:15:00+00:00,0.7100997706254323,15,0.0,4.784039908250173
2025-02-12 16:20:00+00:00,0.7174914808649766,13,1.0,4.4869965923459905
2025-02-12 16:35:00+00:00,0.6231371164321899,11,1.0,3.8492548465728755
2025-02-12 16:40:00+00:00,0.5098174891688607,11,0.0,3.5039269956675443
2025-02-12 16:45:00+00:00,0.7594024201234182,15,1.0,5.103760968049367
2025-02-12 16:50:00+00:00,0.6958414155703324,13,0.0,4.178336566228133
2025-02-12 16:55:00+00:00,0.6493815660476685,15,0.0,4.7597526264190675
2025-02-12 17:40:00+00:00,0.6398100395028185,15,0.6829268292682927,4.960802064581616
2025-02-12 17:45:00+00:00,0.6798351343188967,14,1.0,4.771934053727558
2025-02-12 17:50:00+00:00,0.6361236691474914,15,1.0,5.054449467658997
2025-02-12 18:00:00+00:00,0.6290062392751375,12,1.0,4.151602495710055
2025-02-12 20:55:00+00:00,0.5851270177147605,11,0.0,3.534050807085904
2025-02-12 21:00:00+00:00,0.6228623848695022,13,0.0,4.1491449539478005
2025-02-12 21:05:00+00:00,0.6742785445281437,15,0.5357142857142857,4.930425703525543
2025-02-13 04:35:00+00:00,0.3718496412038803,2,0.0,0.7487398564815522
2025-02-13 04:40:00+00:00,0.7354317307472229,4,0.0,1.4941726922988892
2025-02-13 04:45:00+00:00,0.48645801544189454,5,1.0,1.9945832061767579
2025-02-13 08:40:00+00:00,0.7899791896343231,2,1.0,1.2159916758537292
2025-02-13 08:50:00+00:00,0.6648889454928312,15,0.0,4.765955578197133
