21744,Mobile Game Ads,"May 9, 2024, 1:38:19 AM PST",Gaming,Esports,NEGATIVE,0.9915691018104553,gameplay,entertainment,"dramatic,informative,casual,funny",0.9854030013084412
22160,Avicii - Waiting For Love,"May 5, 2024, 2:09:17 AM PST",Music,Lyric Video,POSITIVE,0.9881953001022339,unknown,unknown,,0.9969035387039185
21745,It's a Dream #eldenring,"May 9, 2024, 1:38:15 AM PST",Entertainment,,POSITIVE,0.9996086955070496,commentary,storytelling,"dramatic,funny,informative,personal",0.8879568576812744
21328,Enough 😘😍| #challenge #dance #edit #tiktok #funny #viral #trend #youtubeshorts #fyp #shorts #yt #fy,"May 13, 2024, 4:27:13 PM PST",Shorts,,NEGATIVE,0.975877046585083,reaction,comedy,funny,0.9672696590423584
22161,"Zedd, Maren Morris, Grey - The Middle (Official Music Video)","Zedd, Maren Morris, Grey - The Middle (Official Music Video)",Music,Official Music Video,POSITIVE,0.5237568616867065,unknown,unknown,,0.9957491159439087
21746,Niebezpieczna sytuacja #hnatow,"May 9, 2024, 1:37:57 AM PST",Tutorial,,NEGATIVE,0.9619234204292297,reaction,storytelling,"dramatic,informative,funny,serious,professional,casual",0.7459821105003357
21329,биты 🔥,"May 13, 2024, 4:27:00 PM PST",Entertainment,,POSITIVE,0.8660658597946167,reaction,information,"dramatic,funny,serious,informative,personal,casual",0.48189225792884827
22162,The Chainsmokers - Closer (Lyric) ft. Halsey,"May 5, 2024, 2:01:43 AM PST",Music,Lyric Video,POSITIVE,0.9978051781654358,unknown,unknown,,0.9972360730171204
21330,Majed reacts & rates PHONK SONIC EXE #phonk #funk,"May 13, 2024, 4:26:00 PM PST",Music,Music Review,NEGATIVE,0.7763113975524902,unknown,unknown,,0.9955692291259766
22163,Zedd & Jasmine Thompson - Funny (Lyric Video),"May 5, 2024, 1:58:00 AM PST",Comedy,,POSITIVE,0.9995115995407104,reaction,comedy,funny,0.9959787130355835
21747,POV: Why Doorman checks 🆔s #doorman #downtownhouston #pov #explore #bouncer #security #houstontx,"May 9, 2024, 1:37:46 AM PST",Podcast,,NEGATIVE,0.9911971092224121,commentary,information,"informative,serious,funny,dramatic,personal,professional",0.2567332088947296
21331,Majed reacts to PHONK “CUTE DEPRESSED”,"May 13, 2024, 4:25:14 PM PST",Podcast,,NEGATIVE,0.5861445069313049,reaction,information,"funny,dramatic,informative,personal",0.9299384951591492
22164,Phoebe Ryan - Mine (Illenium Remix),"May 5, 2024, 1:53:49 AM PST",Music,Music Mix,NEGATIVE,0.9334700703620911,unknown,unknown,,0.9971413612365723
21748,prelude + reyna is a clean combo | silverstratter on #Twitch,"May 9, 2024, 1:36:43 AM PST",Technology,,POSITIVE,0.9947487711906433,gameplay,entertainment,"professional,casual,informative",0.8741565942764282
