25912,Sons Of The Forest Basic Solar Power Guide,"Mar 19, 2024, 8:46:53 AM PST",Tutorial,,POSITIVE,0.9977070093154907,guide,information,informative,0.8136276602745056
25496,Bro is too rich 😮‍💨 #shorts #violation #viral #trending,"Mar 25, 2024, 8:17:26 AM PST",Shorts,,NEGATIVE,0.9976429343223572,news,entertainment,"dramatic,funny,informative",0.9795880317687988
25913,Wheelie rong cought by police #shorts #motovlog #vlog #rider  #youtube #bike #viralshort #viral,"Mar 19, 2024, 8:45:21 AM PST",Shorts,,NEGATIVE,0.9969870448112488,vlog,entertainment,"funny,dramatic,informative,casual",0.991473376750946
25497,#which is #heavy #brick #paper #shortsfeed #viral #physics #physicsfun #short #science #shortsfeed,"Mar 25, 2024, 8:17:05 AM PST",Shorts,,NEGATIVE,0.9991499185562134,guide,entertainment,"funny,informative,dramatic",0.9552724957466125
25914,TikTok CEO faces racist questioning at Senate hearing,"Mar 19, 2024, 8:44:54 AM PST",Technology,,NEGATIVE,0.995091438293457,news,information,"serious,dramatic,informative,personal",0.9589017033576965
25498,the way chunkz fell 💀,"Mar 25, 2024, 8:16:09 AM PST",Comedy,,NEGATIVE,0.999432384967804,reaction,entertainment,"dramatic,funny,informative,serious",0.5510742664337158
25915,Kyedae almost got baited...,"Mar 19, 2024, 8:44:41 AM PST",Entertainment,,NEGATIVE,0.9884613752365112,reaction,storytelling,"dramatic,serious,informative,personal,funny",0.6759318709373474
25499,She Proved Everyone Wrong (@bloodchlot),"Mar 25, 2024, 8:15:24 AM PST",News,,NEGATIVE,0.9157432317733765,news,information,"dramatic,informative,serious,professional,funny,personal",0.9855377674102783
25916,let me order my food🗿..,"Mar 19, 2024, 8:44:30 AM PST",Shorts,,NEGATIVE,0.9678803086280823,reaction,information,"personal,casual,informative,funny,dramatic",0.07379444688558578
25917,My Favotite Build EVER in Green Hell,"Mar 19, 2024, 8:44:22 AM PST",Technology,,POSITIVE,0.7197431921958923,guide,information,"dramatic,serious,personal,informative,funny",0.5435016751289368
25500,ALBUM OUT NOW!!!! #freshoutthegallery brought to you by YouTube,"Mar 25, 2024, 8:15:21 AM PST",Entertainment,,POSITIVE,0.6796079874038696,news,entertainment,"dramatic,informative,funny,professional",0.9868740439414978
