,timestamp_str,avg_score,category_diversity,positive_ratio,timestamp,mental_health_index
54,2024-12-29T15:12:03Z,0.7290506831237249,14,1.0,2024-12-29 15:12:03+00:00,4.79162027324949
55,2024-12-29T15:12:28Z,0.5672354357583183,7,0.0,2024-12-29 15:12:28+00:00,2.3268941743033276
56,2024-12-29T15:13:25Z,0.7210835178693136,15,0.0,2024-12-29 15:13:25+00:00,4.788433407147726
57,2024-12-29T15:13:28Z,0.4846320450305938,1,1.0,2024-12-29 15:13:28+00:00,0.7938528180122375
58,2024-12-29T15:15:07Z,0.5385834823052088,6,0.0,2024-12-29 15:15:07+00:00,2.015433392922083
59,2024-12-29T15:15:13Z,0.7633243501186371,2,0.0,2024-12-29 15:15:13+00:00,0.9053297400474548
60,2024-12-29T15:15:16Z,0.6318606701162126,9,1.0,2024-12-29 15:15:16+00:00,3.2527442680464844
61,2024-12-29T15:15:46Z,0.5553920149803162,5,0.0,2024-12-29 15:15:46+00:00,1.7221568059921264
62,2024-12-29T15:16:24Z,0.5441352816728446,13,0.0,2024-12-29 15:16:24+00:00,4.117654112669138
63,2024-12-29T15:20:04Z,0.6261620159660067,14,0.0,2024-12-29 15:20:04+00:00,4.450464806386403
64,2024-12-29T15:20:43Z,0.701115933060646,10,0.0,2024-12-29 15:20:43+00:00,3.2804463732242586
65,2024-12-29T15:21:20Z,0.8384981314341227,15,0.0,2024-12-29 15:21:20+00:00,4.835399252573649
66,2024-12-29T15:21:53Z,0.7119608879089356,15,0.0,2024-12-29 15:21:53+00:00,4.784784355163574
67,2024-12-29T15:21:56Z,0.572436511516571,1,1.0,2024-12-29 15:21:56+00:00,0.8289746046066284
68,2024-12-29T15:22:32Z,0.6423504054546356,4,0.0,2024-12-29 15:22:32+00:00,1.4569401621818543
69,2024-12-29T15:23:03Z,0.7153932154178619,2,0.0,2024-12-29 15:23:03+00:00,0.8861572861671447
70,2024-12-29T15:23:16Z,0.6901874542236328,10,1.0,2024-12-29 15:23:16+00:00,3.576074981689453
71,2024-12-29T15:23:43Z,0.7184720883766811,6,0.0,2024-12-29 15:23:43+00:00,2.0873888353506724
72,2024-12-29T15:24:41Z,0.4454393982887268,1,1.0,2024-12-29 15:24:41+00:00,0.7781757593154908
73,2024-12-29T15:25:08Z,0.5906450698773066,12,0.0,2024-12-29 15:25:08+00:00,3.8362580279509224
74,2024-12-29T15:25:30Z,0.6499017689909253,7,0.0,2024-12-29 15:25:30+00:00,2.35996070759637
75,2024-12-29T15:25:46Z,0.5461029609044392,3,1.0,2024-12-29 15:25:46+00:00,1.4184411843617757
76,2024-12-29T16:31:08Z,0.5293505083430897,11,0.0,2024-12-29 16:31:08+00:00,3.5117402033372356
77,2024-12-29T16:31:33Z,0.653228392203649,15,0.0,2024-12-29 16:31:33+00:00,4.761291356881459
78,2024-12-29T16:31:44Z,0.7978243082761765,4,1.0,2024-12-29 16:31:44+00:00,1.8191297233104706
79,2024-12-29T16:33:06Z,0.683245966831843,9,0.0,2024-12-29 16:33:06+00:00,2.973298386732737
80,2024-12-29T16:33:41Z,0.48257274429003394,3,1.0,2024-12-29 16:33:41+00:00,1.3930290977160136
81,2024-12-29T16:34:26Z,0.4943546695368631,7,0.0,2024-12-29 16:34:26+00:00,2.297741867814745
82,2024-12-29T16:35:39Z,0.5889501124620438,4,1.0,2024-12-29 16:35:39+00:00,1.7355800449848175
83,2024-12-29T16:36:29Z,0.7272652089595795,6,1.0,2024-12-29 16:36:29+00:00,2.3909060835838316
84,2024-12-29T16:36:41Z,0.3001456558704376,1,0.0,2024-12-29 16:36:41+00:00,0.42005826234817506
85,2024-12-29T16:36:45Z,0.4880012373129527,3,0.0,2024-12-29 16:36:45+00:00,1.095200494925181
86,2024-12-29T16:36:54Z,0.5740222136179606,6,1.0,2024-12-29 16:36:54+00:00,2.329608885447184
87,2024-12-29T16:36:55Z,0.7363997101783752,1,0.0,2024-12-29 16:36:55+00:00,0.5945598840713501
88,2024-12-29T18:45:27Z,0.5978120490908623,4,1.0,2024-12-29 18:45:27+00:00,1.739124819636345
89,2024-12-29T18:49:06Z,0.5703689604997635,6,0.0,2024-12-29 18:49:06+00:00,2.028147584199905
90,2024-12-29T21:00:58Z,0.5188466608524323,2,1.0,2024-12-29 21:00:58+00:00,1.1075386643409728
91,2024-12-29T21:02:10Z,0.5887999460101128,4,0.0,2024-12-29 21:02:10+00:00,1.435519978404045
92,2024-12-29T21:02:28Z,0.773816086848577,15,0.0,2024-12-29 21:02:28+00:00,4.809526434739431
93,2024-12-29T21:02:37Z,0.49786315219742916,7,0.0,2024-12-29 21:02:37+00:00,2.299145260878972
94,2024-12-29T21:02:55Z,0.698816833893458,15,0.0,2024-12-29 21:02:55+00:00,4.7795267335573834
95,2024-12-29T21:03:16Z,0.6193274855613708,1,0.0,2024-12-29 21:03:16+00:00,0.5477309942245483
96,2024-12-29T21:03:36Z,0.6881792763868969,15,0.0,2024-12-29 21:03:36+00:00,4.775271710554759
97,2024-12-29T21:03:58Z,0.309956431388855,2,0.0,2024-12-29 21:03:58+00:00,0.723982572555542
98,2024-12-29T21:04:01Z,0.6020484268665314,4,0.0,2024-12-29 21:04:01+00:00,1.4408193707466126
99,2024-12-29T21:04:15Z,0.5825122594833374,1,0.0,2024-12-29 21:04:15+00:00,0.533004903793335
100,2024-12-29T21:04:27Z,0.7547880411148071,1,0.0,2024-12-29 21:04:27+00:00,0.6019152164459229
101,2024-12-29T21:04:42Z,0.7515625158945719,3,0.0,2024-12-29 21:04:42+00:00,1.2006250063578288
102,2024-12-29T21:05:14Z,0.7087849676609039,2,0.0,2024-12-29 21:05:14+00:00,0.8835139870643616
103,2024-12-29T21:05:38Z,0.7107157508532207,15,0.0,2024-12-29 21:05:38+00:00,4.7842863003412885
104,2024-12-29T21:05:40Z,0.5803503777299608,7,1.0,2024-12-29 21:05:40+00:00,2.6321401510919844
105,2024-12-29T21:06:14Z,0.8849524259567261,1,1.0,2024-12-29 21:06:14+00:00,0.9539809703826905
106,2024-12-29T21:06:16Z,0.639494213461876,10,0.0,2024-12-29 21:06:16+00:00,3.2557976853847506
107,2024-12-29T21:07:18Z,0.6272586196660996,10,1.0,2024-12-29 21:07:18+00:00,3.55090344786644
108,2024-12-29T21:08:21Z,0.5446447134017944,3,0.0,2024-12-29 21:08:21+00:00,1.1178578853607177
109,2024-12-29T21:08:34Z,0.7765074372291565,2,0.0,2024-12-29 21:08:34+00:00,0.9106029748916626
110,2024-12-29T21:10:04Z,0.6051643490791321,1,1.0,2024-12-29 21:10:04+00:00,0.8420657396316529
111,2024-12-29T21:10:18Z,0.5184715390205383,2,0.0,2024-12-29 21:10:18+00:00,0.8073886156082153
112,2024-12-29T21:10:23Z,0.7256805544549769,11,1.0,2024-12-29 21:10:23+00:00,3.8902722217819905
113,2024-12-29T21:11:20Z,0.5237405747175216,10,0.0,2024-12-29 21:11:20+00:00,3.2094962298870087
114,2024-12-29T21:11:23Z,0.45750489085912704,4,1.0,2024-12-29 21:11:23+00:00,1.683001956343651
115,2024-12-29T21:12:24Z,0.6156425178050995,5,1.0,2024-12-29 21:12:24+00:00,2.0462570071220396
116,2024-12-29T21:12:43Z,0.5793148577213287,4,1.0,2024-12-29 21:12:43+00:00,1.7317259430885314
117,2024-12-29T21:13:09Z,0.5381273776292801,2,0.0,2024-12-29 21:13:09+00:00,0.8152509510517121
118,2024-12-29T21:13:42Z,0.3016420602798462,1,0.0,2024-12-29 21:13:42+00:00,0.4206568241119385
119,2024-12-29T21:14:25Z,0.710289446512858,15,0.0,2024-12-29 21:14:25+00:00,4.784115778605143
120,2024-12-29T21:14:26Z,0.552123684436083,8,0.0,2024-12-29 21:14:26+00:00,2.6208494737744332
121,2024-12-29T21:15:13Z,0.6352929651737214,5,0.0,2024-12-29 21:15:13+00:00,1.7541171860694886
122,2024-12-29T21:15:29Z,0.7751290388405323,8,0.0,2024-12-29 21:15:29+00:00,2.710051615536213
123,2024-12-29T21:16:16Z,0.6346255871984695,9,0.0,2024-12-29 21:16:16+00:00,2.9538502348793876
124,2024-12-29T21:16:19Z,0.5620274394750595,2,1.0,2024-12-29 21:16:19+00:00,1.1248109757900238
125,2024-12-29T21:17:17Z,0.5120884974797567,3,0.0,2024-12-29 21:17:17+00:00,1.1048353989919026
126,2024-12-29T21:18:19Z,0.7077778736750285,15,0.0,2024-12-29 21:18:19+00:00,4.783111149470011
127,2024-12-29T21:18:52Z,0.6966548363367716,3,0.0,2024-12-29 21:18:52+00:00,1.1786619345347087
128,2024-12-29T21:19:26Z,0.6601671278476715,5,1.0,2024-12-29 21:19:26+00:00,2.0640668511390685
129,2024-12-29T21:19:50Z,0.45861300826072693,2,0.0,2024-12-29 21:19:50+00:00,0.7834452033042908
130,2024-12-29T21:21:04Z,0.812395453453064,3,1.0,2024-12-29 21:21:04+00:00,1.5249581813812256
131,2024-12-30T10:56:58Z,0.308554470539093,1,1.0,2024-12-30 10:56:58+00:00,0.7234217882156372
132,2024-12-30T11:10:12Z,0.554468497633934,2,1.0,2024-12-30 11:10:12+00:00,1.1217873990535736
133,2024-12-30T11:10:14Z,0.5645099639892578,5,0.0,2024-12-30 11:10:14+00:00,1.7258039855957032
134,2024-12-30T11:11:05Z,0.6758841872215271,1,0.0,2024-12-30 11:11:05+00:00,0.5703536748886109
135,2024-12-30T11:12:00Z,0.5857861340045929,2,0.0,2024-12-30 11:12:00+00:00,0.8343144536018372
136,2024-12-30T13:45:08Z,0.6484846733510494,8,1.0,2024-12-30 13:45:08+00:00,2.9593938693404196
137,2024-12-30T13:45:56Z,0.7505428269505501,4,0.0,2024-12-30 13:45:56+00:00,1.5002171307802201
138,2024-12-30T13:46:00Z,0.584777170419693,5,0.0,2024-12-30 13:46:00+00:00,1.7339108681678772
139,2024-12-30T13:46:13Z,0.6426334381103516,6,1.0,2024-12-30 13:46:13+00:00,2.3570533752441403
140,2024-12-30T13:46:16Z,0.40324829518795013,2,0.0,2024-12-30 13:46:16+00:00,0.76129931807518
141,2024-12-30T13:47:38Z,0.8126036326090494,3,0.0,2024-12-30 13:47:38+00:00,1.2250414530436198
142,2024-12-30T13:48:06Z,0.6344567428935657,11,1.0,2024-12-30 13:48:06+00:00,3.853782697157426
143,2024-12-30T13:48:43Z,0.7440385361512502,15,1.0,2024-12-30 13:48:43+00:00,5.0976154144605
144,2024-12-30T13:49:21Z,0.35254529118537903,2,0.0,2024-12-30 13:49:21+00:00,0.7410181164741516
145,2024-12-30T13:50:22Z,0.7745786309242249,12,1.0,2024-12-30 13:50:22+00:00,4.20983145236969
146,2024-12-30T13:51:13Z,0.6194632053375244,3,0.0,2024-12-30 13:51:13+00:00,1.1477852821350096
147,2024-12-30T13:51:38Z,0.6116389632225037,3,0.0,2024-12-30 13:51:38+00:00,1.1446555852890015
148,2024-12-30T13:51:45Z,0.43221208453178406,2,0.0,2024-12-30 13:51:45+00:00,0.7728848338127137
149,2024-12-30T13:52:17Z,0.7614243149757386,15,0.0,2024-12-30 13:52:17+00:00,4.804569725990295
150,2024-12-30T13:52:51Z,0.5244251117110252,4,1.0,2024-12-30 13:52:51+00:00,1.7097700446844102
151,2024-12-30T13:53:24Z,0.40430635213851923,3,0.0,2024-12-30 13:53:24+00:00,1.0617225408554076
152,2024-12-30T13:53:37Z,0.4323212057352066,4,0.0,2024-12-30 13:53:37+00:00,1.3729284822940826
153,2024-12-30T13:54:39Z,0.7740935385227203,2,1.0,2024-12-30 13:54:39+00:00,1.209637415409088
154,2024-12-30T13:55:31Z,0.7689295411109924,1,0.0,2024-12-30 13:55:31+00:00,0.6075718164443971
155,2024-12-30T13:55:41Z,0.6401275893052419,3,0.0,2024-12-30 13:55:41+00:00,1.1560510357220968
156,2024-12-30T13:56:12Z,0.4656699862745073,9,1.0,2024-12-30 13:56:12+00:00,3.1862679945098025
157,2024-12-30T13:56:50Z,0.739030085504055,4,0.0,2024-12-30 13:56:50+00:00,1.495612034201622
158,2024-12-30T13:57:20Z,0.6731356322765351,5,0.0,2024-12-30 13:57:20+00:00,1.7692542529106141
159,2024-12-30T13:57:22Z,0.6396340668201447,5,1.0,2024-12-30 13:57:22+00:00,2.055853626728058
160,2024-12-30T13:59:53Z,0.7588180899620056,14,0.0,2024-12-30 13:59:53+00:00,4.503527235984802
161,2024-12-30T14:00:15Z,0.731869645913442,15,1.0,2024-12-30 14:00:15+00:00,5.092747858365376
162,2024-12-30T14:00:19Z,0.4680997530619303,3,0.0,2024-12-30 14:00:19+00:00,1.087239901224772
163,2024-12-30T14:01:35Z,0.6694976554976569,15,0.16666666666666666,2024-12-30 14:01:35+00:00,4.817799062199063
164,2024-12-30T14:01:57Z,0.6341808438301086,4,0.0,2024-12-30 14:01:57+00:00,1.4536723375320435
165,2024-12-30T14:02:39Z,0.3302921056747436,2,0.0,2024-12-30 14:02:39+00:00,0.7321168422698974
166,2024-12-30T15:55:16Z,0.332820177078247,1,0.0,2024-12-30 15:55:16+00:00,0.4331280708312988
167,2024-12-30T15:58:43Z,0.49662402272224426,2,0.0,2024-12-30 15:58:43+00:00,0.7986496090888977
168,2024-12-30T15:59:21Z,0.491449236869812,3,0.0,2024-12-30 15:59:21+00:00,1.0965796947479247
169,2024-12-30T16:00:05Z,0.5660161972045898,2,0.0,2024-12-30 16:00:05+00:00,0.8264064788818359
170,2024-12-30T16:00:31Z,0.5733236372470856,3,1.0,2024-12-30 16:00:31+00:00,1.4293294548988342
171,2024-12-30T16:02:26Z,0.8234202047189076,15,1.0,2024-12-30 16:02:26+00:00,5.129368081887563
172,2024-12-30T16:02:43Z,0.6465033233165741,5,0.0,2024-12-30 16:02:43+00:00,1.7586013293266296
173,2024-12-30T16:04:05Z,0.6016306791986737,7,1.0,2024-12-30 16:04:05+00:00,2.6406522716794694
174,2024-12-30T16:04:16Z,0.8555791974067688,2,0.0,2024-12-30 16:04:16+00:00,0.9422316789627075
175,2024-12-30T16:04:47Z,0.5636542849242687,8,0.0,2024-12-30 16:04:47+00:00,2.6254617139697074
176,2024-12-30T16:05:29Z,0.8252166310946147,3,1.0,2024-12-30 16:05:29+00:00,1.5300866524378458
177,2024-12-30T16:05:41Z,0.8276663422584534,3,1.0,2024-12-30 16:05:41+00:00,1.5310665369033813
178,2024-12-30T16:06:19Z,0.569483631849289,5,0.0,2024-12-30 16:06:19+00:00,1.7277934527397156
179,2024-12-30T16:06:55Z,0.648956298828125,8,1.0,2024-12-30 16:06:55+00:00,2.9595825195312497
180,2024-12-30T16:29:29Z,0.6642771448407854,14,0.0,2024-12-30 16:29:29+00:00,4.4657108579363145
181,2024-12-30T16:30:42Z,0.37761417031288147,2,0.0,2024-12-30 16:30:42+00:00,0.7510456681251526
182,2024-12-30T16:31:45Z,0.6835705717404683,15,0.0,2024-12-30 16:31:45+00:00,4.773428228696187
183,2024-12-30T16:32:01Z,0.6401275893052419,3,0.0,2024-12-30 16:32:01+00:00,1.1560510357220968
184,2024-12-30T16:32:06Z,0.3110486567020416,1,1.0,2024-12-30 16:32:06+00:00,0.7244194626808167
185,2024-12-30T16:32:17Z,0.6927469650904338,15,0.0,2024-12-30 16:32:17+00:00,4.7770987860361735
186,2024-12-30T16:51:45Z,0.8089892268180847,3,1.0,2024-12-30 16:51:45+00:00,1.5235956907272339
187,2024-12-30T16:52:08Z,0.7844601064920425,10,0.0,2024-12-30 16:52:08+00:00,3.313784042596817
188,2024-12-30T16:53:15Z,0.6806072910626729,15,0.0,2024-12-30 16:53:15+00:00,4.7722429164250695
189,2024-12-30T20:56:51Z,0.4287068290369851,7,1.0,2024-12-30 20:56:51+00:00,2.571482731614794
190,2024-12-31T03:26:53Z,0.671206921339035,2,1.0,2024-12-31 03:26:53+00:00,1.168482768535614
191,2024-12-31T11:05:49Z,0.6021927893161774,5,1.0,2024-12-31 11:05:49+00:00,2.0408771157264707
192,2024-12-31T11:06:00Z,0.6153736233711242,5,1.0,2024-12-31 11:06:00+00:00,2.04614944934845
193,2024-12-31T11:06:07Z,0.4807414636015892,4,0.0,2024-12-31 11:06:07+00:00,1.3922965854406357
194,2024-12-31T11:06:11Z,0.45404063661893207,3,1.0,2024-12-31 11:06:11+00:00,1.3816162546475728
195,2024-12-31T14:14:52Z,0.5293477816241128,7,1.0,2024-12-31 14:14:52+00:00,2.611739112649645
196,2024-12-31T14:14:53Z,0.5926470259825388,3,0.0,2024-12-31 14:14:53+00:00,1.1370588103930155
197,2025-01-01T05:43:01Z,0.6384093721707662,15,0.0,2025-01-01 05:43:01+00:00,4.755363748868307
198,2025-01-01T05:43:20Z,0.7595426440238954,5,0.0,2025-01-01 05:43:20+00:00,1.8038170576095582
199,2025-01-01T05:43:39Z,0.659619927406311,2,1.0,2025-01-01 05:43:39+00:00,1.1638479709625245
200,2025-01-01T05:44:16Z,0.5186981306626247,13,0.0,2025-01-01 05:44:16+00:00,4.107479252265049
201,2025-01-01T09:35:56Z,0.8275051832199097,15,0.0,2025-01-01 09:35:56+00:00,4.831002073287964
202,2025-01-01T09:37:14Z,0.687315821647644,3,0.0,2025-01-01 09:37:14+00:00,1.1749263286590574
203,2025-01-01T09:37:16Z,0.8061795274416605,15,1.0,2025-01-01 09:37:16+00:00,5.122471810976664
204,2025-01-01T09:37:37Z,0.46486423909664154,2,0.0,2025-01-01 09:37:37+00:00,0.7859456956386566
205,2025-01-01T09:38:37Z,0.640296574149813,7,0.0,2025-01-01 09:38:37+00:00,2.3561186296599255
206,2025-01-01T09:38:56Z,0.5675002336502075,4,0.0,2025-01-01 09:38:56+00:00,1.427000093460083
207,2025-01-01T09:39:09Z,0.5460608899593353,2,0.0,2025-01-01 09:39:09+00:00,0.8184243559837341
208,2025-01-01T09:39:48Z,0.6507490231440618,13,1.0,2025-01-01 09:39:48+00:00,4.460299609257625
209,2025-01-01T09:40:18Z,0.523030040355829,13,0.0,2025-01-01 09:40:18+00:00,4.109212016142331
210,2025-01-01T09:41:03Z,0.4263535737991333,1,0.0,2025-01-01 09:41:03+00:00,0.47054142951965333
211,2025-01-01T09:41:27Z,0.6680126607418061,15,0.0,2025-01-01 09:41:27+00:00,4.767205064296722
212,2025-01-01T09:41:37Z,0.7724415540695191,15,0.0,2025-01-01 09:41:37+00:00,4.808976621627807
213,2025-01-01T10:30:13Z,0.6181002450840812,14,1.0,2025-01-01 10:30:13+00:00,4.7472400980336324
214,2025-01-01T10:33:04Z,0.5601542790730795,12,0.0,2025-01-01 10:33:04+00:00,3.8240617116292315
215,2025-01-01T10:36:32Z,0.6851273636023204,15,1.0,2025-01-01 10:36:32+00:00,5.074050945440928
216,2025-01-01T10:41:33Z,0.3623191118240356,1,0.0,2025-01-01 10:41:33+00:00,0.4449276447296142
217,2025-01-01T10:41:54Z,0.6078591644763947,5,0.0,2025-01-01 10:41:54+00:00,1.743143665790558
218,2025-01-01T10:42:21Z,0.6560746848583222,15,1.0,2025-01-01 10:42:21+00:00,5.062429873943329
219,2025-01-01T10:42:48Z,0.7665270090103149,5,0.0,2025-01-01 10:42:48+00:00,1.806610803604126
220,2025-01-01T10:43:21Z,0.63179999217391,8,0.0,2025-01-01 10:43:21+00:00,2.652719996869564
221,2025-01-01T10:43:43Z,0.5586503371596336,8,0.0,2025-01-01 10:43:43+00:00,2.6234601348638535
222,2025-01-01T10:44:01Z,0.4285883605480194,1,0.0,2025-01-01 10:44:01+00:00,0.47143534421920774
223,2025-01-01T10:44:11Z,0.6109693169593812,10,1.0,2025-01-01 10:44:11+00:00,3.5443877267837522
224,2025-01-01T10:45:14Z,0.7435779103210994,7,0.0,2025-01-01 10:45:14+00:00,2.39743116412844
225,2025-01-01T10:45:26Z,0.7333447933197021,2,1.0,2025-01-01 10:45:26+00:00,1.1933379173278809
226,2025-01-01T10:46:03Z,0.5670042378561837,7,1.0,2025-01-01 10:46:03+00:00,2.6268016951424733
227,2025-01-01T10:46:21Z,0.645896560379437,14,0.0,2025-01-01 10:46:21+00:00,4.458358624151775
228,2025-01-01T10:46:25Z,0.4633086025714874,2,1.0,2025-01-01 10:46:25+00:00,1.085323441028595
229,2025-01-01T10:46:57Z,0.6237666197121143,8,0.0,2025-01-01 10:46:57+00:00,2.6495066478848455
230,2025-01-01T10:47:16Z,0.4264681339263916,2,0.0,2025-01-01 10:47:16+00:00,0.7705872535705567
231,2025-01-01T10:56:28Z,0.6250338235071726,14,0.0,2025-01-01 10:56:28+00:00,4.450013529402869
232,2025-01-01T10:59:59Z,0.5843823658568519,14,1.0,2025-01-01 10:59:59+00:00,4.733752946342741
233,2025-01-01T11:05:03Z,0.7763875404993692,15,1.0,2025-01-01 11:05:03+00:00,5.110555016199748
234,2025-01-01T11:08:41Z,0.7361353933811188,15,0.0,2025-01-01 11:08:41+00:00,4.7944541573524475
235,2025-01-01T11:16:11Z,0.6780762910842897,15,0.0,2025-01-01 11:16:11+00:00,4.771230516433716
236,2025-01-01T11:20:17Z,0.7123757104078929,15,1.0,2025-01-01 11:20:17+00:00,5.084950284163157
237,2025-01-01T11:36:05Z,0.6200865762574331,14,1.0,2025-01-01 11:36:05+00:00,4.748034630502973
238,2025-01-01T11:46:47Z,0.5669945279757181,9,1.0,2025-01-01 11:46:47+00:00,3.226797811190287
239,2025-01-01T11:50:01Z,0.6369954665501912,15,0.0,2025-01-01 11:50:01+00:00,4.754798186620077
240,2025-01-01T12:01:41Z,0.6804024795691174,15,0.0,2025-01-01 12:01:41+00:00,4.772160991827647
241,2025-01-01T12:09:29Z,0.5533156394958496,1,0.0,2025-01-01 12:09:29+00:00,0.5213262557983398
