app,start,height_inFeet,height_inInches,height_inMeters
com.sec.android.app.shealth,2025-02-07 18:09:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-09 21:25:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-10 05:58:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-10 20:47:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-11 18:37:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-13 21:09:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-16 16:24:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-17 19:40:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-18 21:14:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-19 19:13:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-20 09:33:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-20 09:34:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-21 18:33:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-22 18:33:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-24 00:37:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-24 18:04:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-26 18:01:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-02-28 00:02:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
com.sec.android.app.shealth,2025-03-01 22:08:00+00:00,5.8333334334566205,70.00000120147945,1.778000030517578
