app,end,start,totalCaloriesBurned_energy_inKilocalories
com.google.android.apps.fitness,2025-01-23 18:45:00+00:00,2025-01-23 18:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 19:00:00+00:00,2025-01-23 18:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 19:00:00+00:00,2025-01-23 18:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 19:00:00+00:00,2025-01-23 19:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 19:15:00+00:00,2025-01-23 19:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 19:15:00+00:00,2025-01-23 19:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 19:15:00+00:00,2025-01-23 19:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 19:30:00+00:00,2025-01-23 19:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 19:30:00+00:00,2025-01-23 19:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 19:30:00+00:00,2025-01-23 19:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 19:45:00+00:00,2025-01-23 19:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 19:45:00+00:00,2025-01-23 19:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 19:45:00+00:00,2025-01-23 19:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 20:00:00+00:00,2025-01-23 19:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 20:00:00+00:00,2025-01-23 19:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 20:00:00+00:00,2025-01-23 20:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 20:15:00+00:00,2025-01-23 20:00:00+00:00,26.216136000000002
com.google.android.apps.fitness,2025-01-23 20:15:00+00:00,2025-01-23 20:00:00+00:00,26.216136932373047
com.google.android.apps.fitness,2025-01-23 20:15:00+00:00,2025-01-23 20:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 20:30:00+00:00,2025-01-23 20:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 20:30:00+00:00,2025-01-23 20:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 20:30:00+00:00,2025-01-23 20:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 20:45:00+00:00,2025-01-23 20:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 20:45:00+00:00,2025-01-23 20:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 20:45:00+00:00,2025-01-23 20:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 21:00:00+00:00,2025-01-23 20:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 21:00:00+00:00,2025-01-23 20:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 21:00:00+00:00,2025-01-23 21:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 21:15:00+00:00,2025-01-23 21:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 21:15:00+00:00,2025-01-23 21:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 21:15:00+00:00,2025-01-23 21:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 21:30:00+00:00,2025-01-23 21:15:00+00:00,22.817748
com.google.android.apps.fitness,2025-01-23 21:30:00+00:00,2025-01-23 21:15:00+00:00,22.817747116088867
com.google.android.apps.fitness,2025-01-23 21:30:00+00:00,2025-01-23 21:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 21:45:00+00:00,2025-01-23 21:30:00+00:00,22.332264000000002
com.google.android.apps.fitness,2025-01-23 21:45:00+00:00,2025-01-23 21:30:00+00:00,22.332263946533203
com.google.android.apps.fitness,2025-01-23 21:45:00+00:00,2025-01-23 21:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 22:00:00+00:00,2025-01-23 21:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 22:00:00+00:00,2025-01-23 21:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 22:00:00+00:00,2025-01-23 22:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 22:15:00+00:00,2025-01-23 22:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 22:15:00+00:00,2025-01-23 22:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 22:15:00+00:00,2025-01-23 22:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 22:30:00+00:00,2025-01-23 22:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 22:30:00+00:00,2025-01-23 22:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 22:30:00+00:00,2025-01-23 22:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 22:45:00+00:00,2025-01-23 22:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 22:45:00+00:00,2025-01-23 22:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 22:45:00+00:00,2025-01-23 22:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 23:00:00+00:00,2025-01-23 22:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 23:00:00+00:00,2025-01-23 22:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 23:00:00+00:00,2025-01-23 23:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 23:15:00+00:00,2025-01-23 23:00:00+00:00,21.604038000000003
com.google.android.apps.fitness,2025-01-23 23:15:00+00:00,2025-01-23 23:00:00+00:00,21.60403823852539
com.google.android.apps.fitness,2025-01-23 23:15:00+00:00,2025-01-23 23:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 23:30:00+00:00,2025-01-23 23:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 23:30:00+00:00,2025-01-23 23:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 23:30:00+00:00,2025-01-23 23:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-23 23:45:00+00:00,2025-01-23 23:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-23 23:45:00+00:00,2025-01-23 23:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-23 23:45:00+00:00,2025-01-23 23:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 00:00:00+00:00,2025-01-23 23:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 00:00:00+00:00,2025-01-23 23:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 00:00:00+00:00,2025-01-24 00:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 00:15:00+00:00,2025-01-24 00:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 00:15:00+00:00,2025-01-24 00:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 00:15:00+00:00,2025-01-24 00:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 00:30:00+00:00,2025-01-24 00:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 00:30:00+00:00,2025-01-24 00:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 00:30:00+00:00,2025-01-24 00:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 00:45:00+00:00,2025-01-24 00:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 00:45:00+00:00,2025-01-24 00:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 00:45:00+00:00,2025-01-24 00:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 01:00:00+00:00,2025-01-24 00:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 01:00:00+00:00,2025-01-24 00:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 01:00:00+00:00,2025-01-24 01:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 01:15:00+00:00,2025-01-24 01:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 01:15:00+00:00,2025-01-24 01:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 01:15:00+00:00,2025-01-24 01:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 01:30:00+00:00,2025-01-24 01:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 01:30:00+00:00,2025-01-24 01:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 01:30:00+00:00,2025-01-24 01:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 01:45:00+00:00,2025-01-24 01:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 01:45:00+00:00,2025-01-24 01:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 01:45:00+00:00,2025-01-24 01:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 02:00:00+00:00,2025-01-24 01:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 02:00:00+00:00,2025-01-24 01:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 02:00:00+00:00,2025-01-24 02:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 02:15:00+00:00,2025-01-24 02:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 02:15:00+00:00,2025-01-24 02:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 02:15:00+00:00,2025-01-24 02:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 02:30:00+00:00,2025-01-24 02:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 02:30:00+00:00,2025-01-24 02:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 02:30:00+00:00,2025-01-24 02:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 02:45:00+00:00,2025-01-24 02:30:00+00:00,22.575006000000002
com.google.android.apps.fitness,2025-01-24 02:45:00+00:00,2025-01-24 02:30:00+00:00,22.57500648498535
com.google.android.apps.fitness,2025-01-24 02:45:00+00:00,2025-01-24 02:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 03:00:00+00:00,2025-01-24 02:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 03:00:00+00:00,2025-01-24 02:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 03:00:00+00:00,2025-01-24 03:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 03:15:00+00:00,2025-01-24 03:00:00+00:00,22.817748
com.google.android.apps.fitness,2025-01-24 03:15:00+00:00,2025-01-24 03:00:00+00:00,22.817747116088867
com.google.android.apps.fitness,2025-01-24 03:15:00+00:00,2025-01-24 03:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 03:30:00+00:00,2025-01-24 03:15:00+00:00,23.303232
com.google.android.apps.fitness,2025-01-24 03:30:00+00:00,2025-01-24 03:15:00+00:00,23.303232192993164
com.google.android.apps.fitness,2025-01-24 03:30:00+00:00,2025-01-24 03:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 03:45:00+00:00,2025-01-24 03:30:00+00:00,23.545974
com.google.android.apps.fitness,2025-01-24 03:45:00+00:00,2025-01-24 03:30:00+00:00,23.545974731445312
com.google.android.apps.fitness,2025-01-24 03:45:00+00:00,2025-01-24 03:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 04:00:00+00:00,2025-01-24 03:45:00+00:00,21.846780000000003
com.google.android.apps.fitness,2025-01-24 04:00:00+00:00,2025-01-24 03:45:00+00:00,21.84678077697754
com.google.android.apps.fitness,2025-01-24 04:00:00+00:00,2025-01-24 04:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 04:15:00+00:00,2025-01-24 04:00:00+00:00,19.904844
com.google.android.apps.fitness,2025-01-24 04:15:00+00:00,2025-01-24 04:00:00+00:00,19.904844284057617
com.google.android.apps.fitness,2025-01-24 04:15:00+00:00,2025-01-24 04:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 04:30:00+00:00,2025-01-24 04:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 04:30:00+00:00,2025-01-24 04:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 04:30:00+00:00,2025-01-24 04:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 04:45:00+00:00,2025-01-24 04:30:00+00:00,29.614524000000003
com.google.android.apps.fitness,2025-01-24 04:45:00+00:00,2025-01-24 04:30:00+00:00,29.614524841308594
com.google.android.apps.fitness,2025-01-24 04:45:00+00:00,2025-01-24 04:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 05:00:00+00:00,2025-01-24 04:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 05:00:00+00:00,2025-01-24 04:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 05:00:00+00:00,2025-01-24 05:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 05:15:00+00:00,2025-01-24 05:00:00+00:00,22.089522000000002
com.google.android.apps.fitness,2025-01-24 05:15:00+00:00,2025-01-24 05:00:00+00:00,22.089521408081055
com.google.android.apps.fitness,2025-01-24 05:15:00+00:00,2025-01-24 05:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 05:30:00+00:00,2025-01-24 05:15:00+00:00,20.390328
com.google.android.apps.fitness,2025-01-24 05:30:00+00:00,2025-01-24 05:15:00+00:00,20.39032745361328
com.google.android.apps.fitness,2025-01-24 05:30:00+00:00,2025-01-24 05:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 05:45:00+00:00,2025-01-24 05:30:00+00:00,20.63307
com.google.android.apps.fitness,2025-01-24 05:45:00+00:00,2025-01-24 05:30:00+00:00,20.63306999206543
com.google.android.apps.fitness,2025-01-24 05:45:00+00:00,2025-01-24 05:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 06:00:00+00:00,2025-01-24 05:45:00+00:00,21.604038000000003
com.google.android.apps.fitness,2025-01-24 06:00:00+00:00,2025-01-24 05:45:00+00:00,21.60403823852539
com.google.android.apps.fitness,2025-01-24 06:00:00+00:00,2025-01-24 06:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 06:15:00+00:00,2025-01-24 06:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 06:15:00+00:00,2025-01-24 06:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 06:15:00+00:00,2025-01-24 06:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 06:30:00+00:00,2025-01-24 06:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 06:30:00+00:00,2025-01-24 06:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 06:30:00+00:00,2025-01-24 06:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 06:45:00+00:00,2025-01-24 06:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 06:45:00+00:00,2025-01-24 06:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 06:45:00+00:00,2025-01-24 06:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 07:00:00+00:00,2025-01-24 06:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 07:00:00+00:00,2025-01-24 06:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 07:00:00+00:00,2025-01-24 07:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 07:15:00+00:00,2025-01-24 07:00:00+00:00,33.255654
com.google.android.apps.fitness,2025-01-24 07:15:00+00:00,2025-01-24 07:00:00+00:00,33.255653381347656
com.google.android.apps.fitness,2025-01-24 07:15:00+00:00,2025-01-24 07:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 07:30:00+00:00,2025-01-24 07:15:00+00:00,32.041944
com.google.android.apps.fitness,2025-01-24 07:30:00+00:00,2025-01-24 07:15:00+00:00,32.04194259643555
com.google.android.apps.fitness,2025-01-24 07:30:00+00:00,2025-01-24 07:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 07:45:00+00:00,2025-01-24 07:30:00+00:00,59.714532000000005
com.google.android.apps.fitness,2025-01-24 07:45:00+00:00,2025-01-24 07:30:00+00:00,59.71453094482422
com.google.android.apps.fitness,2025-01-24 07:45:00+00:00,2025-01-24 07:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 08:00:00+00:00,2025-01-24 07:45:00+00:00,21.846780000000003
com.google.android.apps.fitness,2025-01-24 08:00:00+00:00,2025-01-24 07:45:00+00:00,21.84678077697754
com.fitbit.FitbitMobile,2025-01-24 08:15:00+00:00,2025-01-24 08:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 08:15:00+00:00,2025-01-24 08:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 08:15:00+00:00,2025-01-24 08:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 08:30:00+00:00,2025-01-24 08:15:00+00:00,21.846780000000003
com.google.android.apps.fitness,2025-01-24 08:30:00+00:00,2025-01-24 08:15:00+00:00,21.84678077697754
com.google.android.apps.fitness,2025-01-24 08:30:00+00:00,2025-01-24 08:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 08:45:00+00:00,2025-01-24 08:30:00+00:00,60.806871
com.google.android.apps.fitness,2025-01-24 08:45:00+00:00,2025-01-24 08:30:00+00:00,60.80686950683594
com.google.android.apps.fitness,2025-01-24 08:45:00+00:00,2025-01-24 08:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 09:00:00+00:00,2025-01-24 08:45:00+00:00,56.558886
com.google.android.apps.fitness,2025-01-24 09:00:00+00:00,2025-01-24 08:45:00+00:00,56.55888748168945
com.google.android.apps.fitness,2025-01-24 09:00:00+00:00,2025-01-24 09:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 09:15:00+00:00,2025-01-24 09:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 09:15:00+00:00,2025-01-24 09:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 09:15:00+00:00,2025-01-24 09:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 09:30:00+00:00,2025-01-24 09:15:00+00:00,25.245168000000003
com.google.android.apps.fitness,2025-01-24 09:30:00+00:00,2025-01-24 09:15:00+00:00,25.245168685913086
com.google.android.apps.fitness,2025-01-24 09:30:00+00:00,2025-01-24 09:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 09:45:00+00:00,2025-01-24 09:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 09:45:00+00:00,2025-01-24 09:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 09:45:00+00:00,2025-01-24 09:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 10:00:00+00:00,2025-01-24 09:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 10:00:00+00:00,2025-01-24 09:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 10:00:00+00:00,2025-01-24 10:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 10:15:00+00:00,2025-01-24 10:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 10:15:00+00:00,2025-01-24 10:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 10:15:00+00:00,2025-01-24 10:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 10:30:00+00:00,2025-01-24 10:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 10:30:00+00:00,2025-01-24 10:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 10:30:00+00:00,2025-01-24 10:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 10:45:00+00:00,2025-01-24 10:30:00+00:00,19.904844
com.google.android.apps.fitness,2025-01-24 10:45:00+00:00,2025-01-24 10:30:00+00:00,19.904844284057617
com.google.android.apps.fitness,2025-01-24 10:45:00+00:00,2025-01-24 10:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 11:00:00+00:00,2025-01-24 10:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 11:00:00+00:00,2025-01-24 10:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 11:00:00+00:00,2025-01-24 11:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 11:15:00+00:00,2025-01-24 11:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 11:15:00+00:00,2025-01-24 11:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 11:15:00+00:00,2025-01-24 11:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 11:30:00+00:00,2025-01-24 11:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 11:30:00+00:00,2025-01-24 11:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 11:30:00+00:00,2025-01-24 11:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 11:45:00+00:00,2025-01-24 11:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 11:45:00+00:00,2025-01-24 11:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 11:45:00+00:00,2025-01-24 11:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 12:00:00+00:00,2025-01-24 11:45:00+00:00,38.353236
com.google.android.apps.fitness,2025-01-24 12:00:00+00:00,2025-01-24 11:45:00+00:00,38.35323715209961
com.google.android.apps.fitness,2025-01-24 12:00:00+00:00,2025-01-24 12:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 12:15:00+00:00,2025-01-24 12:00:00+00:00,25.730652000000003
com.google.android.apps.fitness,2025-01-24 12:15:00+00:00,2025-01-24 12:00:00+00:00,25.73065185546875
com.google.android.apps.fitness,2025-01-24 12:15:00+00:00,2025-01-24 12:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 12:30:00+00:00,2025-01-24 12:15:00+00:00,45.878238
com.google.android.apps.fitness,2025-01-24 12:30:00+00:00,2025-01-24 12:15:00+00:00,45.878238677978516
com.google.android.apps.fitness,2025-01-24 12:30:00+00:00,2025-01-24 12:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 12:45:00+00:00,2025-01-24 12:30:00+00:00,42.965334000000006
com.google.android.apps.fitness,2025-01-24 12:45:00+00:00,2025-01-24 12:30:00+00:00,42.965335845947266
com.google.android.apps.fitness,2025-01-24 12:45:00+00:00,2025-01-24 12:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 13:00:00+00:00,2025-01-24 12:45:00+00:00,52.432272000000005
com.google.android.apps.fitness,2025-01-24 13:00:00+00:00,2025-01-24 12:45:00+00:00,52.432273864746094
com.google.android.apps.fitness,2025-01-24 13:00:00+00:00,2025-01-24 13:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 13:15:00+00:00,2025-01-24 13:00:00+00:00,25.730652000000003
com.google.android.apps.fitness,2025-01-24 13:15:00+00:00,2025-01-24 13:00:00+00:00,25.73065185546875
com.google.android.apps.fitness,2025-01-24 13:15:00+00:00,2025-01-24 13:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 13:30:00+00:00,2025-01-24 13:15:00+00:00,25.002426
com.google.android.apps.fitness,2025-01-24 13:30:00+00:00,2025-01-24 13:15:00+00:00,25.002426147460938
com.google.android.apps.fitness,2025-01-24 13:30:00+00:00,2025-01-24 13:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 13:45:00+00:00,2025-01-24 13:30:00+00:00,27.429846
com.google.android.apps.fitness,2025-01-24 13:45:00+00:00,2025-01-24 13:30:00+00:00,27.429845809936523
com.google.android.apps.fitness,2025-01-24 13:45:00+00:00,2025-01-24 13:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 14:00:00+00:00,2025-01-24 13:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 14:00:00+00:00,2025-01-24 13:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 14:00:00+00:00,2025-01-24 14:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 14:15:00+00:00,2025-01-24 14:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 14:15:00+00:00,2025-01-24 14:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 14:15:00+00:00,2025-01-24 14:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 14:30:00+00:00,2025-01-24 14:15:00+00:00,32.284686
com.google.android.apps.fitness,2025-01-24 14:30:00+00:00,2025-01-24 14:15:00+00:00,32.28468704223633
com.google.android.apps.fitness,2025-01-24 14:30:00+00:00,2025-01-24 14:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 14:45:00+00:00,2025-01-24 14:30:00+00:00,31.313718
com.google.android.apps.fitness,2025-01-24 14:45:00+00:00,2025-01-24 14:30:00+00:00,31.313718795776367
com.google.android.apps.fitness,2025-01-24 14:45:00+00:00,2025-01-24 14:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 15:00:00+00:00,2025-01-24 14:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-24 15:00:00+00:00,2025-01-24 14:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-24 15:00:00+00:00,2025-01-24 15:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-24 15:15:00+00:00,2025-01-24 15:00:00+00:00,25.973394000000003
com.google.android.apps.fitness,2025-01-24 15:15:00+00:00,2025-01-24 15:00:00+00:00,25.9733943939209
com.google.android.apps.fitness,2025-01-24 15:15:00+00:00,2025-01-24 15:15:00+00:00,1.9121393052046187e-05
