app,end,start,distance_inKilometers,distance_inMiles,distance_total_time
com.google.android.apps.fitness,2025-01-23 05:32:00+00:00,2025-01-23 05:31:00+00:00,0.002684000015258789,0.001667764434649477,1.0
com.fitbit.FitbitMobile,2025-01-23 05:33:00+00:00,2025-01-23 05:32:00+00:00,0.002684,0.0016677644251680815,1.0
com.google.android.apps.fitness,2025-01-23 05:33:00+00:00,2025-01-23 05:32:00+00:00,0.002684000015258789,0.001667764434649477,1.0
com.fitbit.FitbitMobile,2025-01-23 05:34:00+00:00,2025-01-23 05:33:00+00:00,0.011407,0.007087998806964346,1.0
com.google.android.apps.fitness,2025-01-23 05:34:00+00:00,2025-01-23 05:33:00+00:00,0.011406999588012695,0.007087998550966667,1.0
com.fitbit.FitbitMobile,2025-01-23 06:26:00+00:00,2025-01-23 06:25:00+00:00,0.002013,0.001250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 06:26:00+00:00,2025-01-23 06:25:00+00:00,0.002013000011444092,0.0012508233259871076,1.0
com.google.android.apps.fitness,2025-01-23 06:26:00+00:00,2025-01-23 06:26:00+00:00,0.0006663636565208436,0.0004140602088563284,0.0
com.google.android.apps.fitness,2025-01-23 06:30:00+00:00,2025-01-23 06:27:00+00:00,0.05000761413574219,0.031073368048853686,3.0
com.fitbit.FitbitMobile,2025-01-23 06:31:00+00:00,2025-01-23 06:30:00+00:00,0.0312,0.019386829383473973,1.0
com.google.android.apps.fitness,2025-01-23 06:31:00+00:00,2025-01-23 06:30:00+00:00,0.031200000762939453,0.01938682985754375,1.0
com.google.android.apps.fitness,2025-01-23 06:31:00+00:00,2025-01-23 06:31:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:32:00+00:00,2025-01-23 06:31:00+00:00,0.0559,0.0347347359787242,1.0
com.google.android.apps.fitness,2025-01-23 06:32:00+00:00,2025-01-23 06:31:00+00:00,0.05590000152587891,0.03473473692686375,1.0
com.google.android.apps.fitness,2025-01-23 06:32:00+00:00,2025-01-23 06:32:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:33:00+00:00,2025-01-23 06:32:00+00:00,0.0651,0.040451365155902426,1.0
com.google.android.apps.fitness,2025-01-23 06:33:00+00:00,2025-01-23 06:32:00+00:00,0.0650999984741211,0.04045136420776287,1.0
com.google.android.apps.fitness,2025-01-23 06:33:00+00:00,2025-01-23 06:33:00+00:00,1.1136349057778715e-06,6.919823690319458e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:34:00+00:00,2025-01-23 06:33:00+00:00,0.0274,0.017025612984204706,1.0
com.google.android.apps.fitness,2025-01-23 06:34:00+00:00,2025-01-23 06:33:00+00:00,0.027399999618530273,0.017025612747169818,1.0
com.fitbit.FitbitMobile,2025-01-23 06:37:00+00:00,2025-01-23 06:36:00+00:00,0.009,0.005592354629848261,1.0
com.google.android.apps.fitness,2025-01-23 06:37:00+00:00,2025-01-23 06:36:00+00:00,0.009,0.005592354629848261,1.0
com.fitbit.FitbitMobile,2025-01-23 06:43:00+00:00,2025-01-23 06:42:00+00:00,0.003,0.0018641182099494204,1.0
com.google.android.apps.fitness,2025-01-23 06:43:00+00:00,2025-01-23 06:42:00+00:00,0.003,0.0018641182099494204,1.0
com.google.android.apps.fitness,2025-01-23 06:44:00+00:00,2025-01-23 06:44:00+00:00,0.00932909107208252,0.0057968428499151955,0.0
com.google.android.apps.fitness,2025-01-23 06:44:00+00:00,2025-01-23 06:44:00+00:00,0.006438005447387696,0.004000401063409656,0.0
com.fitbit.FitbitMobile,2025-01-23 06:45:00+00:00,2025-01-23 06:44:00+00:00,0.0036,0.0022369418519393044,1.0
com.google.android.apps.fitness,2025-01-23 06:45:00+00:00,2025-01-23 06:44:00+00:00,0.0035999999046325685,0.0022369417926805823,1.0
com.google.android.apps.fitness,2025-01-23 06:45:00+00:00,2025-01-23 06:45:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:46:00+00:00,2025-01-23 06:45:00+00:00,0.0051,0.003169000956914015,1.0
com.google.android.apps.fitness,2025-01-23 06:46:00+00:00,2025-01-23 06:45:00+00:00,0.0050999999046325685,0.0031690008976552925,1.0
com.google.android.apps.fitness,2025-01-23 06:46:00+00:00,2025-01-23 06:46:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:47:00+00:00,2025-01-23 06:46:00+00:00,0.0016,0.000994196378639691,1.0
com.google.android.apps.fitness,2025-01-23 06:47:00+00:00,2025-01-23 06:46:00+00:00,0.0016000000238418578,0.0009941963934543714,1.0
com.google.android.apps.fitness,2025-01-23 06:47:00+00:00,2025-01-23 06:47:00+00:00,7.462099310941995e-07,4.6367450699926643e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:48:00+00:00,2025-01-23 06:47:00+00:00,0.0123,0.007642884660792624,1.0
com.google.android.apps.fitness,2025-01-23 06:48:00+00:00,2025-01-23 06:47:00+00:00,0.012300000190734864,0.007642884779310068,1.0
com.google.android.apps.fitness,2025-01-23 06:48:00+00:00,2025-01-23 06:48:00+00:00,0.008054774284362793,0.005005017140170998,0.0
com.google.android.apps.fitness,2025-01-23 06:49:00+00:00,2025-01-23 06:48:00+00:00,0.02171392822265625,0.013492443003129389,1.0
com.fitbit.FitbitMobile,2025-01-23 06:50:00+00:00,2025-01-23 06:49:00+00:00,0.005368,0.003335528850336163,1.0
com.google.android.apps.fitness,2025-01-23 06:50:00+00:00,2025-01-23 06:49:00+00:00,0.005368000030517578,0.003335528869298954,1.0
com.google.android.apps.fitness,2025-01-23 06:50:00+00:00,2025-01-23 06:50:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:51:00+00:00,2025-01-23 06:50:00+00:00,0.019459,0.01209129208246859,1.0
com.google.android.apps.fitness,2025-01-23 06:51:00+00:00,2025-01-23 06:50:00+00:00,0.019458999633789064,0.012091291854915098,1.0
com.google.android.apps.fitness,2025-01-23 06:51:00+00:00,2025-01-23 06:51:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:52:00+00:00,2025-01-23 06:51:00+00:00,0.029524,0.018345408676848897,1.0
com.google.android.apps.fitness,2025-01-23 06:52:00+00:00,2025-01-23 06:51:00+00:00,0.02952400016784668,0.018345408781144247,1.0
com.google.android.apps.fitness,2025-01-23 06:52:00+00:00,2025-01-23 06:52:00+00:00,0.003868592023849487,0.0024038376128409705,0.0
com.fitbit.FitbitMobile,2025-01-23 06:55:00+00:00,2025-01-23 06:54:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 06:55:00+00:00,2025-01-23 06:54:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.google.android.apps.fitness,2025-01-23 06:55:00+00:00,2025-01-23 06:55:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:56:00+00:00,2025-01-23 06:55:00+00:00,0.016104,0.010006586551008488,1.0
com.google.android.apps.fitness,2025-01-23 06:56:00+00:00,2025-01-23 06:55:00+00:00,0.016104000091552734,0.010006586607896861,1.0
com.google.android.apps.fitness,2025-01-23 06:56:00+00:00,2025-01-23 06:56:00+00:00,2.7765153208747505e-07,1.7252509232820603e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:57:00+00:00,2025-01-23 06:56:00+00:00,0.016104,0.010006586551008488,1.0
com.google.android.apps.fitness,2025-01-23 06:57:00+00:00,2025-01-23 06:56:00+00:00,0.016104000091552734,0.010006586607896861,1.0
com.google.android.apps.fitness,2025-01-23 06:57:00+00:00,2025-01-23 06:57:00+00:00,7.149293087422848e-07,4.4423758108434815e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:58:00+00:00,2025-01-23 06:57:00+00:00,0.067548,0.04197248561522115,1.0
com.google.android.apps.fitness,2025-01-23 06:58:00+00:00,2025-01-23 06:57:00+00:00,0.06754799652099609,0.04197248345346297,1.0
com.google.android.apps.fitness,2025-01-23 06:58:00+00:00,2025-01-23 06:58:00+00:00,7.149293087422848e-07,4.4423758108434815e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 06:59:00+00:00,2025-01-23 06:58:00+00:00,0.032879,0.020430114208308994,1.0
com.google.android.apps.fitness,2025-01-23 06:59:00+00:00,2025-01-23 06:58:00+00:00,0.03287900161743164,0.020430115213336923,1.0
com.google.android.apps.fitness,2025-01-23 06:59:00+00:00,2025-01-23 06:59:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:00:00+00:00,2025-01-23 06:59:00+00:00,0.022814,0.014175997613928692,1.0
com.google.android.apps.fitness,2025-01-23 07:00:00+00:00,2025-01-23 06:59:00+00:00,0.02281399917602539,0.014175997101933334,1.0
com.google.android.apps.fitness,2025-01-23 07:00:00+00:00,2025-01-23 07:00:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:01:00+00:00,2025-01-23 07:00:00+00:00,0.02013,0.01250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 07:01:00+00:00,2025-01-23 07:00:00+00:00,0.0201299991607666,0.012508232667283858,1.0
com.fitbit.FitbitMobile,2025-01-23 07:03:00+00:00,2025-01-23 07:02:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 07:03:00+00:00,2025-01-23 07:02:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 07:04:00+00:00,2025-01-23 07:03:00+00:00,0.02013,0.01250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 07:04:00+00:00,2025-01-23 07:03:00+00:00,0.0201299991607666,0.012508232667283858,1.0
com.google.android.apps.fitness,2025-01-23 07:04:00+00:00,2025-01-23 07:04:00+00:00,2.5543940137140453e-07,1.5872307987833805e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:05:00+00:00,2025-01-23 07:04:00+00:00,0.022143,0.013759056507636673,1.0
com.google.android.apps.fitness,2025-01-23 07:05:00+00:00,2025-01-23 07:04:00+00:00,0.02214299964904785,0.013759056289564574,1.0
com.google.android.apps.fitness,2025-01-23 07:05:00+00:00,2025-01-23 07:05:00+00:00,3.5111833130940797e-07,2.1817535841364034e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:06:00+00:00,2025-01-23 07:05:00+00:00,0.016104,0.010006586551008488,1.0
com.google.android.apps.fitness,2025-01-23 07:06:00+00:00,2025-01-23 07:05:00+00:00,0.016104000091552734,0.010006586607896861,1.0
com.fitbit.FitbitMobile,2025-01-23 07:07:00+00:00,2025-01-23 07:06:00+00:00,0.005368,0.003335528850336163,1.0
com.google.android.apps.fitness,2025-01-23 07:07:00+00:00,2025-01-23 07:06:00+00:00,0.005368000030517578,0.003335528869298954,1.0
com.fitbit.FitbitMobile,2025-01-23 07:08:00+00:00,2025-01-23 07:07:00+00:00,0.011407,0.007087998806964346,1.0
com.google.android.apps.fitness,2025-01-23 07:08:00+00:00,2025-01-23 07:07:00+00:00,0.011406999588012695,0.007087998550966667,1.0
com.fitbit.FitbitMobile,2025-01-23 07:09:00+00:00,2025-01-23 07:08:00+00:00,0.005368,0.003335528850336163,1.0
com.google.android.apps.fitness,2025-01-23 07:09:00+00:00,2025-01-23 07:08:00+00:00,0.005368000030517578,0.003335528869298954,1.0
com.google.android.apps.fitness,2025-01-23 07:09:00+00:00,2025-01-23 07:09:00+00:00,2.665454521775246e-07,1.6562407706110865e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:10:00+00:00,2025-01-23 07:09:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 07:10:00+00:00,2025-01-23 07:09:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 07:11:00+00:00,2025-01-23 07:10:00+00:00,0.002013,0.001250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 07:11:00+00:00,2025-01-23 07:10:00+00:00,0.002013000011444092,0.0012508233259871076,1.0
com.google.android.apps.fitness,2025-01-23 07:11:00+00:00,2025-01-23 07:11:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 07:12:00+00:00,2025-01-23 07:11:00+00:00,0.023485,0.014592938720220713,1.0
com.google.android.apps.fitness,2025-01-23 07:12:00+00:00,2025-01-23 07:11:00+00:00,0.023485000610351563,0.014592939099476534,1.0
com.fitbit.FitbitMobile,2025-01-23 07:17:00+00:00,2025-01-23 07:16:00+00:00,0.003355,0.0020847055314601017,1.0
com.google.android.apps.fitness,2025-01-23 07:17:00+00:00,2025-01-23 07:16:00+00:00,0.003355000019073486,0.002084705543311846,1.0
com.fitbit.FitbitMobile,2025-01-23 08:28:00+00:00,2025-01-23 08:27:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 08:28:00+00:00,2025-01-23 08:27:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.google.android.apps.fitness,2025-01-23 08:28:00+00:00,2025-01-23 08:28:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 08:29:00+00:00,2025-01-23 08:28:00+00:00,0.062352,0.03874383287558875,1.0
com.google.android.apps.fitness,2025-01-23 08:29:00+00:00,2025-01-23 08:28:00+00:00,0.062352001190185545,0.038743833615137606,1.0
com.google.android.apps.fitness,2025-01-23 08:29:00+00:00,2025-01-23 08:29:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 08:30:00+00:00,2025-01-23 08:29:00+00:00,0.024156,0.015009879826512732,1.0
com.google.android.apps.fitness,2025-01-23 08:30:00+00:00,2025-01-23 08:29:00+00:00,0.0241560001373291,0.015009879911845292,1.0
com.google.android.apps.fitness,2025-01-23 08:30:00+00:00,2025-01-23 08:30:00+00:00,3.566415689419955e-07,2.2160734769656847e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 08:31:00+00:00,2025-01-23 08:30:00+00:00,0.030866,0.019179290889432935,1.0
com.google.android.apps.fitness,2025-01-23 08:31:00+00:00,2025-01-23 08:30:00+00:00,0.03086599922180176,0.019179290405881764,1.0
com.google.android.apps.fitness,2025-01-23 08:31:00+00:00,2025-01-23 08:31:00+00:00,5.462850094772875e-07,3.394466113296678e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 08:32:00+00:00,2025-01-23 08:31:00+00:00,0.02684,0.016677644251680813,1.0
com.google.android.apps.fitness,2025-01-23 08:32:00+00:00,2025-01-23 08:31:00+00:00,0.02684000015258789,0.01667764434649477,1.0
com.google.android.apps.fitness,2025-01-23 08:33:00+00:00,2025-01-23 08:32:00+00:00,0.018887094497680664,0.011735925595387341,1.0
com.fitbit.FitbitMobile,2025-01-23 08:50:00+00:00,2025-01-23 08:49:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 08:50:00+00:00,2025-01-23 08:49:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 08:51:00+00:00,2025-01-23 08:50:00+00:00,0.004026,0.002501646637752122,1.0
com.google.android.apps.fitness,2025-01-23 08:51:00+00:00,2025-01-23 08:50:00+00:00,0.004026000022888184,0.0025016466519742152,1.0
com.fitbit.FitbitMobile,2025-01-23 08:56:00+00:00,2025-01-23 08:55:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 08:56:00+00:00,2025-01-23 08:55:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 08:57:00+00:00,2025-01-23 08:56:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 08:57:00+00:00,2025-01-23 08:56:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 08:59:00+00:00,2025-01-23 08:58:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 08:59:00+00:00,2025-01-23 08:58:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 09:00:00+00:00,2025-01-23 08:59:00+00:00,0.01342,0.008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 09:00:00+00:00,2025-01-23 08:59:00+00:00,0.013420000076293945,0.008338822173247384,1.0
com.fitbit.FitbitMobile,2025-01-23 09:07:00+00:00,2025-01-23 09:06:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 09:07:00+00:00,2025-01-23 09:06:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 09:08:00+00:00,2025-01-23 09:07:00+00:00,0.012078,0.007504939913256366,1.0
com.google.android.apps.fitness,2025-01-23 09:08:00+00:00,2025-01-23 09:07:00+00:00,0.01207800006866455,0.007504939955922646,1.0
com.fitbit.FitbitMobile,2025-01-23 09:09:00+00:00,2025-01-23 09:08:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 09:09:00+00:00,2025-01-23 09:08:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 09:10:00+00:00,2025-01-23 09:09:00+00:00,0.008052,0.005003293275504244,1.0
com.google.android.apps.fitness,2025-01-23 09:10:00+00:00,2025-01-23 09:09:00+00:00,0.008052000045776367,0.0050032933039484305,1.0
com.fitbit.FitbitMobile,2025-01-23 10:01:00+00:00,2025-01-23 10:00:00+00:00,0.003355,0.0020847055314601017,1.0
com.google.android.apps.fitness,2025-01-23 10:01:00+00:00,2025-01-23 10:00:00+00:00,0.003355000019073486,0.002084705543311846,1.0
com.fitbit.FitbitMobile,2025-01-23 10:02:00+00:00,2025-01-23 10:01:00+00:00,0.018117,0.01125740986988455,1.0
com.google.android.apps.fitness,2025-01-23 10:02:00+00:00,2025-01-23 10:01:00+00:00,0.018117000579833984,0.011257410230177579,1.0
com.google.android.apps.fitness,2025-01-23 10:02:00+00:00,2025-01-23 10:02:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 10:03:00+00:00,2025-01-23 10:02:00+00:00,0.006039,0.003752469956628183,1.0
com.google.android.apps.fitness,2025-01-23 10:03:00+00:00,2025-01-23 10:02:00+00:00,0.006039000034332275,0.003752469977961323,1.0
com.fitbit.FitbitMobile,2025-01-23 10:13:00+00:00,2025-01-23 10:12:00+00:00,0.001342,0.0008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 10:13:00+00:00,2025-01-23 10:12:00+00:00,0.0013420000076293946,0.0008338822173247385,1.0
com.google.android.apps.fitness,2025-01-23 10:13:00+00:00,2025-01-23 10:13:00+00:00,3.3318184432573614e-07,2.0703011441071258e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 10:14:00+00:00,2025-01-23 10:13:00+00:00,0.037576,0.02334870195235314,1.0
com.google.android.apps.fitness,2025-01-23 10:14:00+00:00,2025-01-23 10:13:00+00:00,0.03757600021362305,0.02334870208509268,1.0
com.google.android.apps.fitness,2025-01-23 10:14:00+00:00,2025-01-23 10:14:00+00:00,3.3318184432573614e-07,2.0703011441071258e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 10:15:00+00:00,2025-01-23 10:14:00+00:00,0.011407,0.007087998806964346,1.0
com.google.android.apps.fitness,2025-01-23 10:15:00+00:00,2025-01-23 10:14:00+00:00,0.011406999588012695,0.007087998550966667,1.0
com.fitbit.FitbitMobile,2025-01-23 10:17:00+00:00,2025-01-23 10:16:00+00:00,0.002013,0.001250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 10:17:00+00:00,2025-01-23 10:16:00+00:00,0.002013000011444092,0.0012508233259871076,1.0
com.google.android.apps.fitness,2025-01-23 10:17:00+00:00,2025-01-23 10:17:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 10:18:00+00:00,2025-01-23 10:17:00+00:00,0.038918,0.02418258416493718,1.0
com.google.android.apps.fitness,2025-01-23 10:18:00+00:00,2025-01-23 10:17:00+00:00,0.03891799926757813,0.024182583709830195,1.0
com.google.android.apps.fitness,2025-01-23 10:19:00+00:00,2025-01-23 10:18:00+00:00,0.017665565490722655,0.010976900773436724,1.0
com.google.android.apps.fitness,2025-01-23 10:19:00+00:00,2025-01-23 10:19:00+00:00,0.02732090950012207,0.016976468303852556,0.0
com.fitbit.FitbitMobile,2025-01-23 10:36:00+00:00,2025-01-23 10:35:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 10:36:00+00:00,2025-01-23 10:35:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 10:37:00+00:00,2025-01-23 10:36:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 10:37:00+00:00,2025-01-23 10:36:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 12:07:00+00:00,2025-01-23 12:06:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 12:07:00+00:00,2025-01-23 12:06:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 12:08:00+00:00,2025-01-23 12:07:00+00:00,0.005368,0.003335528850336163,1.0
com.google.android.apps.fitness,2025-01-23 12:08:00+00:00,2025-01-23 12:07:00+00:00,0.005368000030517578,0.003335528869298954,1.0
com.fitbit.FitbitMobile,2025-01-23 12:42:00+00:00,2025-01-23 12:41:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 12:42:00+00:00,2025-01-23 12:41:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 12:43:00+00:00,2025-01-23 12:42:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 12:43:00+00:00,2025-01-23 12:42:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 13:14:00+00:00,2025-01-23 13:13:00+00:00,0.001342,0.0008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 13:14:00+00:00,2025-01-23 13:13:00+00:00,0.0013420000076293946,0.0008338822173247385,1.0
com.fitbit.FitbitMobile,2025-01-23 13:15:00+00:00,2025-01-23 13:14:00+00:00,0.001342,0.0008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 13:15:00+00:00,2025-01-23 13:14:00+00:00,0.0013420000076293946,0.0008338822173247385,1.0
com.fitbit.FitbitMobile,2025-01-23 13:16:00+00:00,2025-01-23 13:15:00+00:00,0.026169,0.016260703145388793,1.0
com.google.android.apps.fitness,2025-01-23 13:16:00+00:00,2025-01-23 13:15:00+00:00,0.026169000625610353,0.01626070353412601,1.0
com.fitbit.FitbitMobile,2025-01-23 13:17:00+00:00,2025-01-23 13:16:00+00:00,0.018117,0.01125740986988455,1.0
com.google.android.apps.fitness,2025-01-23 13:17:00+00:00,2025-01-23 13:16:00+00:00,0.018117000579833984,0.011257410230177579,1.0
com.google.android.apps.fitness,2025-01-23 13:17:00+00:00,2025-01-23 13:17:00+00:00,4.280854773242027e-07,2.6600064456497863e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 13:18:00+00:00,2025-01-23 13:17:00+00:00,0.024156,0.015009879826512732,1.0
com.google.android.apps.fitness,2025-01-23 13:18:00+00:00,2025-01-23 13:17:00+00:00,0.0241560001373291,0.015009879911845292,1.0
com.google.android.apps.fitness,2025-01-23 13:18:00+00:00,2025-01-23 13:18:00+00:00,3.646823461167514e-07,2.266036674144379e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 13:19:00+00:00,2025-01-23 13:18:00+00:00,0.008052,0.005003293275504244,1.0
com.google.android.apps.fitness,2025-01-23 13:19:00+00:00,2025-01-23 13:18:00+00:00,0.008052000045776367,0.0050032933039484305,1.0
com.google.android.apps.fitness,2025-01-23 13:19:00+00:00,2025-01-23 13:19:00+00:00,0.0018661624193191527,0.0011595824495253663,0.0
com.fitbit.FitbitMobile,2025-01-23 13:22:00+00:00,2025-01-23 13:21:00+00:00,0.001342,0.0008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 13:22:00+00:00,2025-01-23 13:21:00+00:00,0.0013420000076293946,0.0008338822173247385,1.0
com.fitbit.FitbitMobile,2025-01-23 13:23:00+00:00,2025-01-23 13:22:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 13:23:00+00:00,2025-01-23 13:22:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.fitbit.FitbitMobile,2025-01-23 13:53:00+00:00,2025-01-23 13:52:00+00:00,0.001342,0.0008338822125840407,1.0
com.google.android.apps.fitness,2025-01-23 13:53:00+00:00,2025-01-23 13:52:00+00:00,0.0013420000076293946,0.0008338822173247385,1.0
com.fitbit.FitbitMobile,2025-01-23 13:54:00+00:00,2025-01-23 13:53:00+00:00,0.014091,0.008755763232132428,1.0
com.google.android.apps.fitness,2025-01-23 13:54:00+00:00,2025-01-23 13:53:00+00:00,0.014090999603271485,0.008755762985616145,1.0
com.google.android.apps.fitness,2025-01-23 13:54:00+00:00,2025-01-23 13:54:00+00:00,0.005714715957641602,0.0035509686937760833,0.0
com.fitbit.FitbitMobile,2025-01-23 13:56:00+00:00,2025-01-23 13:55:00+00:00,0.002013,0.001250823318876061,1.0
com.google.android.apps.fitness,2025-01-23 13:56:00+00:00,2025-01-23 13:55:00+00:00,0.002013000011444092,0.0012508233259871076,1.0
com.fitbit.FitbitMobile,2025-01-23 13:57:00+00:00,2025-01-23 13:56:00+00:00,0.040931,0.025433407483813245,1.0
com.google.android.apps.fitness,2025-01-23 13:57:00+00:00,2025-01-23 13:56:00+00:00,0.04093099975585938,0.025433407332110913,1.0
com.google.android.apps.fitness,2025-01-23 13:57:00+00:00,2025-01-23 13:57:00+00:00,3.3318181522190573e-07,2.070300963263858e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 13:58:00+00:00,2025-01-23 13:57:00+00:00,0.02684,0.016677644251680813,1.0
com.google.android.apps.fitness,2025-01-23 13:58:00+00:00,2025-01-23 13:57:00+00:00,0.02684000015258789,0.01667764434649477,1.0
com.google.android.apps.fitness,2025-01-23 13:58:00+00:00,2025-01-23 13:58:00+00:00,3.6717098555527626e-07,2.281500401128887e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 13:59:00+00:00,2025-01-23 13:58:00+00:00,0.000671,0.00041694110629202037,1.0
com.google.android.apps.fitness,2025-01-23 13:59:00+00:00,2025-01-23 13:58:00+00:00,0.0006710000038146973,0.00041694110866236924,1.0
com.google.android.apps.fitness,2025-01-23 13:59:00+00:00,2025-01-23 13:59:00+00:00,3.3318178611807527e-07,2.0703007824205903e-07,0.0
com.fitbit.FitbitMobile,2025-01-23 14:00:00+00:00,2025-01-23 13:59:00+00:00,0.005368,0.003335528850336163,1.0
com.google.android.apps.fitness,2025-01-23 14:00:00+00:00,2025-01-23 13:59:00+00:00,0.005368000030517578,0.003335528869298954,1.0
com.google.android.apps.fitness,2025-01-23 14:00:00+00:00,2025-01-23 14:00:00+00:00,0.0033443331718444823,0.0020780774552577345,0.0
