app,end,start,speed_total_time_spent,average_speed_kmh
com.google.android.apps.fitness,2025-01-21 03:21:00+00:00,2025-01-21 03:21:00+00:00,1.6666666666666667e-05,2.619040203094482
com.google.android.apps.fitness,2025-01-21 03:55:00+00:00,2025-01-21 03:55:00+00:00,1.6666666666666667e-05,3.3473498582839962
com.google.android.apps.fitness,2025-01-21 03:56:00+00:00,2025-01-21 03:56:00+00:00,1.6666666666666667e-05,2.7622293949127195
com.google.android.apps.fitness,2025-01-21 04:48:00+00:00,2025-01-21 04:48:00+00:00,1.6666666666666667e-05,3.505363941192627
com.google.android.apps.fitness,2025-01-21 04:49:00+00:00,2025-01-21 04:49:00+00:00,1.6666666666666667e-05,2.5321183919906614
com.google.android.apps.fitness,2025-01-21 04:49:00+00:00,2025-01-21 04:49:00+00:00,1.6666666666666667e-05,4.563178253173828
com.google.android.apps.fitness,2025-01-21 04:50:00+00:00,2025-01-21 04:50:00+00:00,1.6666666666666667e-05,1.8753709316253662
com.google.android.apps.fitness,2025-01-21 04:51:00+00:00,2025-01-21 04:51:00+00:00,1.6666666666666667e-05,4.345157146453857
com.google.android.apps.fitness,2025-01-21 04:51:00+00:00,2025-01-21 04:51:00+00:00,1.6666666666666667e-05,2.3877975225448607
com.google.android.apps.fitness,2025-01-21 04:52:00+00:00,2025-01-21 04:52:00+00:00,1.6666666666666667e-05,0.9195818424224853
com.google.android.apps.fitness,2025-01-21 04:53:00+00:00,2025-01-21 04:53:00+00:00,1.6666666666666667e-05,3.4689217329025266
com.google.android.apps.fitness,2025-01-21 04:54:00+00:00,2025-01-21 04:54:00+00:00,1.6666666666666667e-05,3.5320349693298336
com.google.android.apps.fitness,2025-01-21 04:55:00+00:00,2025-01-21 04:55:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-21 04:54:00+00:00,2025-01-21 04:54:00+00:00,1.6666666666666667e-05,3.3477277278900144
com.google.android.apps.fitness,2025-01-21 04:58:00+00:00,2025-01-21 04:58:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,2025-01-21 05:00:00+00:00,2025-01-21 05:00:00+00:00,1.6666666666666667e-05,2.2593098402023313
com.google.android.apps.fitness,2025-01-21 04:59:00+00:00,2025-01-21 04:59:00+00:00,1.6666666666666667e-05,2.262506604194641
com.google.android.apps.fitness,2025-01-21 05:02:00+00:00,2025-01-21 05:02:00+00:00,1.6666666666666667e-05,4.581233167648315
com.google.android.apps.fitness,2025-01-21 05:02:00+00:00,2025-01-21 05:02:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-21 05:04:00+00:00,2025-01-21 05:04:00+00:00,1.6666666666666667e-05,1.1194909572601317
com.google.android.apps.fitness,2025-01-21 05:03:00+00:00,2025-01-21 05:03:00+00:00,1.6666666666666667e-05,3.091032814979553
com.google.android.apps.fitness,2025-01-21 05:05:00+00:00,2025-01-21 05:05:00+00:00,1.6666666666666667e-05,1.4288132786750793
com.google.android.apps.fitness,2025-01-21 05:14:00+00:00,2025-01-21 05:14:00+00:00,1.6666666666666667e-05,4.076218700408935
com.google.android.apps.fitness,2025-01-21 05:05:00+00:00,2025-01-21 05:05:00+00:00,1.6666666666666667e-05,7.651358699798584
com.google.android.apps.fitness,2025-01-21 05:07:00+00:00,2025-01-21 05:07:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,2025-01-21 06:16:00+00:00,2025-01-21 06:16:00+00:00,1.6666666666666667e-05,1.6112951159477233
com.google.android.apps.fitness,2025-01-21 06:18:00+00:00,2025-01-21 06:18:00+00:00,1.6666666666666667e-05,3.5563364267349242
com.google.android.apps.fitness,2025-01-21 06:19:00+00:00,2025-01-21 06:19:00+00:00,1.6666666666666667e-05,1.4453747391700744
com.google.android.apps.fitness,2025-01-21 06:38:00+00:00,2025-01-21 06:38:00+00:00,1.6666666666666667e-05,1.0795090913772583
com.google.android.apps.fitness,2025-01-21 07:22:00+00:00,2025-01-21 07:22:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-21 06:49:00+00:00,2025-01-21 06:49:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-21 07:24:00+00:00,2025-01-21 07:24:00+00:00,1.6666666666666667e-05,1.0795090913772583
com.google.android.apps.fitness,2025-01-21 07:25:00+00:00,2025-01-21 07:25:00+00:00,1.6666666666666667e-05,1.2746598601341248
com.google.android.apps.fitness,2025-01-21 07:27:00+00:00,2025-01-21 07:27:00+00:00,1.6666666666666667e-05,1.1729202389717102
com.google.android.apps.fitness,2025-01-21 08:27:00+00:00,2025-01-21 08:27:00+00:00,1.6666666666666667e-05,1.7451561212539672
com.google.android.apps.fitness,2025-01-21 08:28:00+00:00,2025-01-21 08:28:00+00:00,1.6666666666666667e-05,2.249151349067688
com.google.android.apps.fitness,2025-01-21 08:53:00+00:00,2025-01-21 08:53:00+00:00,1.6666666666666667e-05,2.6334200620651242
com.google.android.apps.fitness,2025-01-21 08:54:00+00:00,2025-01-21 08:54:00+00:00,1.6666666666666667e-05,3.6470510959625244
com.google.android.apps.fitness,2025-01-21 08:55:00+00:00,2025-01-21 08:55:00+00:00,1.6666666666666667e-05,2.00303635597229
com.google.android.apps.fitness,2025-01-21 08:59:00+00:00,2025-01-21 08:59:00+00:00,1.6666666666666667e-05,0.9995454668998718
com.google.android.apps.fitness,2025-01-21 09:00:00+00:00,2025-01-21 09:00:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-21 11:43:00+00:00,2025-01-21 11:43:00+00:00,1.6666666666666667e-05,2.263127589225769
com.google.android.apps.fitness,2025-01-21 11:44:00+00:00,2025-01-21 11:44:00+00:00,1.6666666666666667e-05,2.700742435455322
com.google.android.apps.fitness,2025-01-21 12:46:00+00:00,2025-01-21 12:46:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-21 11:45:00+00:00,2025-01-21 11:45:00+00:00,1.6666666666666667e-05,1.469189429283142
com.google.android.apps.fitness,2025-01-21 12:47:00+00:00,2025-01-21 12:47:00+00:00,1.6666666666666667e-05,2.4941865921020505
com.google.android.apps.fitness,2025-01-21 12:53:00+00:00,2025-01-21 12:53:00+00:00,1.6666666666666667e-05,1.776763379573822
com.google.android.apps.fitness,2025-01-21 13:07:00+00:00,2025-01-21 13:07:00+00:00,1.6666666666666667e-05,1.4356194376945495
com.google.android.apps.fitness,2025-01-21 13:03:00+00:00,2025-01-21 13:03:00+00:00,1.6666666666666667e-05,1.8406127214431762
com.google.android.apps.fitness,2025-01-21 13:08:00+00:00,2025-01-21 13:08:00+00:00,1.6666666666666667e-05,1.7297281622886658
com.google.android.apps.fitness,2025-01-21 13:10:00+00:00,2025-01-21 13:10:00+00:00,1.6666666666666667e-05,2.6075275182724
com.google.android.apps.fitness,2025-01-21 13:11:00+00:00,2025-01-21 13:11:00+00:00,1.6666666666666667e-05,1.1153749465942382
com.google.android.apps.fitness,2025-01-21 14:42:00+00:00,2025-01-21 14:42:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-21 14:43:00+00:00,2025-01-21 14:43:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-21 14:44:00+00:00,2025-01-21 14:44:00+00:00,1.6666666666666667e-05,0.959493327140808
com.google.android.apps.fitness,2025-01-21 15:33:00+00:00,2025-01-21 15:33:00+00:00,1.6666666666666667e-05,1.0395272254943848
com.google.android.apps.fitness,2025-01-21 16:04:00+00:00,2025-01-21 16:04:00+00:00,1.6666666666666667e-05,1.678699243068695
com.google.android.apps.fitness,2025-01-21 16:09:00+00:00,2025-01-21 16:09:00+00:00,1.6666666666666667e-05,2.159915542602539
com.google.android.apps.fitness,2025-01-21 16:10:00+00:00,2025-01-21 16:10:00+00:00,1.6666666666666667e-05,2.016894578933716
com.google.android.apps.fitness,2025-01-21 16:10:00+00:00,2025-01-21 16:10:00+00:00,1.6666666666666667e-05,3.980060005187988
com.google.android.apps.fitness,2025-01-21 17:53:00+00:00,2025-01-21 17:53:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-21 17:54:00+00:00,2025-01-21 17:54:00+00:00,1.6666666666666667e-05,2.518278622627258
com.google.android.apps.fitness,2025-01-21 18:01:00+00:00,2025-01-21 18:01:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-21 21:03:00+00:00,2025-01-21 21:03:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 04:11:00+00:00,2025-01-22 04:11:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-22 04:20:00+00:00,2025-01-22 04:20:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 04:21:00+00:00,2025-01-22 04:21:00+00:00,1.6666666666666667e-05,1.1194909572601317
com.google.android.apps.fitness,2025-01-22 04:22:00+00:00,2025-01-22 04:22:00+00:00,1.6666666666666667e-05,2.145618939399719
com.google.android.apps.fitness,2025-01-22 04:27:00+00:00,2025-01-22 04:27:00+00:00,1.6666666666666667e-05,1.9390731811523436
com.google.android.apps.fitness,2025-01-22 04:29:00+00:00,2025-01-22 04:29:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 04:31:00+00:00,2025-01-22 04:31:00+00:00,1.6666666666666667e-05,1.8531349897384644
com.google.android.apps.fitness,2025-01-22 04:33:00+00:00,2025-01-22 04:33:00+00:00,1.6666666666666667e-05,1.0395273327827452
com.google.android.apps.fitness,2025-01-22 04:53:00+00:00,2025-01-22 04:53:00+00:00,1.6666666666666667e-05,0.9503129839897155
com.google.android.apps.fitness,2025-01-22 04:53:00+00:00,2025-01-22 04:53:00+00:00,1.6666666666666667e-05,2.1209859609603883
com.google.android.apps.fitness,2025-01-22 04:54:00+00:00,2025-01-22 04:54:00+00:00,1.6666666666666667e-05,1.6073837041854857
com.google.android.apps.fitness,2025-01-22 04:55:00+00:00,2025-01-22 04:55:00+00:00,1.6666666666666667e-05,1.6392339706420898
com.google.android.apps.fitness,2025-01-22 04:56:00+00:00,2025-01-22 04:56:00+00:00,1.6666666666666667e-05,1.6123286247253417
com.google.android.apps.fitness,2025-01-22 04:57:00+00:00,2025-01-22 04:57:00+00:00,1.6666666666666667e-05,1.8727706909179687
com.google.android.apps.fitness,2025-01-22 05:16:00+00:00,2025-01-22 05:16:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 05:19:00+00:00,2025-01-22 05:19:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,2025-01-22 05:50:00+00:00,2025-01-22 05:50:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 05:51:00+00:00,2025-01-22 05:51:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 05:52:00+00:00,2025-01-22 05:52:00+00:00,1.6666666666666667e-05,1.7118238806724548
com.google.android.apps.fitness,2025-01-22 05:53:00+00:00,2025-01-22 05:53:00+00:00,1.6666666666666667e-05,1.6708566784858703
com.google.android.apps.fitness,2025-01-22 05:54:00+00:00,2025-01-22 05:54:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,2025-01-22 05:55:00+00:00,2025-01-22 05:55:00+00:00,1.6666666666666667e-05,2.0084391832351685
com.google.android.apps.fitness,2025-01-22 06:04:00+00:00,2025-01-22 06:04:00+00:00,1.6666666666666667e-05,3.0949130058288574
com.google.android.apps.fitness,2025-01-22 07:36:00+00:00,2025-01-22 07:36:00+00:00,1.6666666666666667e-05,2.4702372550964355
com.google.android.apps.fitness,2025-01-22 07:55:00+00:00,2025-01-22 07:55:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,2025-01-22 07:57:00+00:00,2025-01-22 07:57:00+00:00,1.6666666666666667e-05,1.779064929485321
com.google.android.apps.fitness,2025-01-22 08:03:00+00:00,2025-01-22 08:03:00+00:00,1.6666666666666667e-05,0.9674036979675292
com.google.android.apps.fitness,2025-01-22 08:05:00+00:00,2025-01-22 08:05:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 08:06:00+00:00,2025-01-22 08:06:00+00:00,1.6666666666666667e-05,1.9667982101440429
com.google.android.apps.fitness,2025-01-22 08:07:00+00:00,2025-01-22 08:07:00+00:00,1.6666666666666667e-05,2.6370097160339356
com.google.android.apps.fitness,2025-01-22 08:08:00+00:00,2025-01-22 08:08:00+00:00,1.6666666666666667e-05,3.496632385253906
com.google.android.apps.fitness,2025-01-22 08:11:00+00:00,2025-01-22 08:11:00+00:00,1.6666666666666667e-05,1.7168481945991516
com.google.android.apps.fitness,2025-01-22 08:31:00+00:00,2025-01-22 08:31:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 09:08:00+00:00,2025-01-22 09:08:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,2025-01-22 08:33:00+00:00,2025-01-22 08:33:00+00:00,1.6666666666666667e-05,2.8737221717834474
com.google.android.apps.fitness,2025-01-22 13:44:00+00:00,2025-01-22 13:44:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,2025-01-22 13:45:00+00:00,2025-01-22 13:45:00+00:00,1.6666666666666667e-05,3.948639106750488
com.google.android.apps.fitness,2025-01-22 14:08:00+00:00,2025-01-22 14:08:00+00:00,1.6666666666666667e-05,1.452667772769928
