app,speed_data,end,start,speed_total_time_spent,average_speed_kmh
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.091032814979553, 'inMetersPerSecond': 0.8586202263832092, 'inMilesPerHour': 1.9206772089468003}, 'time': '2025-01-21T05:02:58.577Z'}]}",2025-01-21 05:03:00+00:00,2025-01-21 05:03:00+00:00,1.6666666666666667e-05,3.091032814979553
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.4288132786750793, 'inMetersPerSecond': 0.39689257740974426, 'inMilesPerHour': 0.887822700196708}, 'time': '2025-01-21T05:04:53.478Z'}]}",2025-01-21 05:05:00+00:00,2025-01-21 05:05:00+00:00,1.6666666666666667e-05,1.4288132786750793
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 4.076218700408935, 'inMetersPerSecond': 1.1322829723358154, 'inMilesPerHour': 2.532842847418938}, 'time': '2025-01-21T05:14:07.771Z'}]}",2025-01-21 05:14:00+00:00,2025-01-21 05:14:00+00:00,1.6666666666666667e-05,4.076218700408935
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 7.651358699798584, 'inMetersPerSecond': 2.1253774166107178, 'inMilesPerHour': 4.754330074065284}, 'time': '2025-01-21T05:05:13.919Z'}]}",2025-01-21 05:05:00+00:00,2025-01-21 05:05:00+00:00,1.6666666666666667e-05,7.651358699798584
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.9595636010169982, 'inMetersPerSecond': 0.26654544472694397, 'inMilesPerHour': 0.5962447017957202}, 'time': '2025-01-21T05:06:41.200Z'}]}",2025-01-21 05:07:00+00:00,2025-01-21 05:07:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.6112951159477233, 'inMetersPerSecond': 0.4475819766521454, 'inMilesPerHour': 1.0012115662733772}, 'time': '2025-01-21T06:15:35.932Z'}]}",2025-01-21 06:16:00+00:00,2025-01-21 06:16:00+00:00,1.6666666666666667e-05,1.6112951159477233
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.5563364267349242, 'inMetersPerSecond': 0.9878712296485901, 'inMilesPerHour': 2.20980323763475}, 'time': '2025-01-21T06:17:40.994Z'}]}",2025-01-21 06:18:00+00:00,2025-01-21 06:18:00+00:00,1.6666666666666667e-05,3.5563364267349242
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.4453747391700744, 'inMetersPerSecond': 0.40149298310279846, 'inMilesPerHour': 0.8981135064170296}, 'time': '2025-01-21T06:18:59.660Z'}]}",2025-01-21 06:19:00+00:00,2025-01-21 06:19:00+00:00,1.6666666666666667e-05,1.4453747391700744
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.0795090913772583, 'inMetersPerSecond': 0.29986363649368286, 'inMilesPerHour': 0.6707753145198765}, 'time': '2025-01-21T06:38:09.878Z'}]}",2025-01-21 06:38:00+00:00,2025-01-21 06:38:00+00:00,1.6666666666666667e-05,1.0795090913772583
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994545817375182, 'inMetersPerSecond': 0.33318182826042175, 'inMilesPerHour': 0.7453059272440327}, 'time': '2025-01-21T07:21:30.643Z'}]}",2025-01-21 07:22:00+00:00,2025-01-21 07:22:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-21T06:49:14.851Z'}]}",2025-01-21 06:49:00+00:00,2025-01-21 06:49:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.0795090913772583, 'inMetersPerSecond': 0.29986363649368286, 'inMilesPerHour': 0.6707753145198765}, 'time': '2025-01-21T07:23:36.644Z'}]}",2025-01-21 07:24:00+00:00,2025-01-21 07:24:00+00:00,1.6666666666666667e-05,1.0795090913772583
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.2746598601341248, 'inMetersPerSecond': 0.3540721833705902, 'inMilesPerHour': 0.7920362833595878}, 'time': '2025-01-21T07:25:14.396Z'}]}",2025-01-21 07:25:00+00:00,2025-01-21 07:25:00+00:00,1.6666666666666667e-05,1.2746598601341248
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1729202389717102, 'inMetersPerSecond': 0.3258111774921417, 'inMilesPerHour': 0.7288182642345389}, 'time': '2025-01-21T07:27:09.706Z'}]}",2025-01-21 07:27:00+00:00,2025-01-21 07:27:00+00:00,1.6666666666666667e-05,1.1729202389717102
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.7451561212539672, 'inMetersPerSecond': 0.48476558923721313, 'inMilesPerHour': 1.0843888721927613}, 'time': '2025-01-21T08:27:25.807Z'}]}",2025-01-21 08:27:00+00:00,2025-01-21 08:27:00+00:00,1.6666666666666667e-05,1.7451561212539672
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.249151349067688, 'inMetersPerSecond': 0.6247642636299133, 'inMilesPerHour': 1.3975567372470075}, 'time': '2025-01-21T08:28:24.230Z'}]}",2025-01-21 08:28:00+00:00,2025-01-21 08:28:00+00:00,1.6666666666666667e-05,2.249151349067688
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.6334200620651242, 'inMetersPerSecond': 0.7315055727958679, 'inMilesPerHour': 1.6363300545630768}, 'time': '2025-01-21T08:53:22.360Z'}]}",2025-01-21 08:53:00+00:00,2025-01-21 08:53:00+00:00,1.6666666666666667e-05,2.6334200620651242
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.6470510959625244, 'inMetersPerSecond': 1.013069748878479, 'inMilesPerHour': 2.2661706747121695}, 'time': '2025-01-21T08:54:00.525Z'}]}",2025-01-21 08:54:00+00:00,2025-01-21 08:54:00+00:00,1.6666666666666667e-05,3.6470510959625244
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.00303635597229, 'inMetersPerSecond': 0.5563989877700806, 'inMilesPerHour': 1.2446280929027524}, 'time': '2025-01-21T08:55:23.270Z'}]}",2025-01-21 08:55:00+00:00,2025-01-21 08:55:00+00:00,1.6666666666666667e-05,2.00303635597229
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.9995454668998718, 'inMetersPerSecond': 0.27765151858329773, 'inMilesPerHour': 0.6210882615923867}, 'time': '2025-01-21T08:58:37.763Z'}]}",2025-01-21 08:59:00+00:00,2025-01-21 08:59:00+00:00,1.6666666666666667e-05,0.9995454668998718
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-21T09:00:23.540Z'}]}",2025-01-21 09:00:00+00:00,2025-01-21 09:00:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.263127589225769, 'inMetersPerSecond': 0.6286465525627136, 'inMilesPerHour': 1.406241163309489}, 'time': '2025-01-21T11:42:58.751Z'}]}",2025-01-21 11:43:00+00:00,2025-01-21 11:43:00+00:00,1.6666666666666667e-05,2.263127589225769
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.700742435455322, 'inMetersPerSecond': 0.7502062320709229, 'inMilesPerHour': 1.678162204515071}, 'time': '2025-01-21T11:43:37.586Z'}]}",2025-01-21 11:44:00+00:00,2025-01-21 11:44:00+00:00,1.6666666666666667e-05,2.700742435455322
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994545817375182, 'inMetersPerSecond': 0.33318182826042175, 'inMilesPerHour': 0.7453059272440327}, 'time': '2025-01-21T12:46:25.061Z'}]}",2025-01-21 12:46:00+00:00,2025-01-21 12:46:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.469189429283142, 'inMetersPerSecond': 0.4081081748008728, 'inMilesPerHour': 0.9129112569671487}, 'time': '2025-01-21T11:45:19.415Z'}]}",2025-01-21 11:45:00+00:00,2025-01-21 11:45:00+00:00,1.6666666666666667e-05,1.469189429283142
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.4941865921020505, 'inMetersPerSecond': 0.6928296089172363, 'inMilesPerHour': 1.549814456545259}, 'time': '2025-01-21T12:47:24.893Z'}]}",2025-01-21 12:47:00+00:00,2025-01-21 12:47:00+00:00,1.6666666666666667e-05,2.4941865921020505
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.776763379573822, 'inMetersPerSecond': 0.49354538321495056, 'inMilesPerHour': 1.1040286962664636}, 'time': '2025-01-21T12:52:46.496Z'}]}",2025-01-21 12:53:00+00:00,2025-01-21 12:53:00+00:00,1.6666666666666667e-05,1.776763379573822
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.4356194376945495, 'inMetersPerSecond': 0.3987831771373749, 'inMilesPerHour': 0.8920518479578748}, 'time': '2025-01-21T13:06:46.284Z'}]}",2025-01-21 13:07:00+00:00,2025-01-21 13:07:00+00:00,1.6666666666666667e-05,1.4356194376945495
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.8406127214431762, 'inMetersPerSecond': 0.5112813115119934, 'inMilesPerHour': 1.1437028062081054}, 'time': '2025-01-21T13:03:13.545Z'}]}",2025-01-21 13:03:00+00:00,2025-01-21 13:03:00+00:00,1.6666666666666667e-05,1.8406127214431762
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.7297281622886658, 'inMetersPerSecond': 0.48048004508018494, 'inMilesPerHour': 1.0748023906058886}, 'time': '2025-01-21T13:08:15.906Z'}]}",2025-01-21 13:08:00+00:00,2025-01-21 13:08:00+00:00,1.6666666666666667e-05,1.7297281622886658
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.6075275182724, 'inMetersPerSecond': 0.7243131995201111, 'inMilesPerHour': 1.6202411866276285}, 'time': '2025-01-21T13:09:39.172Z'}]}",2025-01-21 13:10:00+00:00,2025-01-21 13:10:00+00:00,1.6666666666666667e-05,2.6075275182724
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1153749465942382, 'inMetersPerSecond': 0.3098263740539551, 'inMilesPerHour': 0.6930613059078699}, 'time': '2025-01-21T13:10:43.627Z'}]}",2025-01-21 13:11:00+00:00,2025-01-21 13:11:00+00:00,1.6666666666666667e-05,1.1153749465942382
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994545817375182, 'inMetersPerSecond': 0.33318182826042175, 'inMilesPerHour': 0.7453059272440327}, 'time': '2025-01-21T14:42:03.887Z'}]}",2025-01-21 14:42:00+00:00,2025-01-21 14:42:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994545817375182, 'inMetersPerSecond': 0.33318182826042175, 'inMilesPerHour': 0.7453059272440327}, 'time': '2025-01-21T14:42:37.775Z'}]}",2025-01-21 14:43:00+00:00,2025-01-21 14:43:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.959493327140808, 'inMetersPerSecond': 0.26652592420578003, 'inMilesPerHour': 0.5962010356684218}, 'time': '2025-01-21T14:44:29.027Z'}]}",2025-01-21 14:44:00+00:00,2025-01-21 14:44:00+00:00,1.6666666666666667e-05,0.959493327140808
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.0395272254943848, 'inMetersPerSecond': 0.2887575626373291, 'inMilesPerHour': 0.64593175472321}, 'time': '2025-01-21T15:33:02.889Z'}]}",2025-01-21 15:33:00+00:00,2025-01-21 15:33:00+00:00,1.6666666666666667e-05,1.0395272254943848
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.678699243068695, 'inMetersPerSecond': 0.46630534529685974, 'inMilesPerHour': 1.0430945155978926}, 'time': '2025-01-21T16:03:54.243Z'}]}",2025-01-21 16:04:00+00:00,2025-01-21 16:04:00+00:00,1.6666666666666667e-05,1.678699243068695
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.159915542602539, 'inMetersPerSecond': 0.5999765396118164, 'inMilesPerHour': 1.34210822215231}, 'time': '2025-01-21T16:08:51.075Z'}]}",2025-01-21 16:09:00+00:00,2025-01-21 16:09:00+00:00,1.6666666666666667e-05,2.159915542602539
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.016894578933716, 'inMetersPerSecond': 0.5602484941482544, 'inMilesPerHour': 1.2532391865377095}, 'time': '2025-01-21T16:09:38.262Z'}]}",2025-01-21 16:10:00+00:00,2025-01-21 16:10:00+00:00,1.6666666666666667e-05,2.016894578933716
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.980060005187988, 'inMetersPerSecond': 1.10557222366333, 'inMilesPerHour': 2.473092652125668}, 'time': '2025-01-21T16:10:17.897Z'}]}",2025-01-21 16:10:00+00:00,2025-01-21 16:10:00+00:00,1.6666666666666667e-05,3.980060005187988
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-21T17:53:09.766Z'}]}",2025-01-21 17:53:00+00:00,2025-01-21 17:53:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.518278622627258, 'inMetersPerSecond': 0.6995218396186829, 'inMilesPerHour': 1.56478453830006}, 'time': '2025-01-21T17:54:02.818Z'}]}",2025-01-21 17:54:00+00:00,2025-01-21 17:54:00+00:00,1.6666666666666667e-05,2.518278622627258
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-21T18:01:05.739Z'}]}",2025-01-21 18:01:00+00:00,2025-01-21 18:01:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-21T21:03:18.242Z'}]}",2025-01-21 21:03:00+00:00,2025-01-21 21:03:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994545817375182, 'inMetersPerSecond': 0.33318182826042175, 'inMilesPerHour': 0.7453059272440327}, 'time': '2025-01-22T04:11:22.400Z'}]}",2025-01-22 04:11:00+00:00,2025-01-22 04:11:00+00:00,1.6666666666666667e-05,1.1994545817375182
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-22T04:19:49.178Z'}]}",2025-01-22 04:20:00+00:00,2025-01-22 04:20:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1194909572601317, 'inMetersPerSecond': 0.3109697103500366, 'inMilesPerHour': 0.6956188743165429}, 'time': '2025-01-22T04:21:12.964Z'}]}",2025-01-22 04:21:00+00:00,2025-01-22 04:21:00+00:00,1.6666666666666667e-05,1.1194909572601317
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.145618939399719, 'inMetersPerSecond': 0.5960052609443665, 'inMilesPerHour': 1.333224731882022}, 'time': '2025-01-22T04:22:17.624Z'}]}",2025-01-22 04:22:00+00:00,2025-01-22 04:22:00+00:00,1.6666666666666667e-05,2.145618939399719
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.9390731811523436, 'inMetersPerSecond': 0.5386314392089844, 'inMilesPerHour': 1.2048832505014713}, 'time': '2025-01-22T04:27:03.545Z'}]}",2025-01-22 04:27:00+00:00,2025-01-22 04:27:00+00:00,1.6666666666666667e-05,1.9390731811523436
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-22T04:29:17.612Z'}]}",2025-01-22 04:29:00+00:00,2025-01-22 04:29:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.8531349897384644, 'inMetersPerSecond': 0.5147597193717957, 'inMilesPerHour': 1.1514837767634878}, 'time': '2025-01-22T04:30:52.043Z'}]}",2025-01-22 04:31:00+00:00,2025-01-22 04:31:00+00:00,1.6666666666666667e-05,1.8531349897384644
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.0395273327827452, 'inMetersPerSecond': 0.2887575924396515, 'inMilesPerHour': 0.6459318213890531}, 'time': '2025-01-22T04:33:11.865Z'}]}",2025-01-22 04:33:00+00:00,2025-01-22 04:33:00+00:00,1.6666666666666667e-05,1.0395273327827452
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.9503129839897155, 'inMetersPerSecond': 0.2639758288860321, 'inMilesPerHour': 0.5904966394629965}, 'time': '2025-01-22T04:52:43.159Z'}]}",2025-01-22 04:53:00+00:00,2025-01-22 04:53:00+00:00,1.6666666666666667e-05,0.9503129839897155
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.1209859609603883, 'inMetersPerSecond': 0.5891627669334412, 'inMilesPerHour': 1.317918520945787}, 'time': '2025-01-22T04:53:17.623Z'}]}",2025-01-22 04:53:00+00:00,2025-01-22 04:53:00+00:00,1.6666666666666667e-05,2.1209859609603883
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.6073837041854857, 'inMetersPerSecond': 0.4464954733848572, 'inMilesPerHour': 0.9987811296276937}, 'time': '2025-01-22T04:54:17.642Z'}]}",2025-01-22 04:54:00+00:00,2025-01-22 04:54:00+00:00,1.6666666666666667e-05,1.6073837041854857
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.6392339706420898, 'inMetersPerSecond': 0.45534276962280273, 'inMilesPerHour': 1.0185719518362528}, 'time': '2025-01-22T04:55:14.897Z'}]}",2025-01-22 04:55:00+00:00,2025-01-22 04:55:00+00:00,1.6666666666666667e-05,1.6392339706420898
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.6123286247253417, 'inMetersPerSecond': 0.44786906242370605, 'inMilesPerHour': 1.00185375834096}, 'time': '2025-01-22T04:55:57.874Z'}]}",2025-01-22 04:56:00+00:00,2025-01-22 04:56:00+00:00,1.6666666666666667e-05,1.6123286247253417
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.8727706909179687, 'inMetersPerSecond': 0.5202140808105469, 'inMilesPerHour': 1.163684826054973}, 'time': '2025-01-22T04:56:41.495Z'}]}",2025-01-22 04:57:00+00:00,2025-01-22 04:57:00+00:00,1.6666666666666667e-05,1.8727706909179687
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-22T05:16:02.140Z'}]}",2025-01-22 05:16:00+00:00,2025-01-22 05:16:00+00:00,1.6666666666666667e-05,1.1994544744491578
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.9595636010169982, 'inMetersPerSecond': 0.26654544472694397, 'inMilesPerHour': 0.5962447017957202}, 'time': '2025-01-22T05:18:32.890Z'}]}",2025-01-22 05:19:00+00:00,2025-01-22 05:19:00+00:00,1.6666666666666667e-05,0.9595636010169982
com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.1994544744491578, 'inMetersPerSecond': 0.33318179845809937, 'inMilesPerHour': 0.7453058605781895}, 'time': '2025-01-22T05:50:02.463Z'}]}",2025-01-22 05:50:00+00:00,2025-01-22 05:50:00+00:00,1.6666666666666667e-05,1.1994544744491578
